Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,9970,-50.435623,73,,,,,,
-979.18243,621.2149,-489.46677,-2028.0083,118.8,10000,,,,,,,,
,,,,,10038,-114.05651,68,,,,,,
,,,,,10100,-166.36722,62,,,,,,
,,,,,10168,-205.79715,68,,,,,,
,,,,,10248,-86.8232,80,,,,,,
,,,,,10350,-241.5295,102,,,,,,
,,,,,10440,-352.46564,90,,,,,,
,,,,,10538,-346.69223,98,,,,,,
,,,,,10638,-281.79547,100,,,,,,
,,,,,10696,-127.74393,58,,,,,,
,,,,,10794,-271.30768,98,,,,,,
,,,,,10893,-437.00302,99,,,,,,
,,,,,10987,-357.08078,94,,,,,,
,,,,,11074,-70.55554,87,,,,,,
,,,,,11179,-171.4075,105,,,,,,
,,,,,11311,-347.95343,132,,,,,,
,,,,,11440,-408.89886,129,,,,,,
,,,,,11570,-319.37234,130,,,,,,
,,,,,11669,-324.55548,99,,,,,,
,,,,,11775,-75.09322,106,,,,,,
,,,,,11878,-99.68455,103,,,,,,
,,,,,12015,-301.64502,137,,,,,,
,,,,,12128,-229.68294,113,,,,,,
,,,,,12249,-276.67957,121,,,,,,
,,,,,12339,-244.2079,90,,,,,,
,,,,,12434,-300.82898,95,,,,,,
,,,,,12511,-154.62567,77,,,,,,
,,,,,12627,-535.8334,116,,,,,,
,,,,,12723,-307.1599,96,,,,,,
,,,,,12813,-67.983475,90,,,,,,
,,,,,12903,-296.8709,90,,,,,,
,,,,,13019,-524.349,116,,,,,,
,,,,,13114,-100.24172,95,,,,,,
,,,,,13233,-108.5752,119,,,,,,
,,,,,13325,-383.9009,92,,,,,,
,,,,,13440,-131.3863,115,,,,,,
,,,,,13536,-379.79395,96,,,,,,
,,,,,13636,-127.288635,100,,,,,,
,,,,,13724,-304.90533,88,,,,,,
,,,,,13833,-322.63446,109,,,,,,
,,,,,13944,-166.99634,111,,,,,,
,,,,,14083,-106.86292,139,,,,,,
,,,,,14188,-172.06505,105,,,,,,
,,,,,14296,-326.81616,108,,,,,,
,,,,,14371,-72.798706,75,,,,,,
,,,,,14470,-317.1787,99,,,,,,
,,,,,14608,-167.79626,138,,,,,,
,,,,,14727,-188.42018,119,,,,,,
,,,,,14854,-8.16906,127,,,,,,
,,,,,15008,-334.47668,154,,,,,,
,,,,,15106,-104.40517,98,,,,,,
,,,,,15235,-110.88717,129,,,,,,
,,,,,15310,-103.24266,75,,,,,,
,,,,,15390,-82.62085,80,,,,,,
,,,,,15497,-280.4917,107,,,,,,
,,,,,15586,-160.07758,89,,,,,,
,,,,,15684,-137.24496,98,,,,,,
,,,,,15783,-221.85939,99,,,,,,
,,,,,15889,-138.30466,106,,,,,,
,,,,,15961,-88.9362,72,,,,,,
,,,,,16107,-137.08281,146,,,,,,
,,,,,16189,-290.47598,82,,,,,,
,,,,,16265,-397.2285,76,,,,,,
,,,,,16350,-254.63249,85,,,,,,
,,,,,16460,-246.35463,110,,,,,,
,,,,,16574,-222.0308,114,,,,,,
,,,,,16696,-108.696365,122,,,,,,
,,,,,16783,-189.1976,87,,,,,,
,,,,,16874,-406.66278,91,,,,,,
,,,,,16966,-315.54477,92,,,,,,
,,,,,17043,-83.90106,77,,,,,,
,,,,,17145,-140.73616,102,,,,,,
,,,,,17245,-363.10318,100,,,,,,
,,,,,17309,-266.52798,64,,,,,,
,,,,,17437,-131.70425,128,,,,,,
,,,,,17532,-445.41382,95,,,,,,
,,,,,17611,-159.05025,79,,,,,,
,,,,,17729,-466.1807,118,,,,,,
,,,,,17813,-122.67464,84,,,,,,
,,,,,17899,-97.415985,86,,,,,,
,,,,,18013,-368.4709,114,,,,,,
,,,,,18121,-77.23256,108,,,,,,
,,,,,18262,-237.73154,141,,,,,,
,,,,,18342,-158.16061,80,,,,,,
,,,,,18443,-298.39465,101,,,,,,
,,,,,18550,-399.76483,107,,,,,,
,,,,,18630,-136.41922,80,,,,,,
,,,,,18747,-624.7121,117,,,,,,
,,,,,18877,-171.02802,130,,,,,,
,,,,,18954,-133.49205,77,,,,,,
,,,,,19059,-123.76236,105,,,,,,
,,,,,19149,-318.56686,90,,,,,,
,,,,,19235,-99.81764,86,,,,,,
,,,,,19304,-92.61625,69,,,,,,
,,,,,19429,-357.03137,125,,,,,,
,,,,,19519,-438.10278,90,,,,,,
,,,,,19668,-268.50983,149,,,,,,
,,,,,19746,-171.53006,78,,,,,,
,,,,,19856,-386.12833,110,,,,,,
,,,,,19962,-247.28651,106,,,,,,
-864.0996,529.87067,-115.15136,-2133.938,114.5,20000,,,317.8538818359375,-0.053096953779459,-4.106575965881348,23.542007446289062,0.88,0.0005
,,,,,20064,-394.99933,102,,,,,,
,,,,,20135,-173.1571,71,,,,,,
,,,,,20263,-128.17361,128,,,,,,
,,,,,20350,-351.85788,87,,,,,,
,,,,,20413,-119.91992,63,,,,,,
,,,,,20502,-62.363945,89,,,,,,
,,,,,20584,-116.32916,82,,,,,,
,,,,,20736,-296.1894,152,,,,,,
,,,,,20853,-267.66293,117,,,,,,
,,,,,21000,,,197.77114868164062,-2.1710503101348877,-2.119220495223999,17.61967658996582,0.874,0.0005
,,,,,21007,-266.32343,154,,,,,,
,,,,,21128,-99.156876,121,,,,,,
,,,,,21192,-116.17505,64,,,,,,
,,,,,21296,3.6565857,104,,,,,,
,,,,,21391,-144.54993,95,,,,,,
,,,,,21498,-188.49457,107,,,,,,
,,,,,21553,-104.74538,55,,,,,,
,,,,,21655,-258.4088,102,,,,,,
,,,,,21734,-234.81851,79,,,,,,
,,,,,21832,-55.46638,98,,,,,,
,,,,,21959,-115.56943,127,,,,,,
,,,,,22000,,,2.400691032409668,-2.533832550048828,-2.3614823818206787,18.976917266845703,0.868,0.0005
,,,,,22075,-111.611305,116,,,,,,
,,,,,22175,-300.33582,100,,,,,,
,,,,,22301,-69.17857,126,,,,,,
,,,,,22381,-111.67036,80,,,,,,
,,,,,22471,-87.02048,90,,,,,,
,,,,,22583,-61.74127,112,,,,,,
,,,,,22720,-174.71915,137,,,,,,
,,,,,22850,-82.53784,130,,,,,,
,,,,,22981,-73.66236,131,,,,,,
,,,,,23000,,,74.79840850830078,-6.277858734130859,-6.786311149597168,44.416542053222656,0.862,0.0005
,,,,,23053,-203.64069,72,,,,,,
,,,,,23175,-173.39616,122,,,,,,
,,,,,23294,-177.30424,119,,,,,,
,,,,,23385,-360.5492,91,,,,,,
,,,,,23497,-17.285118,112,,,,,,
,,,,,23580,-156.00629,83,,,,,,
,,,,,23715,-140.92108,135,,,,,,
,,,,,23780,-114.62062,65,,,,,,
,,,,,23908,-162.86678,128,,,,,,
,,,,,24000,,,10.059991836547852,-4.127553462982178,-4.480641841888428,26.227235794067383,0.856,0.0005
,,,,,24009,-113.59671,101,,,,,,
,,,,,24104,-99.224045,95,,,,,,
,,,,,24186,-131.97855,82,,,,,,
,,,,,24298,-96.26631,112,,,,,,
,,,,,24395,-133.0871,97,,,,,,
,,,,,24481,-67.8441,86,,,,,,
,,,,,24562,-76.35816,81,,,,,,
,,,,,24686,-119.09816,124,,,,,,
,,,,,24771,30.450485,85,,,,,,
,,,,,24873,-65.88881,102,,,,,,
,,,,,24945,-197.76166,72,,,,,,
,,,,,25000,,,28.043006896972656,-5.308163166046143,-6.321714401245117,54.50152587890625,0.85,0.0005
,,,,,25062,-256.79205,117,,,,,,
,,,,,25150,-154.56613,88,,,,,,
,,,,,25229,-130.02287,79,,,,,,
,,,,,25292,-139.45087,63,,,,,,
,,,,,25383,-108.35816,91,,,,,,
,,,,,25476,-210.759,93,,,,,,
,,,,,25570,-119.4581,94,,,,,,
,,,,,25634,-112.993904,64,,,,,,
,,,,,25749,-81.56047,115,,,,,,
,,,,,25814,-77.298645,65,,,,,,
,,,,,25911,-111.091125,97,,,,,,
,,,,,25998,-79.90221,87,,,,,,
,,,,,26000,,,69.83628845214844,-3.9312515258789062,-5.840120792388916,196.18023681640625,0.844,0.0005
,,,,,26103,-200.56345,105,,,,,,
,,,,,26194,-134.18439,91,,,,,,
,,,,,26323,-147.82564,129,,,,,,
,,,,,26473,-29.17215,150,,,,,,
,,,,,26590,-154.08453,117,,,,,,
,,,,,26670,-59.346825,80,,,,,,
,,,,,26748,-140.00655,78,,,,,,
,,,,,26866,-76.70535,118,,,,,,
,,,,,26990,-185.0966,124,,,,,,
,,,,,27000,,,18.730417251586914,-1.5236947536468506,-2.4459757804870605,84.17102813720703,0.838,0.0005
,,,,,27121,-90.17067,131,,,,,,
,,,,,27187,-126.79398,66,,,,,,
,,,,,27326,-386.51035,139,,,,,,
,,,,,27464,-122.06186,138,,,,,,
,,,,,27545,-136.08775,81,,,,,,
,,,,,27645,-89.76318,100,,,,,,
,,,,,27751,-102.30503,106,,,,,,
,,,,,27828,-83.7324,77,,,,,,
,,,,,27909,-118.240845,81,,,,,,
,,,,,28000,-117.18643,91,,,,,,
,,,,,28000,,,4.394936561584473,-1.875104308128357,-1.7318065166473389,30.663013458251953,0.832,0.0005
,,,,,28117,-71.23266,117,,,,,,
,,,,,28207,-19.599289,90,,,,,,
,,,,,28353,-27.36718,146,,,,,,
,,,,,28470,-68.34975,117,,,,,,
,,,,,28569,-130.92218,99,,,,,,
,,,,,28724,-194.30458,155,,,,,,
,,,,,28834,-68.61989,110,,,,,,
,,,,,28978,16.773201,144,,,,,,
,,,,,29000,,,2.2990028858184814,-2.5202832221984863,-2.0734317302703857,34.374298095703125,0.8260000000000001,0.0005
,,,,,29096,-222.39203,118,,,,,,
,,,,,29167,-102.966644,71,,,,,,
,,,,,29244,-146.39963,77,,,,,,
,,,,,29350,-165.7439,106,,,,,,
,,,,,29490,-105.79992,140,,,,,,
,,,,,29582,-276.38898,92,,,,,,
,,,,,29686,-98.466835,104,,,,,,
,,,,,29836,-57.560608,150,,,,,,
,,,,,29984,-59.205513,148,,,,,,
-72.22977,105.664116,136.4177,-164.74335,477.9,30000,,,3.178065299987793,-5.018718719482422,-4.969705581665039,25.644670486450195,0.82,0.0005
,,,,,30073,-210.00677,89,,,,,,
,,,,,30168,-113.23765,95,,,,,,
,,,,,30321,-113.468666,153,,,,,,
,,,,,30453,-290.9488,132,,,,,,
,,,,,30578,-138.75551,125,,,,,,
,,,,,30666,-114.690216,88,,,,,,
,,,,,30729,-90.3508,63,,,,,,
,,,,,30834,30.633621,105,,,,,,
,,,,,30979,-174.21198,145,,,,,,
,,,,,31000,,,1.9226434230804443,-2.608652114868164,-2.487307548522949,16.810476303100586,0.8140000000000001,0.0005
,,,,,31055,-76.88583,76,,,,,,
,,,,,31166,-155.75821,111,,,,,,
,,,,,31286,-90.089294,120,,,,,,
,,,,,31377,-117.34515,91,,,,,,
,,,,,31446,-135.28122,69,,,,,,
,,,,,31583,-174.28635,137,,,,,,
,,,,,31680,-102.01261,97,,,,,,
,,,,,31788,-65.50624,108,,,,,,
,,,,,31864,-85.75269,76,,,,,,
,,,,,31965,-81.717094,101,,,,,,
,,,,,32000,,,25.575077056884766,-8.717620849609375,-8.154295921325684,65.34400939941406,0.808,0.0005
,,,,,32033,-132.33046,68,,,,,,
,,,,,32108,-101.19006,75,,,,,,
,,,,,32222,-145.90576,114,,,,,,
,,,,,32286,-74.10561,64,,,,,,
,,,,,32385,-108.079956,99,,,,,,
,,,,,32471,-109.74611,86,,,,,,
,,,,,32603,-95.51351,132,,,,,,
,,,,,32699,-130.62473,96,,,,,,
,,,,,32771,-43.50176,72,,,,,,
,,,,,32874,-113.76785,103,,,,,,
,,,,,32970,-78.23125,96,,,,,,
,,,,,33000,,,8.392662048339844,-1.1912329196929932,-0.9847754240036011,34.5380859375,0.802,0.0005
,,,,,33049,-106.95795,79,,,,,,
,,,,,33133,-111.01669,84,,,,,,
,,,,,33244,-53.880177,111,,,,,,
,,,,,33347,-151.1185,103,,,,,,
,,,,,33452,-95.322174,105,,,,,,
,,,,,33563,-117.44589,111,,,,,,
,,,,,33675,-89.52894,112,,,,,,
,,,,,33798,-100.25392,123,,,,,,
,,,,,33938,-89.6702,140,,,,,,
,,,,,34000,,,3.5410561561584473,-1.9932518005371094,-2.5893192291259766,48.9617919921875,0.796,0.0005
,,,,,34062,-168.48447,124,,,,,,
,,,,,34128,-117.10837,66,,,,,,
,,,,,34264,-107.048965,136,,,,,,
,,,,,34368,-97.70258,104,,,,,,
,,,,,34504,-55.342117,136,,,,,,
,,,,,34577,37.488724,73,,,,,,
,,,,,34695,-190.58672,118,,,,,,
,,,,,34761,-82.875046,66,,,,,,
,,,,,34836,-86.79558,75,,,,,,
,,,,,34911,-114.69673,75,,,,,,
,,,,,34991,-86.24551,80,,,,,,
,,,,,35000,,,2.551358699798584,-2.212080955505371,-2.0901732444763184,21.04984474182129,0.79,0.0005
,,,,,35075,-86.380226,84,,,,,,
,,,,,35187,-134.34955,112,,,,,,
,,,,,35317,-77.20699,130,,,,,,
,,,,,35431,-127.23819,114,,,,,,
,,,,,35535,-89.999435,104,,,,,,
,,,,,35631,-114.75021,96,,,,,,
,,,,,35730,-74.12444,99,,,,,,
,,,,,35822,-64.57424,92,,,,,,
,,,,,35914,-92.362335,92,,,,,,
,,,,,36000,,,2.0069971084594727,0.16097497940063477,0.06484293937683105,31.49514389038086,0.784,0.0005
,,,,,36012,-109.5242,98,,,,,,
,,,,,36085,-97.80888,73,,,,,,
,,,,,36191,-88.02284,106,,,,,,
,,,,,36300,-48.99613,109,,,,,,
,,,,,36427,-105.20887,127,,,,,,
,,,,,36583,-7.0679855,156,,,,,,
,,,,,36671,-61.006226,88,,,,,,
,,,,,36774,-154.83492,103,,,,,,
,,,,,36865,-138.88289,91,,,,,,
,,,,,36959,-129.83308,94,,,,,,
,,,,,37000,,,2.00715708732605,0.4246196746826172,0.32964110374450684,32.23777389526367,0.778,0.0005
,,,,,37055,-80.28766,96,,,,,,
,,,,,37154,-105.964005,99,,,,,,
,,,,,37264,-35.09503,110,,,,,,
,,,,,37340,-89.669044,76,,,,,,
,,,,,37409,-67.198425,69,,,,,,
,,,,,37502,-91.73143,93,,,,,,
,,,,,37573,-90.91225,71,,,,,,
,,,,,37638,-68.767105,65,,,,,,
,,,,,37790,-93.51566,152,,,,,,
,,,,,37875,-44.905727,85,,,,,,
,,,,,37968,-62.740803,93,,,,,,
,,,,,38000,,,6.94902229309082,-0.8950095176696777,-1.7330553531646729,95.44512939453125,0.772,0.0005
,,,,,38047,-159.13797,79,,,,,,
,,,,,38164,-153.72528,117,,,,,,
,,,,,38293,-65.10356,129,,,,,,
,,,,,38369,-96.57624,76,,,,,,
,,,,,38492,29.204208,123,,,,,,
,,,,,38600,-68.68436,108,,,,,,
,,,,,38743,-94.00453,143,,,,,,
,,,,,38849,-93.92606,106,,,,,,
,,,,,38927,-119.597786,78,,,,,,
,,,,,38997,-69.11928,70,,,,,,
,,,,,39000,,,13.993321418762207,1.9092307090759277,1.9590888023376465,108.42428588867188,0.766,0.0005
,,,,,39075,-98.077194,78,,,,,,
,,,,,39205,-117.34239,130,,,,,,
,,,,,39292,-81.78759,87,,,,,,
,,,,,39439,-49.047577,147,,,,,,
,,,,,39522,-32.552917,83,,,,,,
,,,,,39596,-34.597244,74,,,,,,
,,,,,39663,-99.67385,67,,,,,,
,,,,,39812,-30.821663,149,,,,,,
,,,,,39965,-53.064217,153,,,,,,
-90.09443,59.90423,3.5126877,-175.83832,458.3,40000,,,9.642988204956055,2.3793458938598633,2.0102577209472656,49.56510925292969,0.76,0.0005
,,,,,40049,-66.05498,84,,,,,,
,,,,,40131,-68.158,82,,,,,,
,,,,,40260,-103.741165,129,,,,,,
,,,,,40424,-118.42958,164,,,,,,
,,,,,40529,-92.829315,105,,,,,,
,,,,,40657,-44.92643,128,,,,,,
,,,,,40738,-94.62873,81,,,,,,
,,,,,40876,-74.50981,138,,,,,,
,,,,,41000,,,3.3346691131591797,4.970193862915039,5.582149505615234,88.8432846069336,0.754,0.0005
,,,,,41028,-73.79545,152,,,,,,
,,,,,41111,-11.739677,83,,,,,,
,,,,,41243,-79.324,132,,,,,,
,,,,,41361,-154.51057,118,,,,,,
,,,,,41458,-67.6451,97,,,,,,
,,,,,41637,-50.502975,179,,,,,,
,,,,,41751,-160.58923,114,,,,,,
,,,,,41896,-145.59763,145,,,,,,
,,,,,42000,,,6.697431564331055,0.5436427593231201,0.40845799446105957,64.87650299072266,0.748,0.0005
,,,,,42063,-26.137993,167,,,,,,
,,,,,42155,-121.032364,92,,,,,,
,,,,,42355,-200.12149,200,,,,,,
,,,,,42479,-71.63696,124,,,,,,
,,,,,42575,-82.75092,96,,,,,,
,,,,,42713,-56.609398,138,,,,,,
,,,,,42828,-77.73927,115,,,,,,
,,,,,42966,-65.27368,138,,,,,,
,,,,,43000,,,4.017937660217285,7.389750003814697,6.95379114151001,89.23451232910156,0.742,0.0005
,,,,,43045,-62.97415,79,,,,,,
,,,,,43135,-110.179886,90,,,,,,
,,,,,43221,-42.487385,86,,,,,,
,,,,,43324,-87.60648,103,,,,,,
,,,,,43416,-59.671356,92,,,,,,
,,,,,43508,-76.58919,92,,,,,,
,,,,,43630,-77.262665,122,,,,,,
,,,,,43751,-37.268784,121,,,,,,
,,,,,43873,-185.5506,122,,,,,,
,,,,,43998,-56.925713,125,,,,,,
,,,,,44000,,,9.714218139648438,3.330190420150757,2.8973865509033203,96.16067504882812,0.736,0.0005
,,,,,44128,-98.529,130,,,,,,
,,,,,44255,-30.209618,127,,,,,,
,,,,,44376,-54.913666,121,,,,,,
,,,,,44479,-95.04323,103,,,,,,
,,,,,44543,-89.99985,64,,,,,,
,,,,,44668,-68.63101,125,,,,,,
,,,,,44818,-24.07631,150,,,,,,
,,,,,44928,-8.208916,110,,,,,,
,,,,,45000,,,2.386730194091797,7.329808235168457,7.054742813110352,65.50663757324219,0.73,0.0005
,,,,,45017,-20.788147,89,,,,,,
,,,,,45092,-155.10818,75,,,,,,
,,,,,45163,-92.2206,71,,,,,,
,,,,,45257,-86.63149,94,,,,,,
,,,,,45329,-76.57374,72,,,,,,
,,,,,45391,-34.618286,62,,,,,,
,,,,,45465,-94.17091,74,,,,,,
,,,,,45572,-114.83444,107,,,,,,
,,,,,45631,-102.48898,59,,,,,,
,,,,,45751,-40.8908,120,,,,,,
,,,,,45918,-47.96523,167,,,,,,
,,,,,45982,-92.65659,64,,,,,,
,,,,,46000,,,96.0062255859375,8.462366104125977,9.036653518676758,118.1847915649414,0.724,0.0005
,,,,,46103,-99.89842,121,,,,,,
,,,,,46253,-70.0802,150,,,,,,
,,,,,46394,-61.02431,141,,,,,,
,,,,,46531,-45.54491,137,,,,,,
,,,,,46627,-51.57383,96,,,,,,
,,,,,46718,-81.31023,91,,,,,,
,,,,,46793,-88.1576,75,,,,,,
,,,,,46875,-48.27231,82,,,,,,
,,,,,46976,-51.20832,101,,,,,,
,,,,,47000,,,2.3339004516601562,8.206153869628906,8.379042625427246,16.182783126831055,0.718,0.0005
,,,,,47050,-100.539696,74,,,,,,
,,,,,47129,-67.31674,79,,,,,,
,,,,,47276,10.797508,147,,,,,,
,,,,,47389,-203.1781,113,,,,,,
,,,,,47493,-75.024994,104,,,,,,
,,,,,47603,-50.52226,110,,,,,,
,,,,,47735,-92.850235,132,,,,,,
,,,,,47849,-7.6417236,114,,,,,,
,,,,,47928,-158.24855,79,,,,,,
,,,,,48000,,,33.94386291503906,7.3869452476501465,6.250411033630371,185.45751953125,0.712,0.0005
,,,,,48020,-84.276985,92,,,,,,
,,,,,48121,13.900848,101,,,,,,
,,,,,48206,-60.199604,85,,,,,,
,,,,,48292,-53.476513,86,,,,,,
,,,,,48399,-40.364624,107,,,,,,
,,,,,48487,-98.194855,88,,,,,,
,,,,,48587,-73.761444,100,,,,,,
,,,,,48697,-106.954926,110,,,,,,
,,,,,48801,-84.240295,104,,,,,,
,,,,,48878,-83.86099,77,,,,,,
,,,,,49000,,,42.52051544189453,0.5323295593261719,1.2553505897521973,194.91262817382812,0.706,0.0005
,,,,,49028,-47.313576,150,,,,,,
,,,,,49133,-72.61281,105,,,,,,
,,,,,49281,-64.300064,148,,,,,,
,,,,,49382,-65.90242,101,,,,,,
,,,,,49478,-31.452682,96,,,,,,
,,,,,49593,-32.864174,115,,,,,,
,,,,,49700,-72.730804,107,,,,,,
,,,,,49782,-89.456955,82,,,,,,
,,,,,49894,-81.14436,112,,,,,,
-229.62952,41.054024,-157.57971,-267.7403,608.3,50000,,,1.3949198722839355,10.957324981689453,10.44598388671875,53.84672164916992,0.7,0.0005
,,,,,50060,-29.251892,166,,,,,,
,,,,,50155,-68.038765,95,,,,,,
,,,,,50274,-101.70802,119,,,,,,
,,,,,50353,-114.34063,79,,,,,,
,,,,,50457,-76.25928,104,,,,,,
,,,,,50549,-66.97045,92,,,,,,
,,,,,50639,-73.078926,90,,,,,,
,,,,,50724,-111.575134,85,,,,,,
,,,,,50805,-47.513824,81,,,,,,
,,,,,50876,-16.271683,71,,,,,,
,,,,,50947,-73.33579,71,,,,,,
,,,,,51000,,,10.973413467407227,14.329647064208984,15.460005760192871,199.50103759765625,0.694,0.0005
,,,,,51036,-82.84703,89,,,,,,
,,,,,51193,-4.5611267,157,,,,,,
,,,,,51290,-72.02693,97,,,,,,
,,,,,51440,-76.3795,150,,,,,,
,,,,,51577,-117.544235,137,,,,,,
,,,,,51676,-110.78807,99,,,,,,
,,,,,51781,-12.984169,105,,,,,,
,,,,,51881,-97.9733,100,,,,,,
,,,,,51969,-95.81786,88,,,,,,
,,,,,52000,,,8.85312557220459,1.4429666996002197,1.1402968168258667,53.24226379394531,0.688,0.0005
,,,,,52088,-109.59627,119,,,,,,
,,,,,52186,-97.21883,98,,,,,,
,,,,,52289,-59.43654,103,,,,,,
,,,,,52395,-105.58951,106,,,,,,
,,,,,52514,-31.039215,119,,,,,,
,,,,,52591,-69.5715,77,,,,,,
,,,,,52687,-51.85317,96,,,,,,
,,,,,52768,-81.57222,81,,,,,,
,,,,,52909,-37.789707,141,,,,,,
,,,,,53000,,,97.29574584960938,2.6232547760009766,3.5180299282073975,178.29075622558594,0.6819999999999999,0.0005
,,,,,53017,-93.63702,108,,,,,,
,,,,,53088,-45.292133,71,,,,,,
,,,,,53183,-140.53677,95,,,,,,
,,,,,53334,-47.657345,151,,,,,,
,,,,,53458,-99.14467,124,,,,,,
,,,,,53622,-115.38537,164,,,,,,
,,,,,53750,-4.161583,128,,,,,,
,,,,,53845,-76.19505,95,,,,,,
,,,,,53963,-106.53276,118,,,,,,
,,,,,54000,,,10.10849666595459,17.11745834350586,16.996965408325195,80.18282318115234,0.6759999999999999,0.0005
,,,,,54097,3.2924347,134,,,,,,
,,,,,54231,-53.023094,134,,,,,,
