Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,20921,12.0,12,,,,,,
,,,,,20935,14.0,14,,,,,,
,,,,,21000,,,0.03931369632482529,17.329044342041016,17.405420303344727,1.9717847108840942,0.37,0.0005
,,,,,21067,132.0,132,,,,,,
,,,,,21077,10.0,10,,,,,,
,,,,,21216,139.0,139,,,,,,
,,,,,21228,12.0,12,,,,,,
,,,,,21243,15.0,15,,,,,,
,,,,,21274,31.0,31,,,,,,
,,,,,21288,14.0,14,,,,,,
,,,,,21450,162.0,162,,,,,,
,,,,,21520,70.0,70,,,,,,
,,,,,21636,116.0,116,,,,,,
,,,,,21780,144.0,144,,,,,,
,,,,,21908,128.0,128,,,,,,
,,,,,22000,,,0.030327465385198593,17.894136428833008,17.941972732543945,1.3719156980514526,0.3400000000000001,0.0005
,,,,,22040,132.0,132,,,,,,
,,,,,22053,13.0,13,,,,,,
,,,,,22133,80.0,80,,,,,,
,,,,,22154,21.0,21,,,,,,
,,,,,22260,106.0,106,,,,,,
,,,,,22285,25.0,25,,,,,,
,,,,,22359,74.0,74,,,,,,
,,,,,22484,125.0,125,,,,,,
136.2,11.356055,162.0,125.0,136.2,22500,,,0.0692516639828682,18.610076904296875,18.57228660583496,1.7592836618423462,0.32499999999999996,0.0005
,,,,,22545,61.0,61,,,,,,
,,,,,22592,47.0,47,,,,,,
,,,,,22662,70.0,70,,,,,,
,,,,,22684,22.0,22,,,,,,
,,,,,22695,11.0,11,,,,,,
,,,,,22731,36.0,36,,,,,,
,,,,,22835,104.0,104,,,,,,
,,,,,23000,,,0.07456807047128677,18.972660064697266,18.992923736572266,3.0495874881744385,0.30999999999999994,0.0005
,,,,,23006,171.0,171,,,,,,
,,,,,23058,52.0,52,,,,,,
,,,,,23187,129.0,129,,,,,,
,,,,,23312,125.0,125,,,,,,
,,,,,23335,23.0,23,,,,,,
,,,,,23367,32.0,32,,,,,,
,,,,,23423,56.0,56,,,,,,
,,,,,23613,190.0,190,,,,,,
,,,,,23652,39.0,39,,,,,,
,,,,,23794,142.0,142,,,,,,
,,,,,23816,22.0,22,,,,,,
,,,,,23827,11.0,11,,,,,,
,,,,,23868,41.0,41,,,,,,
,,,,,24000,,,0.6011772155761719,19.471288681030273,19.526140213012695,9.015287399291992,0.2799999999999999,0.0005
,,,,,24027,159.0,159,,,,,,
,,,,,24248,221.0,221,,,,,,
,,,,,24370,122.0,122,,,,,,
,,,,,24525,155.0,155,,,,,,
,,,,,24584,59.0,59,,,,,,
,,,,,24600,16.0,16,,,,,,
,,,,,24614,14.0,14,,,,,,
,,,,,24765,151.0,151,,,,,,
,,,,,24858,93.0,93,,,,,,
,,,,,24987,129.0,129,,,,,,
257.3,13.986064,276.0,221.0,257.3,25000,,,0.24692821502685547,19.483295440673828,19.409122467041016,4.147974014282227,0.25,0.0005
,,,,,25030,43.0,43,,,,,,
,,,,,25046,16.0,16,,,,,,
,,,,,25057,11.0,11,,,,,,
,,,,,25191,134.0,134,,,,,,
,,,,,25337,146.0,146,,,,,,
,,,,,25482,145.0,145,,,,,,
,,,,,25493,11.0,11,,,,,,
,,,,,25675,182.0,182,,,,,,
,,,,,25806,131.0,131,,,,,,
,,,,,25829,23.0,23,,,,,,
,,,,,25949,120.0,120,,,,,,
,,,,,25975,26.0,26,,,,,,
,,,,,26000,,,0.19297310709953308,21.258777618408203,21.24460220336914,4.977646827697754,0.21999999999999997,0.0005
,,,,,26124,149.0,149,,,,,,
,,,,,26165,41.0,41,,,,,,
,,,,,26186,21.0,21,,,,,,
,,,,,26227,41.0,41,,,,,,
,,,,,26569,342.0,342,,,,,,
,,,,,26613,44.0,44,,,,,,
,,,,,27000,,,0.061789289116859436,21.391616821289062,21.39689826965332,2.012424945831299,0.18999999999999995,0.0005
,,,,,27057,444.0,444,,,,,,
,,,,,27193,136.0,136,,,,,,
,,,,,27368,175.0,175,,,,,,
,,,,,27405,37.0,37,,,,,,
,,,,,27418,13.0,13,,,,,,
,,,,,27466,48.0,48,,,,,,
,,,,,27482,16.0,16,,,,,,
132.2,4.237924,141.0,127.0,132.2,27500,,,3.7991926670074463,22.031387329101562,21.87883186340332,5.484430313110352,0.17500000000000004,0.0005
,,,,,27622,140.0,140,,,,,,
,,,,,27734,112.0,112,,,,,,
,,,,,27859,125.0,125,,,,,,
,,,,,27876,17.0,17,,,,,,
,,,,,28000,,,0.24946942925453186,22.655332565307617,22.72063636779785,9.277881622314453,0.15999999999999992,0.0005
,,,,,28003,127.0,127,,,,,,
,,,,,28087,84.0,84,,,,,,
,,,,,28233,146.0,146,,,,,,
,,,,,28351,118.0,118,,,,,,
,,,,,28506,155.0,155,,,,,,
,,,,,28533,27.0,27,,,,,,
,,,,,28668,135.0,135,,,,,,
,,,,,28810,142.0,142,,,,,,
,,,,,28973,163.0,163,,,,,,
,,,,,29000,,,0.9179427623748779,23.409549713134766,23.260364532470703,13.192790985107422,0.13,0.0005
,,,,,29103,130.0,130,,,,,,
,,,,,29268,165.0,165,,,,,,
,,,,,29284,16.0,16,,,,,,
,,,,,29516,232.0,232,,,,,,
,,,,,29910,394.0,394,,,,,,
119.1,4.825971,127.0,111.0,119.1,30000,,,0.05066481605172157,24.454858779907227,24.565074920654297,1.8702988624572754,0.1,0.0005
,,,,,30410,500.0,500,,,,,,
,,,,,30708,298.0,298,,,,,,
,,,,,30938,230.0,230,,,,,,
,,,,,31000,,,0.1990174651145935,25.604320526123047,25.64360237121582,5.763669013977051,0.09733333333333334,0.0005
,,,,,31438,500.0,500,,,,,,
,,,,,31938,500.0,500,,,,,,
,,,,,32000,,,0.6827127933502197,24.82229232788086,24.871990203857422,5.993790149688721,0.09466666666666668,0.0005
,,,,,32333,395.0,395,,,,,,
500.0,0.0,500.0,500.0,500.0,32500,,,0.2105105221271515,25.959548950195312,25.953388214111328,4.904825687408447,0.09333333333333334,0.0005
,,,,,32833,500.0,500,,,,,,
,,,,,33000,,,0.7685694694519043,25.72148895263672,25.727224349975586,15.912739753723145,0.092,0.0005
,,,,,33333,500.0,500,,,,,,
,,,,,33833,500.0,500,,,,,,
,,,,,34000,,,0.3688936233520508,26.155881881713867,26.1110897064209,9.75225830078125,0.08933333333333333,0.0005
,,,,,34116,283.0,283,,,,,,
,,,,,34616,500.0,500,,,,,,
500.0,0.0,500.0,500.0,500.0,35000,,,0.22923165559768677,28.022560119628906,28.112062454223633,8.800939559936523,0.08666666666666667,0.0005
,,,,,35116,500.0,500,,,,,,
,,,,,35616,500.0,500,,,,,,
,,,,,36000,,,4.507956504821777,27.613304138183594,27.538175582885742,16.803991317749023,0.084,0.0005
,,,,,36116,500.0,500,,,,,,
,,,,,36616,500.0,500,,,,,,
,,,,,37000,,,0.07845310121774673,29.94845199584961,30.006858825683594,3.875640630722046,0.08133333333333334,0.0005
,,,,,37116,500.0,500,,,,,,
,,,,,37319,203.0,203,,,,,,
154.8,6.352952,170.0,148.0,154.8,37500,,,0.06109311804175377,31.306241989135742,31.27600860595703,2.402407646179199,0.08,0.0005
,,,,,37617,298.0,298,,,,,,
,,,,,37812,195.0,195,,,,,,
,,,,,37959,147.0,147,,,,,,
,,,,,38000,,,0.221306711435318,30.904502868652344,30.976062774658203,9.761195182800293,0.07866666666666668,0.0005
,,,,,38148,189.0,189,,,,,,
,,,,,38314,166.0,166,,,,,,
,,,,,38456,142.0,142,,,,,,
,,,,,38599,143.0,143,,,,,,
,,,,,38767,168.0,168,,,,,,
,,,,,38932,165.0,165,,,,,,
,,,,,39000,,,0.1183178648352623,31.253028869628906,31.297534942626953,1.3917036056518555,0.07600000000000001,0.0005
,,,,,39083,151.0,151,,,,,,
,,,,,39220,137.0,137,,,,,,
,,,,,39360,140.0,140,,,,,,
,,,,,39485,125.0,125,,,,,,
,,,,,39641,156.0,156,,,,,,
,,,,,39768,127.0,127,,,,,,
,,,,,39881,113.0,113,,,,,,
137.0,2.6457512,140.0,131.0,137.0,40000,,,3.755779504776001,31.066604614257812,30.96157455444336,18.18421745300293,0.07333333333333333,0.0005
,,,,,40007,126.0,126,,,,,,
,,,,,40122,115.0,115,,,,,,
,,,,,40244,122.0,122,,,,,,
,,,,,40368,124.0,124,,,,,,
,,,,,40490,122.0,122,,,,,,
,,,,,40618,128.0,128,,,,,,
,,,,,40743,125.0,125,,,,,,
,,,,,40865,122.0,122,,,,,,
,,,,,40971,106.0,106,,,,,,
,,,,,41000,,,0.18176016211509705,32.1008186340332,32.123809814453125,9.069079399108887,0.07066666666666667,0.0005
,,,,,41085,114.0,114,,,,,,
,,,,,41195,110.0,110,,,,,,
,,,,,41322,127.0,127,,,,,,
,,,,,41430,108.0,108,,,,,,
,,,,,41582,152.0,152,,,,,,
,,,,,41729,147.0,147,,,,,,
,,,,,41858,129.0,129,,,,,,
,,,,,41979,121.0,121,,,,,,
,,,,,42000,,,0.1387893557548523,33.28694534301758,33.347808837890625,8.511624336242676,0.068,0.0005
,,,,,42102,123.0,123,,,,,,
,,,,,42247,145.0,145,,,,,,
,,,,,42391,144.0,144,,,,,,
105.5,3.7215588,112.0,97.0,105.5,42500,,,0.08491069078445435,34.177757263183594,34.16649627685547,2.1597492694854736,0.06666666666666668,0.0005
,,,,,42509,118.0,118,,,,,,
,,,,,42689,180.0,180,,,,,,
,,,,,42811,122.0,122,,,,,,
,,,,,42940,129.0,129,,,,,,
,,,,,43000,,,8.937431335449219,33.294979095458984,33.20631408691406,17.68256187438965,0.06533333333333333,0.0005
,,,,,43064,124.0,124,,,,,,
,,,,,43176,112.0,112,,,,,,
,,,,,43281,105.0,105,,,,,,
,,,,,43395,114.0,114,,,,,,
,,,,,43494,99.0,99,,,,,,
,,,,,43677,183.0,183,,,,,,
,,,,,43810,133.0,133,,,,,,
,,,,,43963,153.0,153,,,,,,
,,,,,44000,,,13.822490692138672,34.86245346069336,34.61134338378906,18.245702743530273,0.06266666666666668,0.0005
,,,,,44108,145.0,145,,,,,,
,,,,,44207,99.0,99,,,,,,
,,,,,44325,118.0,118,,,,,,
,,,,,44440,115.0,115,,,,,,
,,,,,44560,120.0,120,,,,,,
,,,,,44677,117.0,117,,,,,,
,,,,,44794,117.0,117,,,,,,
,,,,,44918,124.0,124,,,,,,
110.8,4.118252,119.0,105.0,110.8,45000,,,0.08628832548856735,35.388633728027344,35.425270080566406,3.2772576808929443,0.060000000000000005,0.0005
,,,,,45062,144.0,144,,,,,,
,,,,,45212,150.0,150,,,,,,
,,,,,45359,147.0,147,,,,,,
,,,,,45484,125.0,125,,,,,,
,,,,,45642,158.0,158,,,,,,
,,,,,45777,135.0,135,,,,,,
,,,,,45926,149.0,149,,,,,,
,,,,,46000,,,0.15431605279445648,34.4202995300293,34.462642669677734,5.194701671600342,0.05733333333333334,0.0005
,,,,,46036,110.0,110,,,,,,
,,,,,46157,121.0,121,,,,,,
,,,,,46295,138.0,138,,,,,,
,,,,,46426,131.0,131,,,,,,
,,,,,46558,132.0,132,,,,,,
,,,,,46699,141.0,141,,,,,,
,,,,,46841,142.0,142,,,,,,
,,,,,46994,153.0,153,,,,,,
,,,,,47000,,,7.5398173332214355,34.48548126220703,34.2459602355957,12.7289400100708,0.054666666666666676,0.0005
,,,,,47126,132.0,132,,,,,,
,,,,,47256,130.0,130,,,,,,
,,,,,47415,159.0,159,,,,,,
177.1,15.481926,197.0,156.0,177.1,47500,,,8.297868728637695,38.145347595214844,37.95208740234375,5.922327518463135,0.05333333333333334,0.0005
,,,,,47534,119.0,119,,,,,,
,,,,,47658,124.0,124,,,,,,
,,,,,47701,43.0,43,,,,,,
,,,,,47832,131.0,131,,,,,,
,,,,,47980,148.0,148,,,,,,
,,,,,48000,,,0.6512141227722168,36.33283233642578,36.496925354003906,18.066627502441406,0.052000000000000005,0.0005
,,,,,48100,120.0,120,,,,,,
,,,,,48265,165.0,165,,,,,,
,,,,,48383,118.0,118,,,,,,
,,,,,48521,138.0,138,,,,,,
,,,,,48665,144.0,144,,,,,,
,,,,,48795,130.0,130,,,,,,
,,,,,48917,122.0,122,,,,,,
,,,,,49000,,,8.57105541229248,37.4515380859375,37.06800079345703,45.30154037475586,0.04933333333333334,0.0005
,,,,,49032,115.0,115,,,,,,
,,,,,49152,120.0,120,,,,,,
,,,,,49278,126.0,126,,,,,,
,,,,,49455,177.0,177,,,,,,
,,,,,49602,147.0,147,,,,,,
,,,,,49745,143.0,143,,,,,,
,,,,,49915,170.0,170,,,,,,
202.6,73.33512,392.0,129.0,202.6,50000,,,6.011808395385742,37.76126480102539,37.52509307861328,14.648447036743164,0.046666666666666676,0.0005
,,,,,50071,156.0,156,,,,,,
,,,,,50267,196.0,196,,,,,,
,,,,,50464,197.0,197,,,,,,
,,,,,50622,158.0,158,,,,,,
,,,,,50733,111.0,111,,,,,,
,,,,,50910,177.0,177,,,,,,
,,,,,51000,,,4.842647075653076,38.04136657714844,38.02724838256836,18.470735549926758,0.04400000000000001,0.0005
,,,,,51139,229.0,229,,,,,,
,,,,,51316,177.0,177,,,,,,
,,,,,51578,262.0,262,,,,,,
,,,,,51747,169.0,169,,,,,,
,,,,,51976,229.0,229,,,,,,
,,,,,52000,,,0.22957921028137207,38.583831787109375,38.64588165283203,6.0376386642456055,0.04133333333333334,0.0005
,,,,,52153,177.0,177,,,,,,
,,,,,52356,203.0,203,,,,,,
159.1,56.303555,297.0,111.0,159.1,52500,,,0.38376981019973755,38.09638977050781,38.26301956176758,12.795633316040039,0.04000000000000001,0.0005
,,,,,52513,157.0,157,,,,,,
,,,,,52690,177.0,177,,,,,,
,,,,,52810,120.0,120,,,,,,
,,,,,53000,,,0.37781304121017456,38.9627685546875,39.05193328857422,10.061448097229004,0.03866666666666667,0.0005
,,,,,53020,210.0,210,,,,,,
,,,,,53341,321.0,321,,,,,,
,,,,,53640,299.0,299,,,,,,
,,,,,53844,204.0,204,,,,,,
,,,,,53999,155.0,155,,,,,,
,,,,,54000,,,0.7360477447509766,39.21868896484375,39.47199249267578,32.117061614990234,0.036000000000000004,0.0005
,,,,,54173,174.0,174,,,,,,
,,,,,54321,148.0,148,,,,,,
,,,,,54474,153.0,153,,,,,,
,,,,,54621,147.0,147,,,,,,
,,,,,54781,160.0,160,,,,,,
,,,,,54944,163.0,163,,,,,,
109.7,4.7968736,119.0,102.0,109.7,55000,,,0.5942224264144897,40.149513244628906,40.36687469482422,29.648664474487305,0.03333333333333334,0.0005
,,,,,55187,243.0,243,,,,,,
,,,,,55439,252.0,252,,,,,,
,,,,,55614,175.0,175,,,,,,
,,,,,55850,236.0,236,,,,,,
,,,,,56000,,,6.27352237701416,40.91297912597656,40.74486541748047,7.347548484802246,0.03066666666666666,0.0005
,,,,,56041,191.0,191,,,,,,
,,,,,56279,238.0,238,,,,,,
,,,,,56441,162.0,162,,,,,,
,,,,,56605,164.0,164,,,,,,
,,,,,56831,226.0,226,,,,,,
,,,,,56997,166.0,166,,,,,,
,,,,,57000,,,0.2989581823348999,41.80255126953125,41.86478042602539,8.575431823730469,0.027999999999999997,0.0005
,,,,,57170,173.0,173,,,,,,
,,,,,57346,176.0,176,,,,,,
,,,,,57492,146.0,146,,,,,,
163.8,12.408062,189.0,145.0,163.8,57500,,,5.314164638519287,42.96158981323242,42.94941711425781,15.25224781036377,0.026666666666666672,0.0005
,,,,,57683,191.0,191,,,,,,
,,,,,57872,189.0,189,,,,,,
,,,,,58000,,,0.2119741141796112,42.301761627197266,42.310585021972656,1.7641545534133911,0.025333333333333333,0.0005
,,,,,58003,131.0,131,,,,,,
,,,,,58163,160.0,160,,,,,,
,,,,,58305,142.0,142,,,,,,
,,,,,58448,143.0,143,,,,,,
,,,,,58590,142.0,142,,,,,,
,,,,,58720,130.0,130,,,,,,
,,,,,58926,206.0,206,,,,,,
,,,,,59000,,,0.24075227975845337,43.50347900390625,43.55339813232422,5.040792942047119,0.02266666666666667,0.0005
,,,,,59085,159.0,159,,,,,,
,,,,,59210,125.0,125,,,,,,
,,,,,59365,155.0,155,,,,,,
,,,,,59498,133.0,133,,,,,,
,,,,,59652,154.0,154,,,,,,
,,,,,59844,192.0,192,,,,,,
,,,,,59985,141.0,141,,,,,,
143.1,9.202717,157.0,126.0,143.1,60000,,,2.1839561462402344,43.00163269042969,43.07361602783203,20.872102737426758,0.02,0.0005
,,,,,60158,173.0,173,,,,,,
,,,,,60286,128.0,128,,,,,,
,,,,,60442,156.0,156,,,,,,
,,,,,60570,128.0,128,,,,,,
,,,,,60697,127.0,127,,,,,,
,,,,,60840,143.0,143,,,,,,
,,,,,60970,130.0,130,,,,,,
,,,,,61000,,,1.1986732482910156,43.275428771972656,43.218231201171875,16.90416717529297,0.02,0.0005
,,,,,61144,174.0,174,,,,,,
,,,,,61281,137.0,137,,,,,,
,,,,,61413,132.0,132,,,,,,
,,,,,61602,189.0,189,,,,,,
,,,,,61764,162.0,162,,,,,,
,,,,,61924,160.0,160,,,,,,
,,,,,62000,,,3.8745014667510986,44.31416320800781,44.26014709472656,22.952322006225586,0.02,0.0005
,,,,,62076,152.0,152,,,,,,
,,,,,62220,144.0,144,,,,,,
,,,,,62356,136.0,136,,,,,,
,,,,,62494,138.0,138,,,,,,
170.7,21.13788,206.0,146.0,170.7,62500,,,0.5077955722808838,42.981224060058594,43.0035400390625,8.927108764648438,0.02,0.0005
,,,,,62663,169.0,169,,,,,,
,,,,,62810,147.0,147,,,,,,
,,,,,62969,159.0,159,,,,,,
,,,,,63000,,,0.5066578388214111,42.858097076416016,42.883888244628906,9.569436073303223,0.02,0.0005
,,,,,63137,168.0,168,,,,,,
,,,,,63302,165.0,165,,,,,,
,,,,,63499,197.0,197,,,,,,
,,,,,63651,152.0,152,,,,,,
,,,,,63786,135.0,135,,,,,,
,,,,,63924,138.0,138,,,,,,
,,,,,64000,,,0.36054128408432007,44.213462829589844,44.246734619140625,7.249050617218018,0.02,0.0005
,,,,,64053,129.0,129,,,,,,
,,,,,64211,158.0,158,,,,,,
,,,,,64358,147.0,147,,,,,,
,,,,,64491,133.0,133,,,,,,
,,,,,64701,210.0,210,,,,,,
,,,,,64920,219.0,219,,,,,,
209.7,40.784927,305.0,158.0,209.7,65000,,,0.4045352339744568,46.73524475097656,46.71163558959961,4.693665504455566,0.02,0.0005
,,,,,65066,146.0,146,,,,,,
,,,,,65196,130.0,130,,,,,,
,,,,,65358,162.0,162,,,,,,
,,,,,65522,164.0,164,,,,,,
,,,,,65675,153.0,153,,,,,,
,,,,,65813,138.0,138,,,,,,
,,,,,65949,136.0,136,,,,,,
,,,,,66000,,,2.3655683994293213,47.18318176269531,47.05421447753906,17.805498123168945,0.02,0.0005
,,,,,66074,125.0,125,,,,,,
,,,,,66201,127.0,127,,,,,,
,,,,,66353,152.0,152,,,,,,
,,,,,66486,133.0,133,,,,,,
,,,,,66623,137.0,137,,,,,,
,,,,,66755,132.0,132,,,,,,
,,,,,66876,121.0,121,,,,,,
,,,,,67000,,,0.8779418468475342,46.58698654174805,46.6412353515625,10.440038681030273,0.02,0.0005
,,,,,67006,130.0,130,,,,,,
,,,,,67156,150.0,150,,,,,,
,,,,,67282,126.0,126,,,,,,
,,,,,67419,137.0,137,,,,,,
144.9,9.730879,164.0,128.0,144.9,67500,,,1.4516282081604004,47.737945556640625,47.840423583984375,14.542987823486328,0.02,0.0005
,,,,,67540,121.0,121,,,,,,
,,,,,67673,133.0,133,,,,,,
,,,,,67795,122.0,122,,,,,,
,,,,,67919,124.0,124,,,,,,
,,,,,68000,,,0.43616724014282227,46.72233581542969,46.76519012451172,11.544952392578125,0.02,0.0005
,,,,,68058,139.0,139,,,,,,
,,,,,68175,117.0,117,,,,,,
,,,,,68309,134.0,134,,,,,,
,,,,,68459,150.0,150,,,,,,
,,,,,68596,137.0,137,,,,,,
,,,,,68734,138.0,138,,,,,,
,,,,,68861,127.0,127,,,,,,
,,,,,68994,133.0,133,,,,,,
,,,,,69000,,,0.6622306704521179,47.49323272705078,47.51449966430664,7.802384853363037,0.02,0.0005
,,,,,69128,134.0,134,,,,,,
,,,,,69248,120.0,120,,,,,,
,,,,,69356,108.0,108,,,,,,
,,,,,69470,114.0,114,,,,,,
,,,,,69592,122.0,122,,,,,,
,,,,,69749,157.0,157,,,,,,
,,,,,69858,109.0,109,,,,,,
,,,,,69973,115.0,115,,,,,,
115.2,5.4552727,130.0,109.0,115.2,70000,,,0.35046902298927307,48.321983337402344,48.473655700683594,18.918476104736328,0.02,0.0005
,,,,,70110,137.0,137,,,,,,
,,,,,70219,109.0,109,,,,,,
,,,,,70336,117.0,117,,,,,,
,,,,,70467,131.0,131,,,,,,
,,,,,70578,111.0,111,,,,,,
,,,,,70686,108.0,108,,,,,,
,,,,,70798,112.0,112,,,,,,
,,,,,70932,134.0,134,,,,,,
,,,,,71000,,,0.5142149925231934,48.30589294433594,48.42788314819336,11.98591423034668,0.02,0.0005
,,,,,71049,117.0,117,,,,,,
,,,,,71159,110.0,110,,,,,,
,,,,,71270,111.0,111,,,,,,
,,,,,71374,104.0,104,,,,,,
,,,,,71479,105.0,105,,,,,,
,,,,,71601,122.0,122,,,,,,
,,,,,71718,117.0,117,,,,,,
,,,,,71833,115.0,115,,,,,,
,,,,,71962,129.0,129,,,,,,
,,,,,72000,,,1.4095416069030762,48.38273620605469,48.44966125488281,32.91587829589844,0.02,0.0005
,,,,,72072,110.0,110,,,,,,
,,,,,72184,112.0,112,,,,,,
,,,,,72292,108.0,108,,,,,,
,,,,,72409,117.0,117,,,,,,
129.0,10.844354,148.0,116.0,129.0,72500,,,0.4414587616920471,49.43535614013672,49.55595779418945,14.626669883728027,0.02,0.0005
,,,,,72543,134.0,134,,,,,,
,,,,,72674,131.0,131,,,,,,
,,,,,72781,107.0,107,,,,,,
,,,,,72891,110.0,110,,,,,,
,,,,,73000,,,0.3371177315711975,49.67437744140625,49.69964599609375,16.891407012939453,0.02,0.0005
,,,,,73009,118.0,118,,,,,,
,,,,,73127,118.0,118,,,,,,
,,,,,73239,112.0,112,,,,,,
,,,,,73359,120.0,120,,,,,,
,,,,,73468,109.0,109,,,,,,
,,,,,73651,183.0,183,,,,,,
,,,,,73765,114.0,114,,,,,,
,,,,,73905,140.0,140,,,,,,
,,,,,74000,,,0.16775862872600555,50.9351806640625,50.94976043701172,4.207155227661133,0.02,0.0005
,,,,,74009,104.0,104,,,,,,
,,,,,74133,124.0,124,,,,,,
,,,,,74291,158.0,158,,,,,,
,,,,,74480,189.0,189,,,,,,
,,,,,74686,206.0,206,,,,,,
,,,,,74806,120.0,120,,,,,,
,,,,,74909,103.0,103,,,,,,
110.2,8.292165,126.0,101.0,110.2,75000,,,2.406259536743164,48.6732177734375,48.59328842163086,38.10321044921875,0.02,0.0005
,,,,,75086,177.0,177,,,,,,
,,,,,75238,152.0,152,,,,,,
,,,,,75449,211.0,211,,,,,,
,,,,,75560,111.0,111,,,,,,
,,,,,75704,144.0,144,,,,,,
,,,,,75835,131.0,131,,,,,,
,,,,,75974,139.0,139,,,,,,
,,,,,76000,,,3.1905746459960938,48.29766082763672,48.11033248901367,19.301467895507812,0.02,0.0005
,,,,,76082,108.0,108,,,,,,
,,,,,76199,117.0,117,,,,,,
,,,,,76301,102.0,102,,,,,,
,,,,,76411,110.0,110,,,,,,
,,,,,76526,115.0,115,,,,,,
,,,,,76638,112.0,112,,,,,,
,,,,,76743,105.0,105,,,,,,
,,,,,76849,106.0,106,,,,,,
,,,,,76951,102.0,102,,,,,,
,,,,,77000,,,0.30417442321777344,51.93760681152344,51.974308013916016,15.999310493469238,0.02,0.0005
,,,,,77054,103.0,103,,,,,,
,,,,,77163,109.0,109,,,,,,
,,,,,77281,118.0,118,,,,,,
,,,,,77295,14.0,14,,,,,,
,,,,,77403,108.0,108,,,,,,
114.7,16.012806,161.0,102.0,114.7,77500,,,0.9357468485832214,51.791221618652344,51.80052947998047,14.2282075881958,0.02,0.0005
,,,,,77530,127.0,127,,,,,,
,,,,,77542,12.0,12,,,,,,
,,,,,77650,108.0,108,,,,,,
,,,,,77756,106.0,106,,,,,,
,,,,,77856,100.0,100,,,,,,
,,,,,77964,108.0,108,,,,,,
,,,,,78000,,,0.20939874649047852,49.3828239440918,49.444969177246094,9.816551208496094,0.02,0.0005
,,,,,78077,113.0,113,,,,,,
,,,,,78198,121.0,121,,,,,,
,,,,,78307,109.0,109,,,,,,
,,,,,78429,122.0,122,,,,,,
,,,,,78542,113.0,113,,,,,,
,,,,,78655,113.0,113,,,,,,
,,,,,78773,118.0,118,,,,,,
,,,,,78896,123.0,123,,,,,,
,,,,,79000,,,0.4175823926925659,51.218902587890625,51.409263610839844,22.1474666595459,0.02,0.0005
,,,,,79008,112.0,112,,,,,,
,,,,,79113,105.0,105,,,,,,
,,,,,79239,126.0,126,,,,,,
,,,,,79369,130.0,130,,,,,,
,,,,,79477,108.0,108,,,,,,
,,,,,79589,112.0,112,,,,,,
,,,,,79701,112.0,112,,,,,,
,,,,,79813,112.0,112,,,,,,
,,,,,79918,105.0,105,,,,,,
102.7,2.531798,105.0,98.0,102.7,80000,,,0.6723275184631348,51.27069854736328,51.20302200317383,12.25192642211914,0.02,0.0005
,,,,,80032,114.0,114,,,,,,
,,,,,80140,108.0,108,,,,,,
,,,,,80257,117.0,117,,,,,,
,,,,,80381,124.0,124,,,,,,
,,,,,80493,112.0,112,,,,,,
,,,,,80598,105.0,105,,,,,,
,,,,,80707,109.0,109,,,,,,
,,,,,80834,127.0,127,,,,,,
,,,,,81000,,,0.34919631481170654,52.183448791503906,52.208038330078125,15.999938011169434,0.02,0.0005
,,,,,81035,201.0,201,,,,,,
,,,,,81209,174.0,174,,,,,,
,,,,,81350,141.0,141,,,,,,
,,,,,81725,375.0,375,,,,,,
,,,,,81864,139.0,139,,,,,,
,,,,,82000,,,0.8963750004768372,53.722450256347656,53.60335922241211,10.711370468139648,0.02,0.0005
,,,,,82002,138.0,138,,,,,,
,,,,,82208,206.0,206,,,,,,
,,,,,82436,228.0,228,,,,,,
166.8,18.120707,183.0,117.0,166.8,82500,,,0.9977841377258301,51.49810791015625,51.722320556640625,32.16752243041992,0.02,0.0005
,,,,,82653,217.0,217,,,,,,
,,,,,82792,139.0,139,,,,,,
,,,,,82817,25.0,25,,,,,,
,,,,,82974,157.0,157,,,,,,
,,,,,83000,,,0.9680013060569763,51.733551025390625,51.629417419433594,21.271596908569336,0.02,0.0005
,,,,,83160,186.0,186,,,,,,
,,,,,83316,156.0,156,,,,,,
,,,,,83547,231.0,231,,,,,,
,,,,,83764,217.0,217,,,,,,
,,,,,84000,,,0.24031296372413635,52.332427978515625,52.41057586669922,8.058564186096191,0.02,0.0005
,,,,,84103,339.0,339,,,,,,
,,,,,84423,320.0,320,,,,,,
,,,,,84629,206.0,206,,,,,,
,,,,,84751,122.0,122,,,,,,
,,,,,84870,119.0,119,,,,,,
174.1,7.5425463,184.0,158.0,174.1,85000,,,0.4283562898635864,53.505516052246094,53.49922180175781,11.204648971557617,0.02,0.0005
,,,,,85024,154.0,154,,,,,,
,,,,,85127,103.0,103,,,,,,
,,,,,85254,127.0,127,,,,,,
,,,,,85400,146.0,146,,,,,,
,,,,,85504,104.0,104,,,,,,
,,,,,85645,141.0,141,,,,,,
,,,,,86000,,,0.5257492065429688,52.43431854248047,52.546142578125,37.71053695678711,0.02,0.0005
,,,,,86008,363.0,363,,,,,,
,,,,,86170,162.0,162,,,,,,
,,,,,86308,138.0,138,,,,,,
,,,,,86413,105.0,105,,,,,,
,,,,,86573,160.0,160,,,,,,
,,,,,86766,193.0,193,,,,,,
,,,,,86881,115.0,115,,,,,,
