Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,193.09525,27.512604,200.0,71.0,193.0952380952381,51.62982940673828,113779,190.31911492347717,,27
172.66667,38.65517,200.0,118.0,172.66666666666666,200.0,0.0,200.0,200.0,200.0,54.31802749633789,117779,197.22526121139526,,28
148.33333,37.187218,200.0,114.0,148.33333333333334,189.09091,32.780132,200.0,57.0,189.0909090909091,52.991268157958984,121939,203.43280053138733,,29
155.0,31.843367,200.0,131.0,155.0,174.83333,43.247993,200.0,46.0,174.83333333333334,51.91421127319336,126135,208.53936195373535,,30
170.33333,41.955,200.0,111.0,170.33333333333334,168.125,48.052326,200.0,59.0,168.125,51.38997268676758,130170,214.15896582603455,,31
144.33333,61.894173,200.0,58.0,144.33333333333334,167.70833,41.835472,200.0,63.0,167.70833333333334,50.09809494018555,134195,221.95104694366455,,32
168.66667,44.312023,200.0,106.0,168.66666666666666,149.55556,53.891754,200.0,50.0,149.55555555555554,47.40061569213867,138233,227.9330713748932,,33
133.33333,63.442013,200.0,48.0,133.33333333333334,154.0,56.88585,200.0,46.0,154.0,49.40341567993164,142391,233.39677691459656,,34
197.33333,3.771236,200.0,192.0,197.33333333333334,136.66667,63.19089,200.0,15.0,136.66666666666666,45.5677375793457,146491,239.11043047904968,,35
160.33333,50.54591,200.0,89.0,160.33333333333334,142.24138,76.36422,200.0,14.0,142.24137931034483,50.81224822998047,150616,245.43135786056519,,36
200.0,0.0,200.0,200.0,200.0,157.11539,63.622883,200.0,15.0,157.1153846153846,51.03543472290039,154701,252.53562474250793,,37
190.0,14.142136,200.0,170.0,190.0,196.90475,13.842326,200.0,135.0,196.9047619047619,54.17986297607422,158836,258.1816141605377,,38
200.0,0.0,200.0,200.0,200.0,199.95238,0.21295884,200.0,199.0,199.95238095238096,54.608863830566406,163035,263.50574350357056,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.167579650878906,167035,269.1006853580475,,40
199.33333,0.942809,200.0,198.0,199.33333333333334,200.0,0.0,200.0,200.0,200.0,52.09288787841797,171035,274.64680767059326,,41
200.0,0.0,200.0,200.0,200.0,199.95238,0.21295884,200.0,199.0,199.95238095238096,51.29926681518555,175234,280.6405851840973,,42
200.0,0.0,200.0,200.0,200.0,198.95238,3.7222137,200.0,183.0,198.95238095238096,50.63005065917969,179412,286.588392496109,,43
