Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,142000,,,-351.9054260253906,-3.110668659210205,1.2132163047790527,350.6737060546875,350.88323974609375,0.0003,0.0003,0.1
,,,,,142999,2431.1555,1000,,,,,,,,
,,,,,143000,,,-360.20379638671875,-3.205225706100464,1.320457935333252,358.75775146484375,359.106201171875,0.0003,0.0003,0.1
,,,,,143999,4210.5117,1000,,,,,,,,
,,,,,144000,,,-355.0875244140625,-2.888080358505249,1.4584786891937256,353.71026611328125,353.6553955078125,0.0003,0.0003,0.1
,,,,,144999,4300.657,1000,,,,,,,,
4225.624,23.653399,4269.671,4175.2393,1000.0,145000,,,-359.2488708496094,-3.007002353668213,1.0817019939422607,358.2103271484375,358.0595703125,0.0003,0.0003,0.1
,,,,,145999,4152.8594,1000,,,,,,,,
,,,,,146000,,,-359.7189025878906,-2.654179573059082,1.1137011051177979,358.85137939453125,358.8591003417969,0.0003,0.0003,0.1
,,,,,146999,4166.0845,1000,,,,,,,,
,,,,,147000,,,-367.35833740234375,-3.325657606124878,1.0871176719665527,366.4210205078125,366.54925537109375,0.0003,0.0003,0.1
,,,,,147999,3938.4272,1000,,,,,,,,
,,,,,148000,,,-365.00830078125,-3.284029960632324,1.2548213005065918,363.83209228515625,363.7251281738281,0.0003,0.0003,0.1
,,,,,148999,4224.2993,1000,,,,,,,,
,,,,,149000,,,-368.27685546875,-3.1458232402801514,1.073481559753418,367.1664123535156,367.12359619140625,0.0003,0.0003,0.1
,,,,,149999,4202.5293,1000,,,,,,,,
4127.9155,204.46057,4257.7344,3608.5195,1000.0,150000,,,-363.8789978027344,-3.4438507556915283,1.193081259727478,362.5247497558594,362.6181335449219,0.0003,0.0003,0.1
,,,,,150999,4299.2246,1000,,,,,,,,
,,,,,151000,,,-362.85076904296875,-2.9034743309020996,1.1254078149795532,361.5986328125,361.670166015625,0.0003,0.0003,0.1
,,,,,151999,4304.155,1000,,,,,,,,
,,,,,152000,,,-368.0464172363281,-3.3547725677490234,1.156418800354004,366.9543762207031,367.09423828125,0.0003,0.0003,0.1
,,,,,152999,4302.602,1000,,,,,,,,
,,,,,153000,,,-364.9159240722656,-3.2986717224121094,1.3425800800323486,363.4830322265625,363.4034118652344,0.0003,0.0003,0.1
,,,,,153999,4302.658,1000,,,,,,,,
,,,,,154000,,,-369.4679260253906,-3.134493827819824,1.3605438470840454,368.19525146484375,368.04644775390625,0.0003,0.0003,0.1
,,,,,154999,4354.714,1000,,,,,,,,
4274.126,51.504124,4321.933,4136.6694,1000.0,155000,,,-364.4524841308594,-2.813424587249756,1.762785792350769,363.30548095703125,363.186767578125,0.0003,0.0003,0.1
,,,,,155999,4334.628,1000,,,,,,,,
,,,,,156000,,,-374.23870849609375,-3.2828710079193115,1.4400508403778076,373.1526794433594,373.0680236816406,0.0003,0.0003,0.1
,,,,,156999,4413.1636,1000,,,,,,,,
,,,,,157000,,,-374.70001220703125,-3.2794017791748047,2.02608060836792,373.59490966796875,373.55389404296875,0.0003,0.0003,0.1
,,,,,157999,4189.7744,1000,,,,,,,,
,,,,,158000,,,-374.21258544921875,-2.7349629402160645,1.5566107034683228,373.2520751953125,373.29486083984375,0.0003,0.0003,0.1
,,,,,158999,4411.968,1000,,,,,,,,
,,,,,159000,,,-379.4579162597656,-3.218712329864502,1.1743558645248413,378.3764343261719,378.09344482421875,0.0003,0.0003,0.1
,,,,,159999,4342.312,1000,,,,,,,,
4406.112,36.422237,4471.857,4345.599,1000.0,160000,,,-378.1750793457031,-3.1372883319854736,0.8955625891685486,377.0942077636719,377.1424255371094,0.0003,0.0003,0.1
,,,,,160999,4399.8774,1000,,,,,,,,
,,,,,161000,,,-378.6409606933594,-3.4811813831329346,1.4319870471954346,377.568603515625,377.52764892578125,0.0003,0.0003,0.1
,,,,,161999,4474.1675,1000,,,,,,,,
,,,,,162000,,,-380.3415832519531,-2.988248825073242,1.1499152183532715,379.19293212890625,379.1441345214844,0.0003,0.0003,0.1
,,,,,162999,4380.024,1000,,,,,,,,
,,,,,163000,,,-375.6652526855469,-3.336555242538452,0.9565829038619995,374.4603271484375,374.4583740234375,0.0003,0.0003,0.1
,,,,,163999,4468.8096,1000,,,,,,,,
,,,,,164000,,,-376.3651123046875,-3.0784449577331543,1.1295669078826904,375.3815612792969,375.4222412109375,0.0003,0.0003,0.1
,,,,,164999,4497.879,1000,,,,,,,,
4446.967,30.199827,4492.318,4399.514,1000.0,165000,,,-378.18682861328125,-2.8161427974700928,1.0982202291488647,377.0556640625,377.138671875,0.0003,0.0003,0.1
,,,,,165999,4280.14,1000,,,,,,,,
,,,,,166000,,,-379.0560302734375,-3.430917263031006,1.337076187133789,377.6304016113281,377.641357421875,0.0003,0.0003,0.1
,,,,,166999,4452.6826,1000,,,,,,,,
,,,,,167000,,,-383.0496520996094,-2.778919219970703,1.070522665977478,382.0153503417969,381.9041442871094,0.0003,0.0003,0.1
,,,,,167999,4531.491,1000,,,,,,,,
,,,,,168000,,,-383.9746398925781,-3.4468283653259277,1.2350276708602905,382.847412109375,382.78472900390625,0.0003,0.0003,0.1
,,,,,168999,4138.4873,1000,,,,,,,,
,,,,,169000,,,-390.4869689941406,-3.2107808589935303,1.1442391872406006,389.3536071777344,389.234619140625,0.0003,0.0003,0.1
,,,,,169999,4532.502,1000,,,,,,,,
4482.8647,52.684074,4561.4443,4376.5493,1000.0,170000,,,-385.7802734375,-2.9175944328308105,1.416420817375183,384.7589416503906,384.477294921875,0.0003,0.0003,0.1
,,,,,170999,4470.2397,1000,,,,,,,,
,,,,,171000,,,-385.38818359375,-3.160658836364746,1.0529170036315918,384.18359375,384.167236328125,0.0003,0.0003,0.1
,,,,,171999,4522.5215,1000,,,,,,,,
,,,,,172000,,,-385.5971984863281,-2.9261856079101562,1.5619531869888306,384.3923034667969,384.23675537109375,0.0003,0.0003,0.1
,,,,,172999,4503.3726,1000,,,,,,,,
,,,,,173000,,,-392.0373840332031,-3.3698596954345703,1.4370615482330322,390.6759033203125,390.55126953125,0.0003,0.0003,0.1
,,,,,173999,4534.1284,1000,,,,,,,,
,,,,,174000,,,-391.0845031738281,-3.133781909942627,1.3974664211273193,389.9631042480469,389.8911437988281,0.0003,0.0003,0.1
,,,,,174999,4556.9917,1000,,,,,,,,
4613.8755,75.657425,4676.156,4398.306,1000.0,175000,,,-389.6707763671875,-3.6249003410339355,1.2476649284362793,388.506103515625,388.6046142578125,0.0003,0.0003,0.1
,,,,,175999,4565.08,1000,,,,,,,,
,,,,,176000,,,-392.2214660644531,-3.496544361114502,1.128180742263794,390.8323669433594,390.7330322265625,0.0003,0.0003,0.1
,,,,,176999,4555.4814,1000,,,,,,,,
,,,,,177000,,,-397.37994384765625,-3.812361240386963,1.6873254776000977,396.26910400390625,396.2877502441406,0.0003,0.0003,0.1
,,,,,177999,4581.5938,1000,,,,,,,,
,,,,,178000,,,-400.66094970703125,-3.8171820640563965,1.2677464485168457,399.5868835449219,399.6832580566406,0.0003,0.0003,0.1
,,,,,178999,4633.5234,1000,,,,,,,,
,,,,,179000,,,-398.9103088378906,-3.2321019172668457,0.7947098612785339,397.977294921875,397.9566955566406,0.0003,0.0003,0.1
,,,,,179999,4687.9004,1000,,,,,,,,
4673.677,45.091267,4715.6685,4558.7637,1000.0,180000,,,-396.2886047363281,-3.5574936866760254,1.3350858688354492,394.904541015625,394.80755615234375,0.0003,0.0003,0.1
,,,,,180999,4671.477,1000,,,,,,,,
,,,,,181000,,,-393.6116943359375,-3.7825448513031006,1.337687611579895,392.31768798828125,392.24755859375,0.0003,0.0003,0.1
,,,,,181999,4447.0215,1000,,,,,,,,
,,,,,182000,,,-397.25994873046875,-3.25042986869812,1.2267911434173584,396.2027282714844,396.201416015625,0.0003,0.0003,0.1
,,,,,182999,4644.6045,1000,,,,,,,,
,,,,,183000,,,-401.855712890625,-3.6970839500427246,1.2175014019012451,400.8309631347656,400.63043212890625,0.0003,0.0003,0.1
,,,,,183999,4547.681,1000,,,,,,,,
,,,,,184000,,,-398.1111145019531,-3.5678796768188477,1.5865815877914429,396.76580810546875,396.66571044921875,0.0003,0.0003,0.1
,,,,,184999,4703.702,1000,,,,,,,,
4734.537,107.01976,4857.836,4509.3696,1000.0,185000,,,-401.0008544921875,-3.794740676879883,1.1462371349334717,399.7610778808594,399.88372802734375,0.0003,0.0003,0.1
,,,,,185999,4783.5054,1000,,,,,,,,
,,,,,186000,,,-405.0679016113281,-3.358431816101074,1.2930158376693726,404.010009765625,404.02581787109375,0.0003,0.0003,0.1
,,,,,186999,4539.453,1000,,,,,,,,
,,,,,187000,,,-404.8706359863281,-3.9595234394073486,1.3122185468673706,403.8327331542969,403.75372314453125,0.0003,0.0003,0.1
,,,,,187999,4797.028,1000,,,,,,,,
,,,,,188000,,,-407.5809326171875,-3.2043631076812744,1.7824355363845825,406.4111022949219,406.4290771484375,0.0003,0.0003,0.1
,,,,,188999,4517.891,1000,,,,,,,,
,,,,,189000,,,-408.9555969238281,-3.737952947616577,1.1577033996582031,407.85809326171875,407.846435546875,0.0003,0.0003,0.1
,,,,,189999,4730.7827,1000,,,,,,,,
4698.2354,202.42833,4882.7817,4165.0566,1000.0,190000,,,-404.2532653808594,-4.090857982635498,1.635385274887085,402.7215576171875,402.82440185546875,0.0003,0.0003,0.1
,,,,,190999,4736.892,1000,,,,,,,,
,,,,,191000,,,-413.7988586425781,-3.490518569946289,1.0402288436889648,412.782470703125,412.59844970703125,0.0003,0.0003,0.1
,,,,,191999,4604.1504,1000,,,,,,,,
,,,,,192000,,,-410.3515625,-3.7782111167907715,1.4258471727371216,409.25506591796875,409.3571472167969,0.0003,0.0003,0.1
,,,,,192999,4611.6255,1000,,,,,,,,
,,,,,193000,,,-413.7236633300781,-3.5682666301727295,1.3706549406051636,412.5162048339844,412.49700927734375,0.0003,0.0003,0.1
,,,,,193999,4760.546,1000,,,,,,,,
,,,,,194000,,,-412.5628967285156,-3.4927453994750977,1.1676156520843506,411.4920654296875,411.5039367675781,0.0003,0.0003,0.1
,,,,,194999,4808.381,1000,,,,,,,,
4708.8647,120.84661,4852.593,4413.6064,1000.0,195000,,,-420.5256652832031,-3.6568784713745117,1.3687173128128052,419.5928649902344,419.6768798828125,0.0003,0.0003,0.1
,,,,,195999,4866.884,1000,,,,,,,,
,,,,,196000,,,-412.1164245605469,-3.8272171020507812,1.2413432598114014,410.87646484375,410.91973876953125,0.0003,0.0003,0.1
,,,,,196999,4774.5327,1000,,,,,,,,
,,,,,197000,,,-414.88507080078125,-3.2917160987854004,1.294819712638855,413.595458984375,413.58441162109375,0.0003,0.0003,0.1
,,,,,197999,4772.495,1000,,,,,,,,
,,,,,198000,,,-415.1787414550781,-3.999192714691162,1.3441962003707886,414.1055603027344,413.9620361328125,0.0003,0.0003,0.1
,,,,,198999,4885.8076,1000,,,,,,,,
,,,,,199000,,,-416.72528076171875,-3.9682750701904297,1.3309165239334106,415.5367431640625,415.5795593261719,0.0003,0.0003,0.1
,,,,,199999,4764.426,1000,,,,,,,,
4882.757,36.91095,4937.66,4822.15,1000.0,200000,,,-416.421142578125,-3.9888381958007812,1.3137364387512207,415.2871398925781,415.291748046875,0.0003,0.0003,0.1
,,,,,200999,4815.808,1000,,,,,,,,
,,,,,201000,,,-413.8746032714844,-3.6155130863189697,1.5387487411499023,412.6283264160156,412.585205078125,0.0003,0.0003,0.1
,,,,,201999,4871.781,1000,,,,,,,,
,,,,,202000,,,-420.6409912109375,-4.181095600128174,1.1391817331314087,419.3046569824219,419.38970947265625,0.0003,0.0003,0.1
,,,,,202999,4807.304,1000,,,,,,,,
,,,,,203000,,,-422.3810119628906,-4.08027458190918,1.439643144607544,421.3777160644531,421.57940673828125,0.0003,0.0003,0.1
,,,,,203999,4847.935,1000,,,,,,,,
,,,,,204000,,,-416.5840759277344,-3.675966739654541,1.2646026611328125,414.9402160644531,415.02447509765625,0.0003,0.0003,0.1
,,,,,204999,4941.1577,1000,,,,,,,,
4513.2207,1142.9557,4981.169,1088.8293,1000.0,205000,,,-423.0585021972656,-3.9655957221984863,1.5222506523132324,422.164794921875,421.89306640625,0.0003,0.0003,0.1
,,,,,205999,4976.5337,1000,,,,,,,,
,,,,,206000,,,-422.6018371582031,-3.902249574661255,1.2948334217071533,421.5423889160156,421.6713562011719,0.0003,0.0003,0.1
,,,,,206999,4939.72,1000,,,,,,,,
,,,,,207000,,,-429.0146789550781,-4.054258346557617,1.0869650840759277,427.7128601074219,427.7812194824219,0.0003,0.0003,0.1
,,,,,207999,4843.514,1000,,,,,,,,
,,,,,208000,,,-428.41015625,-4.407308101654053,1.1352415084838867,427.2796936035156,427.2552795410156,0.0003,0.0003,0.1
,,,,,208999,4915.599,1000,,,,,,,,
,,,,,209000,,,-428.8501892089844,-3.680553674697876,1.2671881914138794,427.48419189453125,427.6539611816406,0.0003,0.0003,0.1
,,,,,209999,4990.544,1000,,,,,,,,
4940.884,101.510666,5031.124,4660.6567,1000.0,210000,,,-431.52227783203125,-4.276219367980957,1.7777693271636963,430.6376647949219,430.4796142578125,0.0003,0.0003,0.1
,,,,,210999,4858.738,1000,,,,,,,,
,,,,,211000,,,-431.3946228027344,-3.632399797439575,1.3941394090652466,430.0087890625,430.04510498046875,0.0003,0.0003,0.1
,,,,,211999,4965.2256,1000,,,,,,,,
,,,,,212000,,,-427.9336242675781,-4.063912391662598,1.3664088249206543,426.8274841308594,426.6627502441406,0.0003,0.0003,0.1
,,,,,212999,4912.1353,1000,,,,,,,,
,,,,,213000,,,-431.7484436035156,-3.720041275024414,1.0176657438278198,430.4491271972656,430.4771423339844,0.0003,0.0003,0.1
,,,,,213999,5032.099,1000,,,,,,,,
,,,,,214000,,,-433.9661865234375,-4.397050857543945,1.0971624851226807,432.8591003417969,432.8948059082031,0.0003,0.0003,0.1
,,,,,214999,4973.2847,1000,,,,,,,,
5033.321,49.411858,5086.398,4930.648,1000.0,215000,,,-432.7911071777344,-3.777925729751587,1.431770920753479,431.27874755859375,431.4357604980469,0.0003,0.0003,0.1
,,,,,215999,4996.9717,1000,,,,,,,,
,,,,,216000,,,-436.9105529785156,-4.200693130493164,1.3106496334075928,435.80419921875,435.77691650390625,0.0003,0.0003,0.1
,,,,,216999,4931.3647,1000,,,,,,,,
,,,,,217000,,,-432.8365783691406,-3.339010238647461,1.4781782627105713,431.74127197265625,431.59771728515625,0.0003,0.0003,0.1
,,,,,217999,5129.835,1000,,,,,,,,
,,,,,218000,,,-436.6556701660156,-4.179347991943359,1.2087023258209229,435.51446533203125,435.5603332519531,0.0003,0.0003,0.1
,,,,,218999,4935.389,1000,,,,,,,,
,,,,,219000,,,-437.81304931640625,-3.7891387939453125,1.278712511062622,436.52093505859375,436.53680419921875,0.0003,0.0003,0.1
,,,,,219999,4973.0522,1000,,,,,,,,
4964.927,28.87446,5026.7373,4926.122,1000.0,220000,,,-435.4266662597656,-3.885239839553833,2.044022560119629,434.26031494140625,434.23291015625,0.0003,0.0003,0.1
,,,,,220999,5016.9717,1000,,,,,,,,
,,,,,221000,,,-438.068603515625,-4.206925392150879,1.0836526155471802,436.6456298828125,436.66455078125,0.0003,0.0003,0.1
,,,,,221999,4072.7344,1000,,,,,,,,
,,,,,222000,,,-444.4450988769531,-3.94758939743042,1.2705967426300049,443.3603210449219,443.1438293457031,0.0003,0.0003,0.1
,,,,,222999,5172.055,1000,,,,,,,,
,,,,,223000,,,-444.5782165527344,-4.0922441482543945,1.6145126819610596,443.45794677734375,443.34130859375,0.0003,0.0003,0.1
,,,,,223999,4875.7847,1000,,,,,,,,
,,,,,224000,,,-439.1413269042969,-4.008343696594238,2.0011444091796875,437.9179382324219,437.67498779296875,0.0003,0.0003,0.1
,,,,,224999,5057.1953,1000,,,,,,,,
4968.1167,179.57114,5079.9863,4447.5767,1000.0,225000,,,-441.92205810546875,-4.149218559265137,1.4603487253189087,440.6978759765625,440.76611328125,0.0003,0.0003,0.1
,,,,,225999,5045.9272,1000,,,,,,,,
,,,,,226000,,,-444.7779235839844,-4.163601875305176,2.239384412765503,443.689208984375,443.6512451171875,0.0003,0.0003,0.1
,,,,,226999,5160.8135,1000,,,,,,,,
,,,,,227000,,,-442.89068603515625,-3.868969202041626,1.67030668258667,441.6422119140625,441.646484375,0.0003,0.0003,0.1
,,,,,227999,5004.8145,1000,,,,,,,,
,,,,,228000,,,-442.71282958984375,-4.115623950958252,1.6286487579345703,441.600341796875,441.7423095703125,0.0003,0.0003,0.1
,,,,,228999,4759.863,1000,,,,,,,,
,,,,,229000,,,-445.277099609375,-4.120850563049316,1.6249784231185913,444.0105285644531,444.1482849121094,0.0003,0.0003,0.1
,,,,,229999,5110.263,1000,,,,,,,,
4959.0957,429.15686,5201.4863,3679.43,1000.0,230000,,,-444.515869140625,-4.241851329803467,1.5541443824768066,443.2803039550781,443.29217529296875,0.0003,0.0003,0.1
,,,,,230999,5043.9185,1000,,,,,,,,
,,,,,231000,,,-447.7040100097656,-3.874049425125122,1.7337782382965088,446.44287109375,446.36065673828125,0.0003,0.0003,0.1
,,,,,231999,5182.303,1000,,,,,,,,
,,,,,232000,,,-449.0917663574219,-4.639143943786621,1.3007854223251343,447.847412109375,447.86151123046875,0.0003,0.0003,0.1
,,,,,232999,5194.3613,1000,,,,,,,,
,,,,,233000,,,-450.202880859375,-4.076134204864502,1.5514832735061646,448.99822998046875,449.0810852050781,0.0003,0.0003,0.1
,,,,,233999,5156.885,1000,,,,,,,,
,,,,,234000,,,-455.9800720214844,-3.9096148014068604,1.223167896270752,455.05731201171875,454.96728515625,0.0003,0.0003,0.1
,,,,,234999,5195.7627,1000,,,,,,,,
5061.648,34.06935,5125.6763,4996.093,1000.0,235000,,,-447.020751953125,-3.9674642086029053,1.6030009984970093,446.1640930175781,446.1950378417969,0.0003,0.0003,0.1
,,,,,235999,5186.8867,1000,,,,,,,,
,,,,,236000,,,-452.7653503417969,-4.219760894775391,1.7037606239318848,451.3248291015625,451.4662170410156,0.0003,0.0003,0.1
,,,,,236999,5213.572,1000,,,,,,,,
,,,,,237000,,,-453.04925537109375,-4.280535697937012,1.9908130168914795,451.98248291015625,451.93621826171875,0.0003,0.0003,0.1
,,,,,237999,5227.394,1000,,,,,,,,
,,,,,238000,,,-457.3289794921875,-3.687253475189209,1.5442684888839722,456.30926513671875,456.2501220703125,0.0003,0.0003,0.1
,,,,,238999,5188.738,1000,,,,,,,,
,,,,,239000,,,-449.6149597167969,-4.076371669769287,1.8853297233581543,447.9577331542969,447.9050598144531,0.0003,0.0003,0.1
,,,,,239999,5181.065,1000,,,,,,,,
5239.2197,43.23698,5321.3057,5157.87,1000.0,240000,,,-451.54833984375,-4.256711959838867,1.3589715957641602,450.3209228515625,450.2559509277344,0.0003,0.0003,0.1
,,,,,240999,3868.4883,1000,,,,,,,,
,,,,,241000,,,-461.09051513671875,-4.088505268096924,1.3768424987792969,460.246826171875,460.0118713378906,0.0003,0.0003,0.1
,,,,,241999,5196.16,1000,,,,,,,,
,,,,,242000,,,-458.2135314941406,-3.792126178741455,1.5373477935791016,456.75897216796875,456.7923889160156,0.0003,0.0003,0.1
,,,,,242999,5303.7334,1000,,,,,,,,
,,,,,243000,,,-464.898681640625,-3.992914915084839,1.8217849731445312,464.0660400390625,463.88861083984375,0.0003,0.0003,0.1
,,,,,243999,4866.6064,1000,,,,,,,,
,,,,,244000,,,-458.4954833984375,-4.299282073974609,2.0052294731140137,457.3117980957031,457.2560729980469,0.0003,0.0003,0.1
,,,,,244999,5210.0034,1000,,,,,,,,
5221.084,53.199818,5300.1753,5116.5063,1000.0,245000,,,-461.7030029296875,-4.312257766723633,1.770850419998169,460.3314514160156,460.4003601074219,0.0003,0.0003,0.1
,,,,,245999,5303.848,1000,,,,,,,,
,,,,,246000,,,-459.18756103515625,-3.924480676651001,1.7083698511123657,457.70361328125,457.716064453125,0.0003,0.0003,0.1
,,,,,246999,5195.2505,1000,,,,,,,,
,,,,,247000,,,-464.31060791015625,-4.255254745483398,1.4894311428070068,463.66607666015625,463.4486999511719,0.0003,0.0003,0.1
,,,,,247999,5291.2393,1000,,,,,,,,
,,,,,248000,,,-457.9362487792969,-3.8168039321899414,2.619274139404297,456.57177734375,456.71112060546875,0.0003,0.0003,0.1
,,,,,248999,5279.6743,1000,,,,,,,,
,,,,,249000,,,-460.3402404785156,-4.30454158782959,1.5649232864379883,459.23309326171875,459.2190856933594,0.0003,0.0003,0.1
,,,,,249999,5296.3555,1000,,,,,,,,
5305.1865,73.73632,5417.2812,5126.593,1000.0,250000,,,-463.3555603027344,-4.398255348205566,1.4814190864562988,461.90753173828125,461.8106689453125,0.0003,0.0003,0.1
,,,,,250999,5249.269,1000,,,,,,,,
,,,,,251000,,,-461.34283447265625,-4.3751115798950195,1.659192442893982,459.93438720703125,460.09637451171875,0.0003,0.0003,0.1
,,,,,251999,4749.578,1000,,,,,,,,
,,,,,252000,,,-462.33575439453125,-4.181777000427246,1.3748998641967773,461.064697265625,461.3567199707031,0.0003,0.0003,0.1
,,,,,252999,5252.8345,1000,,,,,,,,
,,,,,253000,,,-464.7691650390625,-3.8939754962921143,1.7685327529907227,463.6999206542969,463.62054443359375,0.0003,0.0003,0.1
,,,,,253999,5348.5264,1000,,,,,,,,
,,,,,254000,,,-467.4259338378906,-4.509576797485352,1.59610915184021,466.206787109375,466.30865478515625,0.0003,0.0003,0.1
,,,,,254999,5309.1245,1000,,,,,,,,
5264.676,81.25123,5338.5225,5078.8613,1000.0,255000,,,-459.4482421875,-4.647136688232422,2.583071708679199,458.5389404296875,458.2373046875,0.0003,0.0003,0.1
,,,,,255999,5331.555,1000,,,,,,,,
,,,,,256000,,,-472.8566589355469,-4.042298793792725,1.8433269262313843,472.06585693359375,472.1199951171875,0.0003,0.0003,0.1
,,,,,256999,5320.328,1000,,,,,,,,
,,,,,257000,,,-468.46826171875,-4.00783634185791,1.1887662410736084,467.3108825683594,467.13323974609375,0.0003,0.0003,0.1
,,,,,257999,5195.4395,1000,,,,,,,,
,,,,,258000,,,-470.5470275878906,-4.69255256652832,1.731443166732788,469.39642333984375,469.64337158203125,0.0003,0.0003,0.1
,,,,,258999,5332.9165,1000,,,,,,,,
,,,,,259000,,,-469.643310546875,-4.110663890838623,2.102325916290283,468.531494140625,468.44342041015625,0.0003,0.0003,0.1
,,,,,259999,5395.659,1000,,,,,,,,
5332.715,58.07986,5424.431,5239.58,1000.0,260000,,,-473.0689392089844,-4.161545753479004,1.4775128364562988,471.6904296875,471.73516845703125,0.0003,0.0003,0.1
,,,,,260999,5359.729,1000,,,,,,,,
,,,,,261000,,,-474.812744140625,-4.376848220825195,1.33577561378479,473.7188415527344,473.59600830078125,0.0003,0.0003,0.1
,,,,,261999,5381.7056,1000,,,,,,,,
,,,,,262000,,,-469.32159423828125,-4.164466381072998,1.398857593536377,467.9312744140625,468.0467224121094,0.0003,0.0003,0.1
,,,,,262999,1065.3662,1000,,,,,,,,
,,,,,263000,,,-475.9298095703125,-4.489192485809326,1.6528531312942505,474.91082763671875,474.99871826171875,0.0003,0.0003,0.1
,,,,,263999,5165.1616,1000,,,,,,,,
,,,,,264000,,,-473.8957824707031,-4.432025909423828,2.0500776767730713,472.659423828125,472.60491943359375,0.0003,0.0003,0.1
,,,,,264999,5279.5996,1000,,,,,,,,
5253.5073,60.314743,5325.2188,5144.3584,1000.0,265000,,,-470.5789489746094,-4.28916072845459,3.334538459777832,469.2662048339844,469.2586975097656,0.0003,0.0003,0.1
,,,,,265999,5251.9277,1000,,,,,,,,
,,,,,266000,,,-474.6847839355469,-4.1936140060424805,1.7003675699234009,473.5139465332031,473.4617919921875,0.0003,0.0003,0.1
,,,,,266999,5395.269,1000,,,,,,,,
,,,,,267000,,,-475.14501953125,-4.602662563323975,1.48460054397583,474.06463623046875,474.0478820800781,0.0003,0.0003,0.1
,,,,,267999,5231.774,1000,,,,,,,,
,,,,,268000,,,-470.30816650390625,-4.577728748321533,1.5486491918563843,469.06048583984375,468.7979431152344,0.0003,0.0003,0.1
,,,,,268999,5306.7554,1000,,,,,,,,
,,,,,269000,,,-480.50885009765625,-4.391531944274902,1.8815650939941406,479.1997985839844,479.2210388183594,0.0003,0.0003,0.1
,,,,,269999,5386.9873,1000,,,,,,,,
5354.7983,160.40439,5493.8267,4894.8687,1000.0,270000,,,-483.0628662109375,-4.398685455322266,1.6567597389221191,482.300537109375,482.16943359375,0.0003,0.0003,0.1
,,,,,270999,5358.194,1000,,,,,,,,
,,,,,271000,,,-480.8048400878906,-4.153043746948242,1.7476835250854492,479.7542724609375,479.98193359375,0.0003,0.0003,0.1
,,,,,271999,5496.3535,1000,,,,,,,,
,,,,,272000,,,-480.0845947265625,-5.018091678619385,2.6183533668518066,478.916259765625,478.9256286621094,0.0003,0.0003,0.1
,,,,,272999,5272.863,1000,,,,,,,,
,,,,,273000,,,-479.6533203125,-4.035725116729736,1.5976253747940063,478.2086181640625,478.22479248046875,0.0003,0.0003,0.1
,,,,,273999,5408.542,1000,,,,,,,,
,,,,,274000,,,-479.5770568847656,-4.362374782562256,1.7112581729888916,478.55682373046875,478.40545654296875,0.0003,0.0003,0.1
,,,,,274999,5294.973,1000,,,,,,,,
5390.7334,154.8501,5488.0327,4933.542,1000.0,275000,,,-483.71209716796875,-4.273068428039551,1.3949148654937744,482.6642150878906,482.55023193359375,0.0003,0.0003,0.1
,,,,,275999,5236.0317,1000,,,,,,,,
,,,,,276000,,,-479.0355529785156,-4.506496429443359,1.9773530960083008,477.6675109863281,477.861572265625,0.0003,0.0003,0.1
,,,,,276999,5468.6953,1000,,,,,,,,
,,,,,277000,,,-484.3016357421875,-3.9632561206817627,1.62264084815979,483.2642822265625,483.4757080078125,0.0003,0.0003,0.1
,,,,,277999,5395.986,1000,,,,,,,,
,,,,,278000,,,-483.9349060058594,-4.160999298095703,1.9303423166275024,482.7842712402344,482.87506103515625,0.0003,0.0003,0.1
,,,,,278999,5417.772,1000,,,,,,,,
,,,,,279000,,,-488.4186706542969,-4.639060020446777,1.901853084564209,487.4921569824219,487.32720947265625,0.0003,0.0003,0.1
,,,,,279999,5454.236,1000,,,,,,,,
5350.145,140.24849,5442.021,4941.489,1000.0,280000,,,-481.711181640625,-4.077176570892334,1.8622184991836548,480.2548828125,480.22601318359375,0.0003,0.0003,0.1
,,,,,280999,5502.008,1000,,,,,,,,
,,,,,281000,,,-490.1120300292969,-4.382052898406982,1.5258148908615112,489.277587890625,489.33587646484375,0.0003,0.0003,0.1
,,,,,281999,5484.6943,1000,,,,,,,,
,,,,,282000,,,-489.12603759765625,-4.452614784240723,1.91536283493042,487.8308410644531,487.8453369140625,0.0003,0.0003,0.1
,,,,,282999,5511.695,1000,,,,,,,,
,,,,,283000,,,-485.94549560546875,-3.4716241359710693,2.0114212036132812,484.7091979980469,484.7669677734375,0.0003,0.0003,0.1
,,,,,283999,5492.2466,1000,,,,,,,,
,,,,,284000,,,-485.62103271484375,-4.7503581047058105,1.658026933670044,484.45977783203125,484.43597412109375,0.0003,0.0003,0.1
,,,,,284999,5493.161,1000,,,,,,,,
5287.69,174.39406,5468.3657,4805.31,1000.0,285000,,,-489.49444580078125,-4.421563148498535,1.9326372146606445,488.096923828125,488.08111572265625,0.0003,0.0003,0.1
,,,,,285999,5455.7036,1000,,,,,,,,
,,,,,286000,,,-487.40191650390625,-4.554076671600342,1.8155267238616943,486.27978515625,485.9447326660156,0.0003,0.0003,0.1
,,,,,286999,5569.793,1000,,,,,,,,
