Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-381.90417,16.714834,-358.77545,-397.69647,1000.0,-419.51108,83.16545,-270.0468,-516.58344,1000.0,-0.005167956463992596,32.46230697631836,155000,696.6310696601868,,30
-424.2483,61.791237,-379.2967,-511.6221,1000.0,-365.20435,40.102497,-307.89307,-412.65887,1000.0,-0.13889850676059723,18.81278419494629,160000,832.4194478988647,,31
-398.56076,28.927286,-358.12515,-424.15475,1000.0,-385.4664,24.918928,-352.1402,-415.16147,1000.0,-0.06647580116987228,20.390840530395508,165000,841.0619473457336,,32
-333.9233,55.433556,-267.08942,-402.82605,1000.0,-349.17743,40.543015,-312.36795,-427.06012,1000.0,-0.09751281142234802,13.816262245178223,170000,850.2059259414673,,33
-371.64603,38.092987,-318.46475,-405.68158,1000.0,-370.01617,46.628944,-294.3205,-432.7865,1000.0,-0.08781350404024124,18.964323043823242,175000,863.7260541915894,,34
-332.5884,41.86259,-288.02597,-388.624,1000.0,-404.17667,58.407417,-305.8592,-482.04822,1000.0,-0.054486777633428574,27.9976806640625,180000,872.4059822559357,,35
-381.43356,27.86082,-354.70673,-419.86877,1000.0,-336.92776,22.908768,-307.42566,-377.73395,1000.0,-0.13083495199680328,15.621299743652344,185000,882.2329337596893,,36
-294.62402,19.748564,-277.74597,-322.33368,1000.0,-359.56134,33.029697,-303.3056,-391.54712,1000.0,-0.061894357204437256,24.516218185424805,190000,894.2823143005371,,37
-368.1145,36.574272,-318.98322,-406.68387,1000.0,-356.13776,50.679054,-305.77765,-448.41312,1000.0,-0.06974957138299942,23.06574249267578,195000,904.530191898346,,38
-294.77402,18.534811,-269.61035,-313.71204,1000.0,-354.16153,79.19242,-250.65646,-488.52713,1000.0,-0.03010834939777851,32.67848587036133,200000,913.558995962143,,39
-359.36618,26.408442,-339.00302,-396.66074,1000.0,-346.1905,53.03443,-299.52917,-446.25464,1000.0,-0.05057007819414139,23.016672134399414,205000,923.2103729248047,,40
-320.5275,31.699213,-275.72348,-344.23682,1000.0,-328.6945,24.613396,-289.30988,-354.8829,1000.0,-0.09607550501823425,14.461421966552734,210000,1058.4615004062653,,41
-210.68977,90.35424,-83.04376,-279.58273,1000.0,-326.03436,49.758617,-243.02284,-380.98865,1000.0,-0.057525940239429474,33.60322952270508,215000,1071.1303675174713,,42
-326.25342,31.500162,-282.21768,-354.1049,1000.0,-307.53387,64.835976,-185.19844,-378.3813,1000.0,-0.0901377871632576,20.078887939453125,220000,1081.506901025772,,43
-279.0937,19.637941,-253.891,-301.79907,1000.0,-298.90607,83.086006,-138.6158,-369.99722,1000.0,-0.07466979324817657,15.069872856140137,225000,1090.589205980301,,44
-290.21436,29.196375,-263.3352,-330.79755,1000.0,-282.73334,31.664162,-225.79663,-311.53793,1000.0,-0.09640052169561386,16.3015079498291,230000,1103.8633785247803,,45
-299.51602,29.393782,-277.6678,-341.06665,1000.0,-289.58,18.158846,-272.02686,-315.8305,1000.0,-0.05659306421875954,25.97197723388672,235000,1113.1093230247498,,46
-295.20728,36.395214,-252.5586,-341.48627,1000.0,-310.05966,52.73161,-219.01704,-365.68176,1000.0,-0.05170785263180733,21.40794563293457,240000,1121.4949612617493,,47
-267.49722,39.933952,-225.27225,-321.08847,1000.0,-341.44742,65.940636,-283.63895,-466.75677,1000.0,-0.052620187401771545,20.469079971313477,245000,1130.9188981056213,,48
-272.17603,23.793385,-253.25574,-305.73398,1000.0,-285.1233,9.166844,-269.509,-297.01355,1000.0,-0.04873179644346237,19.91437530517578,250000,1143.057270526886,,49
-297.9872,10.134092,-284.54083,-309.00528,1000.0,-278.29462,43.385105,-204.41779,-328.49115,1000.0,-0.09838628023862839,15.969562530517578,255000,1152.6944122314453,,50
-242.46638,12.845657,-232.90045,-260.62418,1000.0,-295.29926,47.79513,-235.52257,-353.53278,1000.0,-0.09132105112075806,18.058080673217773,260000,1286.4513030052185,,51
-290.55594,79.78112,-179.54434,-363.52203,1000.0,-311.01923,84.89554,-221.35284,-451.18832,1000.0,-0.04479777812957764,29.133323669433594,265000,1296.7774703502655,,52
-175.76216,42.936172,-129.79654,-233.10547,1000.0,-292.612,45.96053,-228.33362,-367.53238,1000.0,-0.0496959462761879,17.128450393676758,270000,1306.0293591022491,,53
-281.90866,10.100913,-269.52875,-294.2708,1000.0,-252.31943,47.36535,-183.2944,-331.76715,1000.0,-0.08260275423526764,20.208648681640625,275000,1319.0739271640778,,54
-223.10352,52.812416,-154.0968,-282.3512,1000.0,-227.67773,30.950804,-186.18582,-278.66107,1000.0,-0.10602021217346191,14.403715133666992,280000,1328.3587279319763,,55
-224.19063,14.182185,-211.58627,-244.00388,1000.0,-240.88606,35.363594,-198.20874,-290.65213,1000.0,-0.10674653202295303,15.612317085266113,285000,1338.286873102188,,56
-201.99536,79.39574,-136.73889,-313.75464,1000.0,-259.99048,53.98103,-167.6799,-336.9228,1000.0,-0.05870060995221138,20.543996810913086,290000,1351.2049298286438,,57
-117.08087,35.336575,-68.39531,-151.18567,1000.0,-182.69809,54.413387,-112.11667,-257.34854,1000.0,-0.11341192573308945,13.3524169921875,295000,1360.4730927944183,,58
-114.758934,14.084561,-102.54904,-134.49294,1000.0,-245.63223,62.619686,-172.30429,-347.31165,1000.0,-0.012195776216685772,28.534320831298828,300000,1370.77557015419,,59
-128.8127,36.58867,-100.21373,-180.45747,1000.0,-216.45312,109.23388,-105.64429,-379.36127,1000.0,-0.046048328280448914,23.833553314208984,305000,1380.3628273010254,,60
-143.36018,48.357716,-87.553154,-205.49649,1000.0,-196.34067,106.050575,-59.241516,-347.2037,1000.0,-0.09631850570440292,26.85063934326172,310000,1512.7501425743103,,61
-272.1348,133.26688,-129.24707,-450.00897,1000.0,-147.33017,15.343392,-127.06682,-170.6029,1000.0,-0.08040246367454529,11.718610763549805,315000,1522.148197889328,,62
-129.51106,35.15782,-96.36708,-178.18002,1000.0,-209.11966,71.4498,-85.52902,-287.1889,1000.0,-0.0818333625793457,18.113920211791992,320000,1533.897454738617,,63
-223.18866,128.48447,-105.37081,-401.89575,1000.0,-268.04156,130.20828,-115.8773,-450.844,1000.0,-0.09523000568151474,20.680715560913086,325000,1542.126147031784,,64
-202.7212,57.556572,-141.54895,-279.81116,1000.0,-141.08035,49.219814,-97.47784,-206.01993,1000.0,-0.07525767385959625,12.629066467285156,330000,1551.295247077942,,65
-225.5711,106.46309,-75.1453,-306.31958,1000.0,-304.15802,149.78467,-132.48412,-571.6627,1000.0,-0.0815758928656578,25.316251754760742,335000,1562.7919623851776,,66
-126.43658,46.0017,-82.82736,-190.04922,1000.0,-129.81902,55.699944,-65.332855,-224.39252,1000.0,-0.08309037238359451,16.391868591308594,340000,1571.7159807682037,,67
-109.18282,42.65771,-73.30823,-169.12346,1000.0,-163.21814,44.60715,-99.372345,-223.28903,1000.0,-0.03244008868932724,21.624067306518555,345000,1580.8757512569427,,68
-113.74967,38.54421,-61.45638,-153.22083,1000.0,-141.3038,41.11632,-98.96948,-205.83319,1000.0,-0.047606211155653,15.608981132507324,350000,1590.24205327034,,69
-126.78217,17.511215,-105.42245,-148.31494,1000.0,-125.74971,82.0678,-44.70909,-265.61646,1000.0,-0.083980992436409,19.245067596435547,355000,1602.6209552288055,,70
-105.194885,31.52507,-72.17384,-147.64674,1000.0,-90.12807,43.60807,-13.366955,-132.26282,1000.0,-0.06670384854078293,11.237231254577637,360000,1732.726037979126,,71
-124.926155,26.539972,-89.89217,-154.10593,1000.0,-118.677444,38.83825,-58.169796,-167.88336,1000.0,-0.08578566461801529,12.617996215820312,365000,1744.7638483047485,,72
-126.779686,47.28489,-64.26804,-178.60277,1000.0,-107.30741,14.585315,-86.78044,-126.76113,1000.0,-0.10221944004297256,8.288786888122559,370000,1753.4040775299072,,73
-70.03785,62.051437,2.0557632,-149.41426,1000.0,-76.29647,40.336174,-0.7797718,-119.328766,1000.0,-0.0747731402516365,12.627593040466309,375000,1762.7357387542725,,74
-48.53158,86.59095,17.044258,-170.88426,1000.0,-78.14915,83.85302,-22.027277,-242.89383,1000.0,-0.1180088073015213,11.07346248626709,380000,1774.7156431674957,,75
114.827415,61.73566,202.1348,71.11256,1000.0,-57.19391,103.674736,42.101185,-242.2785,1000.0,-0.06457590311765671,20.00682830810547,385000,1783.3843095302582,,76
4.684916,162.02666,218.51178,-173.5553,1000.0,16.944233,34.475037,67.747284,-26.93972,1000.0,-0.11783495545387268,18.884540557861328,390000,1792.9303622245789,,77
208.00336,19.17145,226.08366,181.46625,1000.0,82.840744,72.76406,201.31549,-5.4558487,1000.0,-0.0746224969625473,19.25156021118164,395000,1801.7683007717133,,78
59.481197,174.30566,262.36517,-163.2137,1000.0,63.684303,164.53987,239.85437,-183.8651,1000.0,-0.03516579419374466,24.520544052124023,400000,1813.9279427528381,,79
124.23043,84.20894,237.74655,36.290894,1000.0,1.3055115,145.35278,222.01176,-200.63144,1000.0,-0.095353864133358,23.222618103027344,405000,1822.9734418392181,,80
92.210625,109.708015,187.88763,-61.40219,1000.0,12.878705,197.29019,168.5069,-369.86868,1000.0,-0.06275009363889694,24.8177547454834,410000,1955.4480073451996,,81
142.71619,99.24013,250.19214,10.814316,1000.0,-12.267511,248.43471,291.6463,-428.78632,1000.0,-0.04160542041063309,21.85781478881836,415000,1964.8994419574738,,82
98.25299,25.830551,129.11795,65.89887,1000.0,89.77193,65.49167,183.83145,8.091396,1000.0,-0.10910370945930481,14.82148551940918,420000,1974.3487610816956,,83
-6.8371964,101.08309,108.70835,-137.50446,1000.0,132.7476,76.06019,206.41331,-10.939854,1000.0,-0.06094248592853546,14.749177932739258,425000,1987.1595566272736,,84
166.71901,23.515879,185.97575,133.6092,1000.0,71.043045,99.97987,162.49182,-109.127144,1000.0,-0.09005876630544662,17.19517707824707,430000,1996.7274079322815,,85
