Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
59.0,22.04274,121.0,28.0,59.0,67.89189,26.79379,163.0,28.0,67.89189189189189,105.61564636230469,110416,170.93437004089355,,21
75.35714,27.21241,126.0,35.0,75.35714285714286,72.65714,28.65703,151.0,31.0,72.65714285714286,112.68013000488281,115502,177.80861687660217,,22
92.27273,68.74867,271.0,22.0,92.27272727272727,74.76119,33.38294,186.0,28.0,74.76119402985074,119.74137115478516,120511,184.39636850357056,,23
72.57143,34.597095,136.0,28.0,72.57142857142857,74.161766,31.961195,181.0,20.0,74.16176470588235,117.50125122070312,125554,194.48977828025818,,24
82.38461,22.714071,145.0,47.0,82.38461538461539,84.76667,27.439247,161.0,39.0,84.76666666666667,125.6468276977539,130640,201.60418939590454,,25
107.9,46.63357,221.0,69.0,107.9,85.13559,38.750595,311.0,38.0,85.13559322033899,137.248291015625,135663,209.00682282447815,,26
91.545456,39.12071,167.0,44.0,91.54545454545455,107.76596,54.059547,308.0,38.0,107.76595744680851,180.51905822753906,140728,216.1887788772583,,27
72.28571,25.613695,145.0,46.0,72.28571428571429,96.528305,35.522835,189.0,46.0,96.52830188679245,147.4048614501953,145844,225.2449300289154,,28
86.5,66.817535,294.0,40.0,86.5,76.166664,24.379936,156.0,46.0,76.16666666666667,111.70137786865234,150871,232.41890597343445,,29
86.583336,26.243914,132.0,52.0,86.58333333333333,79.38095,24.497118,145.0,23.0,79.38095238095238,117.98567962646484,155872,238.9113392829895,,30
148.14285,99.22907,365.0,71.0,148.14285714285714,88.31579,34.764954,238.0,39.0,88.3157894736842,134.64662170410156,160906,245.78844618797302,,31
105.9,45.948776,229.0,65.0,105.9,108.86957,39.552174,250.0,60.0,108.8695652173913,163.951416015625,165914,252.75680255889893,,32
97.181816,22.742903,148.0,53.0,97.18181818181819,90.5,30.639027,184.0,32.0,90.5,134.6007080078125,170982,262.5829179286957,,33
81.53846,29.715614,137.0,9.0,81.53846153846153,91.58929,28.259497,155.0,12.0,91.58928571428571,131.40826416015625,176111,269.6720941066742,,34
124.888885,35.325294,177.0,63.0,124.88888888888889,98.45098,35.2255,219.0,39.0,98.45098039215686,147.18838500976562,181132,276.63317584991455,,35
118.1,56.18087,225.0,48.0,118.1,125.85,53.4839,279.0,26.0,125.85,196.9385986328125,186166,283.6772665977478,,36
97.818184,38.24756,165.0,34.0,97.81818181818181,129.97437,60.905342,237.0,10.0,129.97435897435898,212.72935485839844,191235,294.13950967788696,,37
84.0,33.575787,172.0,33.0,84.0,94.68519,39.622208,202.0,21.0,94.68518518518519,148.76583862304688,196348,301.6532998085022,,38
85.0,44.073803,157.0,26.0,85.0,83.60656,38.219074,150.0,19.0,83.60655737704919,134.03536987304688,201448,308.32809591293335,,39
64.875,29.999739,125.0,27.0,64.875,72.840576,29.217634,129.0,21.0,72.84057971014492,110.72774505615234,206474,315.56006956100464,,40
60.47059,24.502382,100.0,27.0,60.470588235294116,69.625,28.298723,117.0,18.0,69.625,106.018798828125,211487,322.3032956123352,,41
