Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,24000,,,33.1300048828125,-5.15248441696167,-5.484330177307129,52.86610412597656,0.856,0.001
,,,,,24075,-137.411,81,,,,,,
,,,,,24189,-283.89435,114,,,,,,
,,,,,24298,-214.32841,109,,,,,,
,,,,,24439,-199.34427,141,,,,,,
,,,,,24557,-318.11188,118,,,,,,
,,,,,24698,-52.186394,141,,,,,,
,,,,,24809,-123.545555,111,,,,,,
,,,,,24905,-160.1657,96,,,,,,
,,,,,24999,-153.8477,94,,,,,,
,,,,,25000,,,47.56031799316406,-1.3206915855407715,-2.320303201675415,54.55799102783203,0.85,0.001
,,,,,25129,-337.30762,130,,,,,,
,,,,,25257,-95.75223,128,,,,,,
,,,,,25336,-70.26042,79,,,,,,
,,,,,25423,-80.68558,87,,,,,,
,,,,,25542,-85.62904,119,,,,,,
,,,,,25623,-145.91626,81,,,,,,
,,,,,25685,-134.90063,62,,,,,,
,,,,,25765,-143.34164,80,,,,,,
,,,,,25844,-258.14325,79,,,,,,
,,,,,25935,-113.45235,91,,,,,,
,,,,,26000,,,7.056082725524902,-3.155566692352295,-2.841763734817505,28.6448974609375,0.844,0.001
,,,,,26049,-85.7931,114,,,,,,
,,,,,26159,-92.89981,110,,,,,,
,,,,,26267,-136.65312,108,,,,,,
,,,,,26387,-189.80228,120,,,,,,
,,,,,26469,-118.506424,82,,,,,,
,,,,,26574,-126.74371,105,,,,,,
,,,,,26715,-57.394768,141,,,,,,
,,,,,26846,-86.295654,131,,,,,,
,,,,,26978,-127.46202,132,,,,,,
,,,,,27000,,,24.450809478759766,-5.562694549560547,-5.703406810760498,63.63534164428711,0.838,0.001
,,,,,27060,-124.434265,82,,,,,,
,,,,,27161,-167.17192,101,,,,,,
,,,,,27299,-58.89697,138,,,,,,
,,,,,27390,-79.76671,91,,,,,,
,,,,,27508,-29.330177,118,,,,,,
,,,,,27629,-113.34505,121,,,,,,
,,,,,27765,-103.49157,136,,,,,,
,,,,,27849,-46.03988,84,,,,,,
,,,,,27934,-97.0465,85,,,,,,
,,,,,28000,,,5.0248870849609375,2.01397705078125,1.8761565685272217,26.027986526489258,0.832,0.001
,,,,,28065,-82.607735,131,,,,,,
,,,,,28163,-46.626804,98,,,,,,
,,,,,28276,-90.52292,113,,,,,,
,,,,,28359,-28.092957,83,,,,,,
,,,,,28449,-128.39774,90,,,,,,
,,,,,28579,-162.51382,130,,,,,,
,,,,,28648,-56.220085,69,,,,,,
,,,,,28758,-246.88515,110,,,,,,
,,,,,28912,-60.544037,154,,,,,,
,,,,,29000,,,2.208129405975342,3.2530124187469482,3.2388596534729004,22.044755935668945,0.8260000000000001,0.001
,,,,,29003,-68.12822,91,,,,,,
,,,,,29089,-102.91253,86,,,,,,
,,,,,29176,-87.05851,87,,,,,,
,,,,,29236,-59.258442,60,,,,,,
,,,,,29352,-129.76813,116,,,,,,
,,,,,29456,-145.565,104,,,,,,
,,,,,29546,-168.91364,90,,,,,,
,,,,,29690,-284.56085,144,,,,,,
,,,,,29770,-60.00729,80,,,,,,
,,,,,29840,-79.64804,70,,,,,,
,,,,,29921,-128.61252,81,,,,,,
-100.2107,18.01668,-63.972603,-129.52191,1000.0,30000,,,17.433391571044922,0.2843916416168213,0.9038339257240295,59.86790084838867,0.82,0.001
,,,,,30032,-120.573685,111,,,,,,
,,,,,30106,-31.14116,74,,,,,,
,,,,,30199,-131.82042,93,,,,,,
,,,,,30280,-95.7256,81,,,,,,
,,,,,30359,-40.24035,79,,,,,,
,,,,,30501,-101.38881,142,,,,,,
,,,,,30581,-105.0443,80,,,,,,
,,,,,30678,-24.759193,97,,,,,,
,,,,,30794,-225.04507,116,,,,,,
,,,,,30875,-59.881454,81,,,,,,
,,,,,30944,-64.81476,69,,,,,,
,,,,,31000,,,13.974227905273438,-7.536100387573242,-6.89586877822876,62.01814270019531,0.8140000000000001,0.001
,,,,,31045,-148.98395,101,,,,,,
,,,,,31128,-67.229195,83,,,,,,
,,,,,31231,-83.1932,103,,,,,,
,,,,,31306,-69.36169,75,,,,,,
,,,,,31387,-122.161896,81,,,,,,
,,,,,31537,-74.45097,150,,,,,,
,,,,,31603,-52.570496,66,,,,,,
,,,,,31687,-118.3062,84,,,,,,
,,,,,31776,-106.10429,89,,,,,,
,,,,,31897,-96.47503,121,,,,,,
,,,,,32000,,,5.483821392059326,0.09778547286987305,-0.02842080593109131,26.914304733276367,0.808,0.001
,,,,,32018,-78.564644,121,,,,,,
,,,,,32125,-94.712814,107,,,,,,
,,,,,32205,-89.9176,80,,,,,,
,,,,,32307,-87.219696,102,,,,,,
,,,,,32377,-19.439926,70,,,,,,
,,,,,32450,-95.740074,73,,,,,,
,,,,,32546,-124.9934,96,,,,,,
,,,,,32629,-84.1129,83,,,,,,
,,,,,32742,-163.93173,113,,,,,,
,,,,,32881,-116.09713,139,,,,,,
,,,,,32974,-109.63456,93,,,,,,
,,,,,33000,,,197.81246948242188,-2.0762174129486084,-0.6337218284606934,128.5850830078125,0.802,0.001
,,,,,33059,-80.02928,85,,,,,,
,,,,,33197,-88.64381,138,,,,,,
,,,,,33310,-89.62839,113,,,,,,
,,,,,33419,-149.12547,109,,,,,,
,,,,,33577,-61.37111,158,,,,,,
,,,,,33684,-63.266605,107,,,,,,
,,,,,33806,-80.82692,122,,,,,,
,,,,,33901,-133.21127,95,,,,,,
,,,,,34000,,,5.234911918640137,-0.11978462338447571,0.25198450684547424,37.6019287109375,0.796,0.001
,,,,,34029,-54.677666,128,,,,,,
,,,,,34128,-119.54823,99,,,,,,
,,,,,34233,10.969635,105,,,,,,
,,,,,34357,-100.91699,124,,,,,,
,,,,,34483,-79.27615,126,,,,,,
,,,,,34602,-77.95596,119,,,,,,
,,,,,34684,-111.463005,82,,,,,,
,,,,,34805,-93.76039,121,,,,,,
,,,,,34898,-96.99036,93,,,,,,
,,,,,34976,-105.99016,78,,,,,,
,,,,,35000,,,14.841744422912598,1.5229337215423584,1.6526316404342651,37.333641052246094,0.79,0.001
,,,,,35064,-61.203278,88,,,,,,
,,,,,35129,-73.94411,65,,,,,,
,,,,,35258,-83.5495,129,,,,,,
,,,,,35383,-173.53241,125,,,,,,
,,,,,35516,-64.01409,133,,,,,,
,,,,,35627,-47.628777,111,,,,,,
,,,,,35761,-90.89564,134,,,,,,
,,,,,35873,-118.43095,112,,,,,,
,,,,,35944,-156.71124,71,,,,,,
