Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-360.40665,109.68369,-273.48206,-515.1293,1000.0,-320.73825,40.66658,-284.63034,-377.21106,1000.0,-2.1809253692626953,15.460494995117188,220000,446.3471562862396,,43
-332.7714,22.991186,-307.3356,-363.02945,1000.0,-296.43033,10.709024,-276.02612,-307.1144,1000.0,-0.9428789615631104,17.416711807250977,225000,455.966952085495,,44
-299.42004,14.724587,-287.81186,-320.19604,1000.0,-317.00677,27.742039,-285.687,-355.09247,1000.0,-3.7652339935302734,20.98972511291504,230000,466.68159079551697,,45
-346.56534,32.48715,-308.30353,-387.72232,1000.0,-297.41977,53.45646,-210.86838,-357.9181,1000.0,-0.7020078897476196,17.916200637817383,235000,476.2714614868164,,46
-282.58984,16.159237,-262.36868,-301.9205,1000.0,-313.27716,23.864391,-285.61914,-356.0188,1000.0,-1.690601110458374,14.042109489440918,240000,485.58504986763,,47
-222.53352,23.212992,-194.91446,-251.71039,1000.0,-252.62642,53.71818,-183.39015,-338.761,1000.0,5.296202182769775,17.036540985107422,245000,495.14553713798523,,48
-323.88565,33.001312,-284.2583,-365.05078,1000.0,-280.27286,74.188965,-186.7493,-406.46378,1000.0,2.0172855854034424,19.27689552307129,250000,506.18635630607605,,49
-348.90405,139.92235,-226.61255,-544.7754,1000.0,-244.94263,54.039104,-177.4866,-291.14313,1000.0,3.8494248390197754,15.967658996582031,255000,515.672447681427,,50
-240.52783,16.590893,-218.3955,-258.33984,1000.0,-293.50922,61.68093,-204.57935,-377.90628,1000.0,-4.186609268188477,14.390189170837402,260000,525.0151195526123,,51
-279.08057,17.987429,-259.16937,-302.74673,1000.0,-270.52866,55.849884,-184.2807,-354.50845,1000.0,-0.8183780312538147,19.8472900390625,265000,536.0969984531403,,52
-268.76462,18.40208,-248.4975,-293.03635,1000.0,-252.68127,52.659557,-180.73108,-322.10553,1000.0,-1.692416787147522,12.588539123535156,270000,545.5147278308868,,53
-247.5645,37.05443,-203.47064,-294.13376,1000.0,-228.98125,28.464754,-177.53629,-257.37317,1000.0,1.137416958808899,18.34537696838379,275000,554.914265871048,,54
-214.78313,56.104794,-162.6932,-292.66052,1000.0,-221.04489,63.576706,-129.29959,-299.23715,1000.0,2.5808167457580566,19.261348724365234,280000,564.4432532787323,,55
-157.89595,21.42353,-132.74068,-185.09756,1000.0,-242.4499,59.151737,-147.95566,-300.22504,1000.0,-1.262997031211853,16.930986404418945,285000,575.4266102313995,,56
-200.36957,49.38116,-162.41687,-270.11444,1000.0,-232.13815,46.28117,-171.40451,-313.46887,1000.0,-2.783137798309326,16.286130905151367,290000,584.8719613552094,,57
-136.93657,26.989761,-98.76956,-156.38171,1000.0,-201.61333,81.83445,-88.12001,-343.66837,1000.0,-1.779748797416687,16.3676815032959,295000,594.4505035877228,,58
-125.56011,58.985268,-48.354256,-191.51874,1000.0,-173.74838,76.291336,-96.831696,-320.47736,1000.0,1.2934963703155518,16.440614700317383,300000,605.5871706008911,,59
-128.63739,20.451736,-100.48151,-148.4464,1000.0,-125.43575,16.633493,-100.00175,-146.76382,1000.0,4.157699108123779,11.749602317810059,305000,614.7438633441925,,60
-77.023506,61.502277,-17.625265,-161.74701,1000.0,-92.062706,33.160126,-45.85419,-138.8972,1000.0,4.430026531219482,11.918810844421387,310000,624.2861504554749,,61
-49.737347,64.23314,39.435387,-109.32411,1000.0,-124.95386,28.501507,-81.230896,-157.58673,1000.0,-4.948981285095215,12.751420021057129,315000,635.1525411605835,,62
-135.67812,73.480995,-49.68895,-229.20569,1000.0,-103.27977,38.413944,-36.608852,-152.97932,1000.0,-2.486370086669922,13.030181884765625,320000,644.9028654098511,,63
-83.52468,27.659798,-50.672253,-118.33934,1000.0,-61.97946,52.68378,37.267082,-117.04072,1000.0,5.699464797973633,13.048584938049316,325000,654.5360181331635,,64
-141.6632,119.222435,2.1017075,-289.83276,1000.0,-80.62916,30.578835,-22.455244,-110.62009,1000.0,2.5383002758026123,13.172683715820312,330000,663.9514994621277,,65
-158.99841,49.214188,-89.4094,-194.83319,1000.0,-100.75397,42.506977,-69.01495,-184.03275,1000.0,-2.0934104919433594,12.16628360748291,335000,675.1869976520538,,66
-148.82344,28.707735,-108.81124,-174.78511,1000.0,-127.58958,52.409878,-48.990833,-193.30359,1000.0,-5.4380950927734375,16.264305114746094,340000,684.8724949359894,,67
-116.60434,32.100697,-80.46457,-158.4675,1000.0,-98.415436,76.58873,-44.036976,-250.59955,1000.0,-1.0923080444335938,16.50374984741211,345000,694.1373958587646,,68
-11.058614,28.99885,28.059896,-41.281197,1000.0,-35.15712,29.101028,16.691326,-69.31145,1000.0,4.881463050842285,16.04330062866211,350000,705.3446154594421,,69
51.469913,13.290131,69.84856,38.873177,1000.0,13.407648,37.5169,74.008255,-27.658127,1000.0,7.499815464019775,20.433393478393555,355000,715.0037045478821,,70
21.03425,35.060303,63.588654,-22.281076,1000.0,34.989235,43.30263,73.28946,-48.569275,1000.0,-0.5028584003448486,21.05533790588379,360000,724.3469061851501,,71
46.042477,64.90537,137.58382,-5.576069,1000.0,-1.3898151,35.867344,54.9009,-39.93006,1000.0,-8.9784517288208,14.594925880432129,365000,734.017077922821,,72
13.154546,28.198454,47.59137,-21.479607,1000.0,31.042309,41.852253,82.56668,-34.616814,1000.0,-1.7075417041778564,14.502551078796387,370000,743.9148902893066,,73
26.13736,25.33149,58.27965,-3.6334705,1000.0,25.208368,41.937206,84.46939,-34.98244,1000.0,0.931469202041626,16.18523406982422,375000,755.1474287509918,,74
16.990463,55.28738,75.098885,-57.369385,1000.0,40.111767,41.257336,110.82031,-6.1290913,1000.0,3.0813136100769043,14.486309051513672,380000,764.8464665412903,,75
19.720306,28.84512,59.662994,-7.427223,1000.0,66.55872,28.876245,84.78969,8.990131,1000.0,4.443617820739746,13.125181198120117,385000,774.4240865707397,,76
-67.9793,33.303207,-39.482864,-114.70244,1000.0,49.162804,41.565033,102.174484,-13.099527,1000.0,0.7726778984069824,12.660587310791016,390000,783.7725460529327,,77
-37.901676,26.723413,-3.2956238,-68.35867,1000.0,17.396515,83.217606,101.328766,-137.34967,1000.0,-4.3355536460876465,18.146711349487305,395000,794.9161412715912,,78
31.37412,80.089195,139.91899,-50.9149,1000.0,2.041268,61.776478,104.614075,-80.95648,1000.0,-2.920044183731079,19.064804077148438,400000,804.3323042392731,,79
41.320385,21.80221,59.809254,10.707146,1000.0,42.32536,24.526224,69.49311,9.698961,1000.0,2.4293441772460938,14.153815269470215,405000,813.897057056427,,80
152.51978,55.397373,195.81747,74.326385,1000.0,83.646576,32.305965,141.01924,51.242218,1000.0,5.0134148597717285,14.040450096130371,410000,825.0071568489075,,81
120.07464,7.3877206,129.97748,112.239136,1000.0,152.31454,32.286987,207.87459,120.28128,1000.0,6.4333977699279785,13.101582527160645,415000,834.3142471313477,,82
120.90681,50.84921,184.43948,59.96579,1000.0,141.87006,85.719444,249.36324,26.064562,1000.0,-0.9294903874397278,15.07058048248291,420000,843.8407411575317,,83
111.62539,31.757378,156.49141,87.43826,1000.0,111.686264,78.035286,188.29614,-38.21837,1000.0,1.8189796209335327,27.313268661499023,425000,854.9302339553833,,84
86.940735,60.70333,169.65729,25.687202,1000.0,125.1343,55.955875,173.90765,23.86264,1000.0,-3.1206698417663574,21.503559112548828,430000,864.3205096721649,,85
112.953636,50.700974,164.96957,44.20646,1000.0,141.56766,97.49704,257.60095,-25.371023,1000.0,1.4050737619400024,19.43820571899414,435000,873.804815530777,,86
90.71875,30.157356,114.40788,48.160706,1000.0,137.31052,17.140892,164.77914,115.58555,1000.0,2.3003175258636475,15.264130592346191,440000,883.6709883213043,,87
179.25574,42.5221,218.32996,120.13205,1000.0,69.593254,86.47754,209.9639,-54.916664,1000.0,-0.9603429436683655,29.984434127807617,445000,894.576220035553,,88
186.25874,5.108856,192.90439,180.4809,1000.0,154.58891,35.17034,179.85156,85.755646,1000.0,2.5039217472076416,13.140816688537598,450000,904.0331802368164,,89
65.22393,143.74823,244.01436,-107.9616,1000.0,193.04013,35.68266,261.08398,158.12164,1000.0,3.170081853866577,15.7127685546875,455000,913.6769745349884,,90
187.58598,18.852581,206.95253,162.03348,1000.0,133.26254,51.584064,183.16399,40.47681,1000.0,-4.257933616638184,23.91271209716797,460000,924.8981158733368,,91
140.82578,24.245888,174.69518,119.26049,1000.0,150.2568,48.2937,222.04976,78.06194,1000.0,-4.282322883605957,18.06219482421875,465000,934.2265243530273,,92
214.75763,18.517868,230.34238,188.7388,1000.0,112.18301,111.243484,217.00044,-99.63881,1000.0,4.931876182556152,27.427661895751953,470000,943.8242163658142,,93
201.54744,19.34718,228.47745,183.89307,1000.0,179.45517,62.933727,290.48422,99.67951,1000.0,3.910118341445923,21.204273223876953,475000,954.7627720832825,,94
155.65118,49.824173,199.33804,85.93013,1000.0,155.42606,38.896236,204.22658,104.55301,1000.0,2.0638961791992188,18.971961975097656,480000,964.6289050579071,,95
200.463,3.8108613,205.09856,195.76453,1000.0,216.96628,44.159904,271.86902,165.41763,1000.0,3.8768842220306396,15.076431274414062,485000,973.4619882106781,,96
270.6971,32.644444,297.3422,224.7246,1000.0,284.82373,44.05336,344.1794,221.74243,1000.0,5.703317165374756,14.507665634155273,490000,983.1654295921326,,97
256.7924,41.042503,302.9524,203.23828,1000.0,269.5352,35.19752,309.41022,211.39381,1000.0,1.3917587995529175,19.022972106933594,495000,994.7188899517059,,98
193.9752,50.966206,234.07962,122.05723,1000.0,216.27412,43.81021,248.23341,133.72185,1000.0,-4.913665294647217,14.003332138061523,500000,1003.7820389270782,,99
