Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,6690,66.51306,57,,,,,,,,
,,,,,6716,35.756042,26,,,,,,,,
,,,,,6744,29.584755,28,,,,,,,,
,,,,,6759,12.384271,15,,,,,,,,
,,,,,6775,13.15517,16,,,,,,,,
,,,,,6786,8.490418,11,,,,,,,,
,,,,,6800,11.78363,14,,,,,,,,
,,,,,6846,68.218636,46,,,,,,,,
,,,,,6860,11.398404,14,,,,,,,,
,,,,,6878,10.987623,18,,,,,,,,
,,,,,6889,7.4427276,11,,,,,,,,
,,,,,6901,11.187945,12,,,,,,,,
,,,,,6925,13.535438,24,,,,,,,,
,,,,,6936,9.108041,11,,,,,,,,
,,,,,6955,15.161258,19,,,,,,,,
,,,,,6969,15.622285,14,,,,,,,,
,,,,,6998,21.549131,29,,,,,,,,
,,,,,7031,37.379726,33,,,,,,,,
,,,,,7054,22.51284,23,,,,,,,,
,,,,,7087,21.431181,33,,,,,,,,
,,,,,7109,25.641731,22,,,,,,,,
,,,,,7130,22.52668,21,,,,,,,,
,,,,,7140,6.477372,10,,,,,,,,
,,,,,7160,13.879379,20,,,,,,,,
,,,,,7180,20.273964,20,,,,,,,,
,,,,,7217,49.63856,37,,,,,,,,
,,,,,7233,13.956997,16,,,,,,,,
,,,,,7261,34.836765,28,,,,,,,,
,,,,,7357,175.47871,96,,,,,,,,
,,,,,7385,13.042941,28,,,,,,,,
,,,,,7394,6.7111607,9,,,,,,,,
,,,,,7406,11.085483,12,,,,,,,,
,,,,,7416,8.383483,10,,,,,,,,
,,,,,7452,40.111603,36,,,,,,,,
,,,,,7467,12.527914,15,,,,,,,,
,,,,,7496,17.887808,29,,,,,,,,
,,,,,7522,12.607393,26,,,,,,,,
,,,,,7538,14.792711,16,,,,,,,,
,,,,,7597,105.047226,59,,,,,,,,
,,,,,7648,75.740616,51,,,,,,,,
,,,,,7658,7.792974,10,,,,,,,,
,,,,,7676,16.161621,18,,,,,,,,
,,,,,7689,9.770381,13,,,,,,,,
,,,,,7704,12.841838,15,,,,,,,,
,,,,,7721,16.392126,17,,,,,,,,
,,,,,7748,15.075906,27,,,,,,,,
,,,,,7786,30.04738,38,,,,,,,,
,,,,,7795,7.148843,9,,,,,,,,
,,,,,7818,25.152401,23,,,,,,,,
,,,,,7839,22.049217,21,,,,,,,,
,,,,,7882,27.572033,43,,,,,,,,
,,,,,7894,8.293701,12,,,,,,,,
,,,,,7965,81.63623,71,,,,,,,,
,,,,,7982,11.818901,17,,,,,,,,
,,,,,8055,90.311714,73,,,,,,,,
,,,,,8081,25.2495,26,,,,,,,,
,,,,,8098,12.303296,17,,,,,,,,
,,,,,8125,21.095608,27,,,,,,,,
,,,,,8153,14.272991,28,,,,,,,,
,,,,,8162,6.5098615,9,,,,,,,,
,,,,,8191,25.003622,29,,,,,,,,
,,,,,8217,18.753859,26,,,,,,,,
,,,,,8236,17.536404,19,,,,,,,,
,,,,,8261,23.381205,25,,,,,,,,
,,,,,8274,9.591024,13,,,,,,,,
,,,,,8304,41.007298,30,,,,,,,,
,,,,,8322,19.438679,18,,,,,,,,
,,,,,8343,20.69544,21,,,,,,,,
,,,,,8356,10.002844,13,,,,,,,,
,,,,,8370,12.975984,14,,,,,,,,
,,,,,8386,17.417723,16,,,,,,,,
,,,,,8410,24.046404,24,,,,,,,,
,,,,,8425,13.497293,15,,,,,,,,
,,,,,8439,10.94584,14,,,,,,,,
,,,,,8505,82.3282,66,,,,,,,,
,,,,,8521,14.72229,16,,,,,,,,
,,,,,8539,5.8873057,18,,,,,,,,
,,,,,8566,22.781445,27,,,,,,,,
,,,,,8582,11.4055195,16,,,,,,,,
,,,,,8596,10.846749,14,,,,,,,,
,,,,,8614,11.774514,18,,,,,,,,
,,,,,8632,16.30839,18,,,,,,,,
,,,,,8667,41.062626,35,,,,,,,,
,,,,,8685,21.029108,18,,,,,,,,
,,,,,8704,19.163767,19,,,,,,,,
,,,,,8729,15.501054,25,,,,,,,,
,,,,,8756,14.57613,27,,,,,,,,
,,,,,8797,51.552803,41,,,,,,,,
,,,,,8813,10.88278,16,,,,,,,,
,,,,,8828,13.323434,15,,,,,,,,
,,,,,8859,36.602097,31,,,,,,,,
,,,,,8875,13.835398,16,,,,,,,,
,,,,,8899,23.728884,24,,,,,,,,
,,,,,8922,20.624512,23,,,,,,,,
,,,,,8944,24.40818,22,,,,,,,,
,,,,,8965,18.575241,21,,,,,,,,
,,,,,8977,7.6253834,12,,,,,,,,
,,,,,8999,21.30859,22,,,,,,,,
,,,,,9017,20.230179,18,,,,,,,,
,,,,,9034,9.432845,17,,,,,,,,
,,,,,9049,12.759035,15,,,,,,,,
,,,,,9064,10.654121,15,,,,,,,,
,,,,,9081,11.790268,17,,,,,,,,
,,,,,9106,13.596459,25,,,,,,,,
,,,,,9128,17.303518,22,,,,,,,,
,,,,,9162,32.032787,34,,,,,,,,
,,,,,9182,12.538316,20,,,,,,,,
,,,,,9195,8.480409,13,,,,,,,,
,,,,,9230,54.48741,35,,,,,,,,
,,,,,9255,26.61476,25,,,,,,,,
,,,,,9270,13.184597,15,,,,,,,,
,,,,,9286,9.191369,16,,,,,,,,
,,,,,9301,13.632067,15,,,,,,,,
,,,,,9336,33.39435,35,,,,,,,,
,,,,,9390,42.45999,54,,,,,,,,
,,,,,9404,11.967053,14,,,,,,,,
,,,,,9416,11.7836895,12,,,,,,,,
,,,,,9436,10.8752,20,,,,,,,,
,,,,,9461,13.460651,25,,,,,,,,
,,,,,9503,65.23608,42,,,,,,,,
,,,,,9516,9.62714,13,,,,,,,,
,,,,,9545,23.67185,29,,,,,,,,
,,,,,9581,17.838396,36,,,,,,,,
,,,,,9599,16.235136,18,,,,,,,,
,,,,,9612,9.756359,13,,,,,,,,
,,,,,9638,32.642902,26,,,,,,,,
,,,,,9661,15.579901,23,,,,,,,,
,,,,,9689,24.627821,28,,,,,,,,
,,,,,9720,27.667797,31,,,,,,,,
,,,,,9734,13.428264,14,,,,,,,,
,,,,,9760,30.472343,26,,,,,,,,
,,,,,9783,27.101055,23,,,,,,,,
,,,,,9802,12.069257,19,,,,,,,,
,,,,,9819,13.153198,17,,,,,,,,
,,,,,9841,23.698158,22,,,,,,,,
,,,,,9855,11.965958,14,,,,,,,,
,,,,,9867,10.806937,12,,,,,,,,
,,,,,9886,12.327688,19,,,,,,,,
,,,,,9898,8.0215,12,,,,,,,,
,,,,,9925,13.830707,27,,,,,,,,
,,,,,9947,14.026108,22,,,,,,,,
,,,,,9957,8.155548,10,,,,,,,,
,,,,,9975,13.725631,18,,,,,,,,
28.092428,15.877892,60.39955,8.251717,25.7,10000,,,-0.4525742530822754,1.9666192531585693,1.2793951034545898,0.09865746647119522,1.1681147813796997,0.0003,0.0003,0.1
,,,,,10048,124.6748,73,,,,,,,,
,,,,,10088,29.187643,40,,,,,,,,
,,,,,10168,117.8479,80,,,,,,,,
,,,,,10188,24.016506,20,,,,,,,,
,,,,,10234,76.480896,46,,,,,,,,
,,,,,10290,102.100006,56,,,,,,,,
,,,,,10329,64.56325,39,,,,,,,,
,,,,,10376,82.829994,47,,,,,,,,
,,,,,10430,97.71184,54,,,,,,,,
