Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.75443649291992,41919,87.87217450141907,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.47795867919922,42919,89.78454518318176,,40
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.71174621582031,43919,91.7249321937561,,41
146.25,69.98705,199.0,26.0,146.25,177.83333,49.566174,200.0,67.0,177.83333333333334,45.85124969482422,44986,94.06728625297546,,42
51.75,51.377888,180.0,22.0,51.75,106.6,82.65495,200.0,21.0,106.6,40.94649124145508,46052,96.13271856307983,,43
142.75,66.98274,186.0,27.0,142.75,106.63636,75.30335,188.0,19.0,106.63636363636364,38.112247467041016,47225,98.65777540206909,,44
166.0,4.8989797,172.0,160.0,166.0,129.625,62.781242,180.0,22.0,129.625,36.79488754272461,48262,101.06977438926697,,45
34.583332,36.1489,154.0,18.0,34.583333333333336,35.892857,43.950733,167.0,14.0,35.892857142857146,20.701570510864258,49267,103.01108527183533,,46
97.2,63.659718,156.0,16.0,97.2,39.26923,44.038933,168.0,16.0,39.26923076923077,20.687273025512695,50288,105.44905400276184,,47
151.66667,8.993825,159.0,139.0,151.66666666666666,47.761906,52.01182,166.0,16.0,47.76190476190476,23.319791793823242,51291,107.96122908592224,,48
105.4,64.895615,163.0,25.0,105.4,52.142857,51.219685,155.0,17.0,52.142857142857146,20.905168533325195,52386,110.53229880332947,,49
178.66667,3.399346,182.0,174.0,178.66666666666666,78.69231,66.57718,176.0,19.0,78.6923076923077,28.335355758666992,53409,112.44985008239746,,50
172.33333,9.568467,181.0,159.0,172.33333333333334,145.0,48.344006,174.0,29.0,145.0,34.68484878540039,54424,114.51192426681519,,51
