Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-150.06645,12.231229,-135.04912,-165.00911,1000.0,-174.47562,45.805683,-96.12973,-229.71825,1000.0,-0.04448476433753967,265000,1325.2960212230682,,52
-106.93237,40.64803,-54.54792,-153.6257,1000.0,-122.86184,32.855145,-81.51089,-167.89821,1000.0,-0.10731857270002365,270000,1336.6698455810547,,53
-158.8429,4.2441187,-153.97784,-164.31964,1000.0,-112.050026,67.66648,-4.998151,-208.03116,1000.0,-0.12776395678520203,275000,1347.1952648162842,,54
-11.226555,54.491444,62.240967,-68.10651,1000.0,-100.92947,30.461689,-61.800785,-139.40677,1000.0,-0.06638414412736893,280000,1356.393250465393,,55
-107.70583,6.4438295,-99.49237,-115.23144,1000.0,-107.3843,28.127539,-75.237495,-153.02048,1000.0,-0.13056442141532898,285000,1368.7386591434479,,56
-145.1399,100.2983,-6.17498,-239.2433,1000.0,-72.830376,29.475283,-30.453691,-111.62582,1000.0,-0.08749991655349731,290000,1378.4039940834045,,57
-71.92902,101.6684,26.977606,-211.75824,1000.0,-97.798615,18.522627,-64.74591,-120.39529,1000.0,-0.10927052050828934,295000,1386.895171880722,,58
-30.655787,45.331272,8.868696,-94.13013,1000.0,-49.467506,66.66726,49.560806,-120.91412,1000.0,-0.10044743120670319,300000,1394.9881041049957,,59
-81.034645,59.470398,0.35847473,-140.07413,1000.0,-8.834735,35.01369,43.878582,-50.217808,1000.0,-0.14242203533649445,305000,1409.1754910945892,,60
24.113083,6.2323227,32.2704,17.14368,1000.0,-76.77568,73.47797,14.565804,-186.06593,1000.0,-0.07045979052782059,310000,1542.741282939911,,61
89.355225,40.99505,143.63113,44.56833,1000.0,62.461864,36.489452,111.83383,14.598227,1000.0,-0.13014979660511017,315000,1552.6699233055115,,62
56.08897,8.19008,65.66841,45.660824,1000.0,58.53844,49.29954,120.95179,-5.4016304,1000.0,-0.07845872640609741,320000,1563.0084586143494,,63
56.659336,1.9084799,58.448593,54.014748,1000.0,-69.08322,162.47395,61.373108,-371.12772,1000.0,-0.060264550149440765,325000,1571.6623995304108,,64
35.80234,117.35004,169.27469,-116.34692,1000.0,10.802141,52.453724,85.08899,-46.235806,1000.0,-0.10221333056688309,330000,1583.6382677555084,,65
71.85519,55.51994,145.1414,10.808327,1000.0,-20.294918,121.72041,117.56474,-172.69012,1000.0,-0.08842068910598755,335000,1594.1666467189789,,66
16.06219,110.73473,115.92593,-138.33832,1000.0,112.08195,29.409925,149.52718,64.58636,1000.0,-0.11581967771053314,340000,1603.4390461444855,,67
93.03684,45.927505,156.07343,47.96141,1000.0,121.819176,43.84561,185.4373,53.766506,1000.0,-0.03166164457798004,345000,1615.9921860694885,,68
81.07901,16.635061,100.601395,59.949207,1000.0,76.82067,71.47776,169.37253,-11.866455,1000.0,-0.09491733461618423,350000,1626.766678094864,,69
135.63112,45.72564,196.16985,85.675514,1000.0,65.98846,41.171837,137.48557,23.620583,1000.0,-0.07970698177814484,355000,1636.2831761837006,,70
162.6491,37.270657,202.52103,112.85806,1000.0,55.901703,128.80594,195.25728,-102.020355,1000.0,-0.07723496109247208,360000,1773.0897138118744,,71
74.73567,85.15459,188.87677,-15.588623,1000.0,139.28464,61.593044,240.35791,74.32142,1000.0,-0.12083276361227036,365000,1781.8250758647919,,72
-15.595215,86.70428,106.40585,-87.2377,1000.0,136.1695,41.672695,192.66504,88.7771,1000.0,-0.10912235826253891,370000,1795.5567080974579,,73
97.78405,83.937584,176.14484,-18.616604,1000.0,203.99197,30.092525,261.7934,175.13835,1000.0,-0.12885956466197968,375000,1806.7341010570526,,74
191.657,15.58609,213.63602,179.22476,1000.0,151.04594,51.462383,202.27934,53.45441,1000.0,-0.05980687588453293,380000,1816.3556249141693,,75
234.4116,29.16313,274.5255,206.0548,1000.0,175.72993,66.79598,264.1231,76.41443,1000.0,-0.10717345774173737,385000,1831.0523719787598,,76
170.43895,28.794325,211.12195,148.56787,1000.0,165.15384,47.936813,243.01149,101.93605,1000.0,-0.06527920812368393,390000,1839.8482503890991,,77
108.620575,72.31691,210.47354,49.688858,1000.0,119.635155,66.67933,191.0835,22.773777,1000.0,-0.06577203422784805,395000,1849.2284438610077,,78
143.40413,127.60742,258.76434,-34.461227,1000.0,228.18137,43.21297,292.41153,181.17416,1000.0,-0.07359138876199722,400000,1863.3769097328186,,79
246.31627,50.78102,302.67273,179.58897,1000.0,172.24228,42.90366,244.27638,119.09076,1000.0,-0.0749351754784584,405000,1872.5883462429047,,80
265.68542,18.13491,290.96304,249.29239,1000.0,273.5755,57.4536,347.05463,193.79153,1000.0,-0.03457788750529289,410000,2007.4450423717499,,81
285.50485,34.55084,314.94128,237.01146,1000.0,346.7383,55.374157,410.4128,255.86151,1000.0,-0.10577419400215149,415000,2016.9472289085388,,82
259.84177,69.29016,319.92596,162.76157,1000.0,273.16745,74.59229,379.9771,151.34253,1000.0,-0.07702134549617767,420000,2025.9202780723572,,83
283.83838,57.289383,325.7395,202.83507,1000.0,267.12436,46.42078,311.83295,181.2385,1000.0,-0.046821799129247665,425000,2038.8666336536407,,84
271.27603,35.073154,300.6954,221.98218,1000.0,221.54935,75.65715,316.45508,96.60982,1000.0,-0.07538316398859024,430000,2048.4312291145325,,85
220.60675,66.85771,312.685,155.96309,1000.0,223.5828,45.25726,294.11646,165.13458,1000.0,-0.04208625853061676,435000,2058.260494709015,,86
227.79292,45.34582,263.79593,163.8327,1000.0,142.97083,136.43613,281.72455,-65.477455,1000.0,-0.08071558177471161,440000,2071.838625907898,,87
337.37512,48.138535,404.7282,295.11667,1000.0,249.68925,49.722977,320.6162,176.86264,1000.0,-0.07715102285146713,445000,2081.8622369766235,,88
394.12485,79.90021,495.71024,300.47925,1000.0,229.80786,99.046,303.36243,34.59723,1000.0,-0.04572676122188568,450000,2090.679960012436,,89
356.4385,96.573784,437.6848,220.7416,1000.0,331.9519,32.744045,369.068,290.45117,1000.0,-0.10216373205184937,455000,2100.4837613105774,,90
408.0886,48.634796,474.94327,360.6665,1000.0,346.26788,68.77716,416.3553,223.98601,1000.0,-0.11126908659934998,460000,2233.921268939972,,91
366.85434,35.632175,404.95184,319.2414,1000.0,396.2626,38.82264,444.65344,326.78174,1000.0,-0.04105813056230545,465000,2247.242040872574,,92
335.30106,58.505047,417.59064,286.70117,1000.0,282.27994,45.88281,354.21265,225.88089,1000.0,-0.057452768087387085,470000,2256.8756263256073,,93
402.6362,47.119293,469.24622,367.69656,1000.0,378.98795,41.04633,431.27228,310.5327,1000.0,-0.04809992387890816,475000,2265.2515058517456,,94
323.05554,45.392784,362.77368,259.5203,1000.0,370.22876,40.11489,429.53082,309.1984,1000.0,-0.07604818791151047,480000,2274.694687604904,,95
285.63107,73.59681,340.7519,181.61148,1000.0,307.36777,166.00307,432.3858,-19.905853,1000.0,-0.053097885102033615,485000,2287.1410658359528,,96
213.02779,86.93865,303.80438,95.82584,1000.0,205.69026,59.961506,314.36517,156.96289,1000.0,-0.042084064334630966,490000,2296.7608127593994,,97
251.7181,41.515827,293.27722,195.02231,1000.0,299.93478,50.457336,353.26758,226.64943,1000.0,-0.10284687578678131,495000,2306.8964083194733,,98
317.39603,51.424606,390.10956,279.9032,1000.0,246.25024,37.819096,307.96942,201.91621,1000.0,-0.04415944591164589,500000,2320.119605064392,,99
