Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,4100,15.860601,19,,,,,,,,
,,,,,4133,30.623207,33,,,,,,,,
,,,,,4142,7.631355,9,,,,,,,,
,,,,,4155,8.165049,13,,,,,,,,
,,,,,4182,24.99633,27,,,,,,,,
,,,,,4205,20.195375,23,,,,,,,,
,,,,,4218,10.953794,13,,,,,,,,
,,,,,4230,9.508518,12,,,,,,,,
,,,,,4251,20.48134,21,,,,,,,,
,,,,,4277,10.186851,26,,,,,,,,
,,,,,4326,48.32613,49,,,,,,,,
,,,,,4355,28.544865,29,,,,,,,,
,,,,,4374,22.177837,19,,,,,,,,
,,,,,4393,18.527561,19,,,,,,,,
,,,,,4408,13.971035,15,,,,,,,,
,,,,,4427,8.755069,19,,,,,,,,
,,,,,4441,9.006059,14,,,,,,,,
,,,,,4459,15.528289,18,,,,,,,,
,,,,,4486,31.146149,27,,,,,,,,
,,,,,4503,15.512247,17,,,,,,,,
,,,,,4530,4.706261,27,,,,,,,,
,,,,,4550,17.660505,20,,,,,,,,
,,,,,4564,10.489614,14,,,,,,,,
,,,,,4576,8.689047,12,,,,,,,,
,,,,,4656,58.605537,80,,,,,,,,
,,,,,4671,9.285786,15,,,,,,,,
,,,,,4684,10.171431,13,,,,,,,,
,,,,,4698,11.537253,14,,,,,,,,
,,,,,4734,24.15148,36,,,,,,,,
,,,,,4751,15.262916,17,,,,,,,,
,,,,,4765,11.786671,14,,,,,,,,
,,,,,4791,13.672077,26,,,,,,,,
,,,,,4813,12.29197,22,,,,,,,,
,,,,,4911,106.73757,98,,,,,,,,
,,,,,4944,37.491554,33,,,,,,,,
,,,,,4960,14.162766,16,,,,,,,,
,,,,,4977,12.888442,17,,,,,,,,
,,,,,4991,9.914349,14,,,,,,,,
16.872974,7.470939,37.569515,10.287545,20.5,5000,,,,,,,,,,
,,,,,5006,13.157753,15,,,,,,,,
,,,,,5041,16.89129,35,,,,,,,,
,,,,,5065,20.155403,24,,,,,,,,
,,,,,5077,10.639002,12,,,,,,,,
,,,,,5098,13.416881,21,,,,,,,,
,,,,,5114,15.805889,16,,,,,,,,
,,,,,5127,9.901655,13,,,,,,,,
,,,,,5168,26.80322,41,,,,,,,,
,,,,,5182,12.594292,14,,,,,,,,
,,,,,5219,11.001346,37,,,,,,,,
,,,,,5240,14.172957,21,,,,,,,,
,,,,,5257,10.204,17,,,,,,,,
,,,,,5276,20.403986,19,,,,,,,,
,,,,,5297,19.674465,21,,,,,,,,
,,,,,5319,6.1622186,22,,,,,,,,
,,,,,5335,12.972113,16,,,,,,,,
,,,,,5348,10.061515,13,,,,,,,,
,,,,,5365,14.519408,17,,,,,,,,
,,,,,5399,25.803493,34,,,,,,,,
,,,,,5413,12.925465,14,,,,,,,,
,,,,,5449,35.097504,36,,,,,,,,
,,,,,5500,72.20447,51,,,,,,,,
,,,,,5514,10.7078085,14,,,,,,,,
,,,,,5546,36.15267,32,,,,,,,,
,,,,,5565,21.463491,19,,,,,,,,
,,,,,5579,9.014446,14,,,,,,,,
,,,,,5597,15.620249,18,,,,,,,,
,,,,,5613,13.340552,16,,,,,,,,
,,,,,5630,10.511418,17,,,,,,,,
,,,,,5652,22.512457,22,,,,,,,,
