Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-186.41772,88.76552,-37.410294,-387.24866,92.68181818181819,-203.83928,130.5482,-68.37149,-520.5253,95.71428571428571,-157.74058532714844,16851.767578125,2010,8.219476461410522,-203.83928,0
-179.41911,99.52671,-74.91458,-480.5688,84.25,-156.22864,92.20043,-63.234398,-398.15015,89.21739130434783,-105.9966049194336,7943.0302734375,4062,19.177719116210938,,1
-148.43173,68.81709,-33.912605,-345.93817,88.82608695652173,-161.68219,109.15765,26.061333,-359.88306,92.72727272727273,-104.26333618164062,8855.9248046875,6102,25.968350887298584,,2
-145.06651,78.38929,-24.368927,-368.88583,83.5,-169.45512,99.991234,-43.357716,-416.79416,87.04166666666667,-107.5594482421875,8885.5849609375,8191,31.470879077911377,,3
-150.733,89.217445,-64.84822,-524.7705,88.6086956521739,-151.39742,82.72988,-70.05179,-455.46213,88.91304347826087,-89.52923583984375,5720.7060546875,10236,37.133631229400635,,4
-122.63093,51.742744,21.853935,-207.26413,82.56,-142.0819,44.560726,-73.72838,-236.79517,87.20833333333333,-76.89417266845703,3777.327392578125,12329,43.87770628929138,,5
-133.73236,50.20863,-18.485336,-214.7119,84.875,-111.46347,69.517365,50.228065,-324.77893,91.0,-43.59477996826172,2842.979248046875,14331,52.860119342803955,,6
-139.10486,54.33372,2.2831192,-281.57288,81.44,-142.40054,65.86551,-37.54154,-310.97296,88.47826086956522,-69.96923828125,3921.496826171875,16366,58.590890645980835,,7
-153.30017,63.486053,-73.85682,-343.6454,81.68,-142.37943,49.873287,-69.90862,-329.42053,77.15384615384616,-71.52066040039062,3512.137939453125,18372,65.81438422203064,,8
-146.74977,57.394897,-47.397984,-322.36176,81.92,-156.44482,78.47132,-56.7373,-358.20972,85.29166666666667,-80.74693298339844,5975.40087890625,20419,71.68068432807922,,9
-137.1308,44.64688,-22.57823,-261.60303,80.6,-154.66864,60.34765,-52.77697,-338.2525,85.875,-69.53723907470703,3916.12939453125,22480,77.01491951942444,,10
-121.25615,59.122395,16.485764,-336.08167,77.38461538461539,-136.35625,55.123585,-82.51931,-319.47394,87.17391304347827,-50.851829528808594,2710.3251953125,24485,86.18174433708191,,11
-123.102585,30.538849,-83.420395,-221.42099,81.08,-139.51039,58.46212,-2.9691086,-310.90887,80.96,-53.71007537841797,3141.709716796875,26509,91.98907160758972,,12
-128.3514,58.127506,0.0630188,-333.45554,81.56,-124.93289,39.2565,-13.79631,-218.3759,78.38461538461539,-37.58448028564453,1855.537841796875,28547,96.88409662246704,,13
-127.59917,34.42637,-77.85238,-232.82137,75.14814814814815,-138.8614,57.16469,-79.85998,-374.40588,80.92,-46.91689682006836,2423.793701171875,30570,103.01987743377686,,14
-147.73213,48.980835,-98.88942,-306.25323,84.04166666666667,-112.39488,31.687304,10.995201,-147.60983,78.0,-24.854406356811523,1227.67919921875,32598,108.53871893882751,,15
-120.85045,38.344585,-21.787483,-233.75293,79.42307692307692,-143.65836,45.923775,-102.20254,-313.39236,81.32,-44.582393646240234,1967.47607421875,34631,114.0626528263092,,16
-120.50878,17.463327,-84.96512,-162.133,85.25,-120.423,34.526863,-34.758827,-228.30055,73.78571428571429,-24.994638442993164,1040.8321533203125,36697,122.85751080513,,17
-126.30726,26.344538,-80.03258,-198.12683,76.29629629629629,-130.61739,39.30573,-75.97659,-244.66096,77.3076923076923,-31.134761810302734,1276.4188232421875,38707,128.96117997169495,,18
-128.21916,35.9291,-81.15672,-281.82056,75.70370370370371,-118.80846,30.685335,-17.779076,-186.86658,72.75,-21.839868545532227,739.305419921875,40744,134.21929383277893,,19
-119.14714,36.07359,14.970993,-164.86804,78.07692307692308,-122.59296,27.899078,-77.51497,-208.42334,73.03571428571429,-24.113407135009766,746.1998901367188,42789,139.89782905578613,,20
-117.93077,23.768969,-77.89953,-191.0617,71.85714285714286,-117.629,27.006784,-66.16435,-189.56042,77.76923076923077,-13.852906227111816,491.6756286621094,44811,146.52638173103333,,21
-126.73461,36.943253,-54.01446,-251.41158,75.77777777777777,-129.92598,26.602438,-91.93573,-190.56544,77.51851851851852,-21.554685592651367,639.6034545898438,46904,155.09480810165405,,22
-118.38199,24.841177,-76.86981,-167.21017,75.5925925925926,-127.2108,37.135986,-79.057205,-288.45718,74.77777777777777,-19.563121795654297,1034.866943359375,48923,161.00832533836365,,23
-122.22132,29.759655,-69.616196,-177.2456,77.48148148148148,-120.887665,34.448544,-70.87187,-230.84035,74.92592592592592,-14.85696792602539,864.0480346679688,50946,167.0342195034027,,24
-129.79068,26.627722,-74.5633,-192.69409,79.53846153846153,-134.54762,50.499615,-70.942245,-368.35495,76.85185185185185,-21.47766876220703,1496.8052978515625,53021,172.37231636047363,,25
