Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-181.49449,88.72654,-66.86983,-342.78537,85.0,-156.499,97.69809,15.164627,-337.95212,95.71428571428571,-83.28364562988281,9326.2197265625,2010,7.577778577804565,-156.499,0
-162.11609,111.959015,-35.36252,-435.42712,81.04,-217.46419,136.98358,-70.984024,-612.69403,87.25,-115.03656005859375,17117.490234375,4104,17.322418928146362,,1
-177.6266,120.53937,-1.9082642,-450.65894,82.24,-176.6199,99.736755,-69.69187,-411.4648,90.47826086956522,-86.0914077758789,9216.75390625,6185,22.769453287124634,,2
-170.58453,97.47678,9.584747,-435.2662,91.22727272727273,-185.44218,92.39748,-76.40671,-434.23196,92.04545454545455,-87.5406494140625,9603.09765625,8210,28.82566213607788,,3
-194.47913,112.15526,-55.30278,-451.4485,89.04347826086956,-188.94223,97.84615,-63.879547,-422.17422,91.6086956521739,-89.22891235351562,10752.3642578125,10317,34.64872074127197,,4
-159.3134,57.894066,-53.10277,-251.61314,85.20833333333333,-188.37457,117.32604,-22.507912,-474.4035,92.22727272727273,-79.92464447021484,9805.271484375,12346,39.94868874549866,,5
-156.64116,65.43145,-69.34741,-326.67877,81.8,-161.01106,70.10732,-85.94488,-372.1062,86.33333333333333,-65.7850570678711,5214.79541015625,14418,47.43301725387573,,6
-147.08063,44.63968,-78.47213,-240.43575,87.95652173913044,-146.44359,87.9744,25.38382,-369.65207,84.0,-56.61211395263672,6284.13916015625,16434,53.059252977371216,,7
-120.30222,49.524334,10.843178,-200.89001,93.68181818181819,-150.04811,82.81917,-21.638893,-387.79965,91.54545454545455,-51.99468994140625,5076.44482421875,18448,58.26699471473694,,8
-119.64638,30.804852,-68.71971,-209.14151,82.6,-131.22469,63.84097,9.6994095,-294.82077,89.0,-39.04618835449219,3018.290283203125,20495,63.85964250564575,,9
-147.72868,41.74226,-38.672066,-215.5874,86.41666666666667,-137.3104,50.031956,-26.488525,-235.74805,89.73913043478261,-40.286949157714844,2592.460205078125,22559,69.04580736160278,,10
-130.79047,49.653214,-19.865074,-281.16473,79.96153846153847,-123.50216,29.82115,-54.597023,-166.7203,80.0,-33.52317428588867,1726.5238037109375,24559,74.39114570617676,,11
-124.83044,45.068623,-29.633514,-258.50012,80.72,-161.50096,58.104618,-71.753876,-337.04404,85.91666666666667,-50.43571472167969,3565.111083984375,26621,81.86471509933472,,12
-127.114655,47.890984,5.778076,-250.27185,78.34615384615384,-137.02173,41.40558,-46.947407,-226.85817,82.72,-33.09953689575195,1811.5220947265625,28689,87.17678451538086,,13
-122.20029,26.894516,-77.83231,-183.4225,79.73076923076923,-126.97172,64.89305,3.7901993,-247.5014,85.04166666666667,-27.078868865966797,2764.2802734375,30730,92.98216319084167,,14
-140.78001,59.760113,-72.936676,-344.80362,81.52,-132.642,40.62416,-2.6175766,-253.5218,82.44,-27.344205856323242,1602.7452392578125,32791,98.33407497406006,,15
-142.7509,42.285778,-67.010086,-254.37683,81.32,-131.7115,28.522133,-44.292168,-185.13763,80.6,-28.553314208984375,1247.49658203125,34806,104.05670976638794,,16
-116.865326,52.22958,33.078766,-291.6704,80.68,-153.20201,62.02374,-94.123116,-360.87802,81.44,-37.712947845458984,2930.54833984375,36842,109.37321305274963,,17
-125.925186,34.256344,-78.231804,-204.57301,80.46153846153847,-124.16665,26.518545,-73.02503,-171.43063,89.65217391304348,-17.69753646850586,684.1317749023438,38904,116.54408097267151,,18
-128.64742,47.21607,2.0208054,-244.55429,83.66666666666667,-126.47156,51.234715,-54.674026,-361.52322,77.84615384615384,-23.2634334564209,1760.643310546875,40928,122.01977634429932,,19
-127.23361,45.391926,-44.992073,-267.75186,89.95652173913044,-131.88577,25.89504,-78.1573,-181.94229,84.70833333333333,-20.48362922668457,810.6380004882812,42961,128.1476697921753,,20
-133.27402,30.689148,-90.759735,-211.18816,89.47826086956522,-124.45093,35.11289,-58.250587,-223.18364,82.08,-15.522435188293457,749.1318359375,45013,133.73694038391113,,21
-123.75655,27.355776,-64.012054,-188.74907,82.12,-116.369255,29.259323,-56.29883,-204.90097,86.04166666666667,-10.95126724243164,572.6732177734375,47078,140.1048822402954,,22
-124.433395,50.926983,-65.370865,-285.71082,92.34782608695652,-127.222,62.94857,-43.57833,-329.65033,92.81818181818181,-11.005766868591309,1692.7677001953125,49120,146.09172129631042,,23
-117.207985,60.174377,6.6460724,-307.24713,89.0,-117.34338,38.726006,-4.3248672,-205.85887,93.68181818181819,-3.5849814414978027,757.2340087890625,51181,153.97686219215393,,24
-130.33162,37.867287,-53.21189,-213.46848,92.18181818181819,-119.24024,56.628628,-48.15793,-342.53842,88.1304347826087,-8.293442726135254,1541.7794189453125,53208,159.59792256355286,,25
-122.40879,40.840096,-61.033787,-242.8239,89.34782608695652,-126.0781,35.191147,-36.9896,-206.05745,89.0,-10.601692199707031,568.0945434570312,55255,164.62311267852783,,26
-111.27153,34.048016,-51.662617,-162.19467,87.21739130434783,-121.349655,47.183334,21.956085,-221.4761,96.0952380952381,-4.269431114196777,1111.2269287109375,57273,169.76402306556702,,27
-119.55306,46.251667,0.079208374,-199.08218,95.61904761904762,-127.41735,43.607456,-74.23894,-235.81097,96.38095238095238,-7.6780877113342285,770.0794067382812,59297,175.3148124217987,,28
-140.4498,74.112976,14.77935,-299.31628,100.7,-125.81894,57.26255,14.242725,-263.48734,98.42857142857143,-5.4022016525268555,1651.4288330078125,61364,180.77758979797363,,29
-135.94806,72.323975,-22.599121,-308.9572,104.35,-105.99591,39.36366,9.229033,-174.23303,97.47619047619048,4.802093029022217,985.9521484375,63411,187.99433946609497,,30
-124.437454,37.671906,-67.3627,-206.18182,100.55,-119.258804,52.54374,-57.37321,-263.56027,98.47619047619048,-3.2294528484344482,1068.8291015625,65479,193.6396141052246,,31
-117.736465,50.78011,-38.517586,-285.9207,116.88888888888889,-118.178665,44.24292,-4.184761,-199.38174,97.0952380952381,-0.9887966513633728,957.4721069335938,67518,199.0002303123474,,32
-114.66564,56.307995,-59.1534,-281.69012,96.0952380952381,-85.901146,28.532888,-33.179474,-159.10422,114.55555555555556,18.968534469604492,1110.800048828125,69580,204.52948355674744,,33
-97.500046,77.243805,85.875275,-217.42014,183.27272727272728,-126.1578,48.585175,-34.946793,-214.55064,111.83333333333333,2.0852210521698,991.8921508789062,71593,210.1486668586731,,34
-91.877594,41.122448,-15.86393,-192.08858,108.6842105263158,-88.50049,28.638733,-33.249443,-136.73701,102.0,13.728105545043945,918.149169921875,73633,215.532644033432,,35
-133.49579,73.39373,-52.200684,-338.76413,122.44444444444444,-81.46181,39.145924,16.70818,-124.86839,115.05555555555556,19.386310577392578,1687.3328857421875,75704,223.64815735816956,,36
-126.6022,57.133373,-59.92816,-244.96883,127.875,-111.51375,76.53602,8.699638,-288.8164,120.76470588235294,5.72316837310791,1836.8050537109375,77757,230.31490111351013,,37
-113.65168,72.78784,-34.68724,-295.68326,132.5,-76.77285,27.563766,-10.60553,-120.52377,121.3529411764706,18.79064178466797,891.2821044921875,79820,236.07679414749146,,38
-108.196625,68.9453,-18.730782,-234.80322,136.25,-94.49079,38.78816,-32.141098,-180.97606,121.58823529411765,10.527388572692871,1150.0869140625,81887,241.63588309288025,,39
-96.6754,42.299618,-29.46045,-184.50085,155.6153846153846,-105.60353,57.942226,-43.867825,-243.80951,129.9375,8.290809631347656,1245.933349609375,83966,247.98544907569885,,40
-89.55784,52.965805,-42.526073,-265.85147,145.14285714285714,-169.02222,110.89104,-13.701271,-406.44992,161.15384615384616,-8.977432250976562,2440.190185546875,86061,256.45682525634766,,41
-111.03826,80.03892,6.6497116,-284.66812,149.73333333333332,-125.00375,89.86398,-14.962891,-327.3819,135.73333333333332,0.20090951025485992,1482.8443603515625,88097,262.3932189941406,,42
-88.774055,72.80566,-5.9530106,-294.32214,147.71428571428572,-78.466934,45.92346,-17.723495,-170.49005,128.5625,14.015707015991211,1137.66162109375,90154,268.6501352787018,,43
-58.96673,19.964542,-26.39896,-93.58226,153.5,-43.44869,47.112305,82.88489,-82.389984,239.0,34.65593719482422,2835.721923828125,92305,275.53389525413513,,44
-73.1587,35.895737,0.5968199,-122.94744,170.75,-64.09855,57.05897,52.65062,-207.0585,141.53333333333333,21.027084350585938,2280.0654296875,94428,281.14924788475037,,45
-68.68464,36.193077,19.141937,-116.1926,164.3846153846154,-82.97107,45.55027,-31.187313,-190.03775,175.16666666666666,16.917896270751953,1118.068115234375,96530,290.3274223804474,,46
-71.00022,74.969376,25.474056,-239.5545,261.0,-61.67499,34.441063,-6.8896523,-136.25832,146.6,18.91786766052246,1111.16455078125,98729,297.1068317890167,,47
-53.890575,44.60775,7.4774933,-133.26147,201.83333333333334,-62.992878,49.048817,7.0394974,-155.374,155.5,17.45648956298828,1284.8238525390625,100906,304.77063059806824,,48
-70.28497,42.723373,-18.867401,-173.85945,174.0,-90.868355,88.97056,48.946606,-262.66632,154.76923076923077,8.569473266601562,2267.0283203125,102918,311.763064622879,,49
-61.006344,43.102657,-6.3135643,-176.01443,195.28571428571428,-58.63282,59.279774,27.603615,-192.71432,143.07142857142858,14.465218544006348,1477.644287109375,104921,318.6344196796417,,50
-57.2066,63.77344,24.85862,-242.27693,146.07142857142858,-12.6925,26.45622,16.190582,-59.425625,292.0,28.39068603515625,2241.163818359375,106965,327.8194487094879,,51
-58.236,52.419575,8.187119,-159.78818,304.0,-134.83374,85.893394,-37.792065,-239.67915,209.8,-1.812070608139038,1940.900390625,109063,334.9326066970825,,52
-28.011765,49.43284,26.27193,-148.15695,182.91666666666666,-99.18013,83.245544,3.6218643,-257.56827,211.6,5.803632736206055,1552.5460205078125,111179,340.67776107788086,,53
-50.5491,61.495686,19.668617,-174.05199,208.9,-83.33589,52.565235,-7.7553368,-177.3446,202.8,9.127111434936523,1259.0650634765625,113207,347.6231255531311,,54
-63.62049,65.27231,6.47258,-218.5823,149.28571428571428,-42.15421,43.671257,17.563946,-125.7159,188.45454545454547,14.76138687133789,1307.3621826171875,115280,356.40606212615967,,55
-47.95333,47.194286,33.978844,-155.31268,242.0909090909091,-55.4016,40.276436,1.3610907,-132.61382,239.66666666666666,14.009867668151855,1273.6533203125,117437,363.77216601371765,,56
-32.64173,64.74409,54.898582,-196.80647,184.72727272727272,-17.773375,56.444122,40.66578,-139.59117,268.625,19.267061233520508,1774.947265625,119586,371.7141664028168,,57
-28.415573,23.286364,2.31246,-71.71835,206.4,-55.962658,44.30708,-11.41373,-169.67952,230.5,12.041245460510254,1261.1102294921875,121891,377.25109577178955,,58
-12.433,22.3642,16.910107,-62.224426,195.9090909090909,-11.316544,18.43817,15.051884,-49.171146,262.5,19.68539047241211,1502.5340576171875,123991,383.817421913147,,59
-32.37171,76.35577,51.37047,-216.84732,205.8,-35.74698,44.797226,61.8087,-88.98621,369.375,14.531014442443848,1319.5384521484375,126946,395.57348370552063,,60
