"Step","seed_42_20260128_220400 - train/loss","seed_42_20260128_220400 - train/loss__MIN","seed_42_20260128_220400 - train/loss__MAX","seed_42_20260128_192934 - train/loss","seed_42_20260128_192934 - train/loss__MIN","seed_42_20260128_192934 - train/loss__MAX","seed_42_20260128_141630 - train/loss","seed_42_20260128_141630 - train/loss__MIN","seed_42_20260128_141630 - train/loss__MAX"
"15800","0.27980148792266846","0.27980148792266846","0.27980148792266846","0.024398215115070343","0.024398215115070343","0.024398215115070343","0.04555857181549072","0.04555857181549072","0.04555857181549072"
"15900","0.3007553815841675","0.3007553815841675","0.3007553815841675","0.027496322989463806","0.027496322989463806","0.027496322989463806","0.036866333335638046","0.036866333335638046","0.036866333335638046"
"16000","0.25443482398986816","0.25443482398986816","0.25443482398986816","0.023444565013051033","0.023444565013051033","0.023444565013051033","0.032223012298345566","0.032223012298345566","0.032223012298345566"
"16100","0.2976216673851013","0.2976216673851013","0.2976216673851013","0.026898015290498734","0.026898015290498734","0.026898015290498734","0.03190279006958008","0.03190279006958008","0.03190279006958008"
"16200","0.23659324645996094","0.23659324645996094","0.23659324645996094","0.02733922190964222","0.02733922190964222","0.02733922190964222","0.036883849650621414","0.036883849650621414","0.036883849650621414"
"16300","0.23070712387561798","0.23070712387561798","0.23070712387561798","0.02552160620689392","0.02552160620689392","0.02552160620689392","0.026743201538920403","0.026743201538920403","0.026743201538920403"
"16400","0.26986366510391235","0.26986366510391235","0.26986366510391235","0.029919054359197617","0.029919054359197617","0.029919054359197617","0.03269251435995102","0.03269251435995102","0.03269251435995102"
"16500","0.2642883062362671","0.2642883062362671","0.2642883062362671","0.034003764390945435","0.034003764390945435","0.034003764390945435","0.026584941893815994","0.026584941893815994","0.026584941893815994"
"16600","0.237990140914917","0.237990140914917","0.237990140914917","0.0296295415610075","0.0296295415610075","0.0296295415610075","0.035046081990003586","0.035046081990003586","0.035046081990003586"
"16700","0.24832721054553986","0.24832721054553986","0.24832721054553986","0.024377107620239258","0.024377107620239258","0.024377107620239258","0.0373847559094429","0.0373847559094429","0.0373847559094429"
"16800","0.2880972623825073","0.2880972623825073","0.2880972623825073","0.0281517393887043","0.0281517393887043","0.0281517393887043","0.029953137040138245","0.029953137040138245","0.029953137040138245"
"16900","0.24208825826644897","0.24208825826644897","0.24208825826644897","0.025390055030584335","0.025390055030584335","0.025390055030584335","0.027467772364616394","0.027467772364616394","0.027467772364616394"
"17000","0.2173740416765213","0.2173740416765213","0.2173740416765213","0.029624585062265396","0.029624585062265396","0.029624585062265396","0.025755763053894043","0.025755763053894043","0.025755763053894043"
"17100","0.2390282303094864","0.2390282303094864","0.2390282303094864","0.021875718608498573","0.021875718608498573","0.021875718608498573","0.028838135302066803","0.028838135302066803","0.028838135302066803"
"17200","0.25925618410110474","0.25925618410110474","0.25925618410110474","0.024587951600551605","0.024587951600551605","0.024587951600551605","0.02783222869038582","0.02783222869038582","0.02783222869038582"
"17300","0.2768319547176361","0.2768319547176361","0.2768319547176361","0.029901225119829178","0.029901225119829178","0.029901225119829178","0.030669014900922775","0.030669014900922775","0.030669014900922775"
"17400","0.1972683072090149","0.1972683072090149","0.1972683072090149","0.021168652921915054","0.021168652921915054","0.021168652921915054","0.04009108617901802","0.04009108617901802","0.04009108617901802"
"17500","0.2624911665916443","0.2624911665916443","0.2624911665916443","0.032664112746715546","0.032664112746715546","0.032664112746715546","0.038405921310186386","0.038405921310186386","0.038405921310186386"
"17600","0.28494131565093994","0.28494131565093994","0.28494131565093994","0.023587115108966827","0.023587115108966827","0.023587115108966827","0.03628537431359291","0.03628537431359291","0.03628537431359291"
"17700","0.28417983651161194","0.28417983651161194","0.28417983651161194","0.026320913806557655","0.026320913806557655","0.026320913806557655","0.04739176854491234","0.04739176854491234","0.04739176854491234"
"17800","0.2437225580215454","0.2437225580215454","0.2437225580215454","0.025502176955342293","0.025502176955342293","0.025502176955342293","0.02877679467201233","0.02877679467201233","0.02877679467201233"
"17900","0.2539497911930084","0.2539497911930084","0.2539497911930084","0.02765011042356491","0.02765011042356491","0.02765011042356491","0.026538986712694168","0.026538986712694168","0.026538986712694168"
"18000","0.28592222929000854","0.28592222929000854","0.28592222929000854","0.02918006107211113","0.02918006107211113","0.02918006107211113","0.02886488102376461","0.02886488102376461","0.02886488102376461"
"18100","0.23562723398208618","0.23562723398208618","0.23562723398208618","0.03135073557496071","0.03135073557496071","0.03135073557496071","0.032402146607637405","0.032402146607637405","0.032402146607637405"
"18200","0.2295660823583603","0.2295660823583603","0.2295660823583603","0.030547065660357475","0.030547065660357475","0.030547065660357475","0.029770340770483017","0.029770340770483017","0.029770340770483017"
"18300","0.32848644256591797","0.32848644256591797","0.32848644256591797","0.02183832786977291","0.02183832786977291","0.02183832786977291","0.02949352003633976","0.02949352003633976","0.02949352003633976"
"18400","0.246561199426651","0.246561199426651","0.246561199426651","0.03047710470855236","0.03047710470855236","0.03047710470855236","0.034389935433864594","0.034389935433864594","0.034389935433864594"
"18500","0.2525515556335449","0.2525515556335449","0.2525515556335449","0.03007418103516102","0.03007418103516102","0.03007418103516102","0.03526642546057701","0.03526642546057701","0.03526642546057701"
"18600","0.31381240487098694","0.31381240487098694","0.31381240487098694","0.029381420463323593","0.029381420463323593","0.029381420463323593","0.03324703872203827","0.03324703872203827","0.03324703872203827"
"18700","0.26412367820739746","0.26412367820739746","0.26412367820739746","0.026933077722787857","0.026933077722787857","0.026933077722787857","0.03882940113544464","0.03882940113544464","0.03882940113544464"
"18800","0.25480449199676514","0.25480449199676514","0.25480449199676514","0.026821212843060493","0.026821212843060493","0.026821212843060493","0.02923138625919819","0.02923138625919819","0.02923138625919819"
"18900","0.2531033158302307","0.2531033158302307","0.2531033158302307","0.027026869356632233","0.027026869356632233","0.027026869356632233","0.039529453963041306","0.039529453963041306","0.039529453963041306"
"19000","0.2363135814666748","0.2363135814666748","0.2363135814666748","0.02710173837840557","0.02710173837840557","0.02710173837840557","0.020706916227936745","0.020706916227936745","0.020706916227936745"
"19100","0.293897807598114","0.293897807598114","0.293897807598114","0.021315811201930046","0.021315811201930046","0.021315811201930046","0.03189412131905556","0.03189412131905556","0.03189412131905556"
"19200","0.2488543540239334","0.2488543540239334","0.2488543540239334","0.026088638231158257","0.026088638231158257","0.026088638231158257","0.028966080397367477","0.028966080397367477","0.028966080397367477"
"19300","0.282511442899704","0.282511442899704","0.282511442899704","0.022473696619272232","0.022473696619272232","0.022473696619272232","0.03603462874889374","0.03603462874889374","0.03603462874889374"
"19400","0.2854222059249878","0.2854222059249878","0.2854222059249878","0.0224451906979084","0.0224451906979084","0.0224451906979084","0.03271494060754776","0.03271494060754776","0.03271494060754776"
"19500","0.22600257396697998","0.22600257396697998","0.22600257396697998","0.030558008700609207","0.030558008700609207","0.030558008700609207","0.02879646047949791","0.02879646047949791","0.02879646047949791"
"19600","0.21513575315475464","0.21513575315475464","0.21513575315475464","0.02472529001533985","0.02472529001533985","0.02472529001533985","0.0310364980250597","0.0310364980250597","0.0310364980250597"
"19700","0.2537897527217865","0.2537897527217865","0.2537897527217865","0.020952071994543076","0.020952071994543076","0.020952071994543076","0.025550000369548798","0.025550000369548798","0.025550000369548798"
"19800","0.26472142338752747","0.26472142338752747","0.26472142338752747","0.020146634429693222","0.020146634429693222","0.020146634429693222","0.041914425790309906","0.041914425790309906","0.041914425790309906"
"19900","0.2153368592262268","0.2153368592262268","0.2153368592262268","0.04010544344782829","0.04010544344782829","0.04010544344782829","0.030365947633981705","0.030365947633981705","0.030365947633981705"
"20000","0.2728460729122162","0.2728460729122162","0.2728460729122162","0.019939551129937172","0.019939551129937172","0.019939551129937172","0.025512708351016045","0.025512708351016045","0.025512708351016045"
"20100","0.23691609501838684","0.23691609501838684","0.23691609501838684","0.02152267098426819","0.02152267098426819","0.02152267098426819","0.03560350835323334","0.03560350835323334","0.03560350835323334"
"20200","0.2528805732727051","0.2528805732727051","0.2528805732727051","0.025586795061826706","0.025586795061826706","0.025586795061826706","0.03456837683916092","0.03456837683916092","0.03456837683916092"
"20300","0.21871906518936157","0.21871906518936157","0.21871906518936157","0.020693128928542137","0.020693128928542137","0.020693128928542137","0.03320059925317764","0.03320059925317764","0.03320059925317764"
"20400","0.22124138474464417","0.22124138474464417","0.22124138474464417","0.025479819625616074","0.025479819625616074","0.025479819625616074","0.033551257103681564","0.033551257103681564","0.033551257103681564"
"20500","0.19073791801929474","0.19073791801929474","0.19073791801929474","0.023698212578892708","0.023698212578892708","0.023698212578892708","0.03442656993865967","0.03442656993865967","0.03442656993865967"
"20600","0.18481037020683289","0.18481037020683289","0.18481037020683289","0.02892228774726391","0.02892228774726391","0.02892228774726391","0.04548238590359688","0.04548238590359688","0.04548238590359688"
"20700","0.24769079685211182","0.24769079685211182","0.24769079685211182","0.0256471149623394","0.0256471149623394","0.0256471149623394","0.02589765191078186","0.02589765191078186","0.02589765191078186"
"20800","0.2738412022590637","0.2738412022590637","0.2738412022590637","0.023801084607839584","0.023801084607839584","0.023801084607839584","0.04127641022205353","0.04127641022205353","0.04127641022205353"
"20900","0.21948513388633728","0.21948513388633728","0.21948513388633728","0.02904503419995308","0.02904503419995308","0.02904503419995308","0.03247450292110443","0.03247450292110443","0.03247450292110443"
"21000","0.25950002670288086","0.25950002670288086","0.25950002670288086","0.021184030920267105","0.021184030920267105","0.021184030920267105","0.03078514337539673","0.03078514337539673","0.03078514337539673"
"21100","0.2555482089519501","0.2555482089519501","0.2555482089519501","0.01946726068854332","0.01946726068854332","0.01946726068854332","0.03642228990793228","0.03642228990793228","0.03642228990793228"
"21200","0.22835834324359894","0.22835834324359894","0.22835834324359894","0.021700888872146606","0.021700888872146606","0.021700888872146606","0.02533174492418766","0.02533174492418766","0.02533174492418766"
"21300","0.2289034128189087","0.2289034128189087","0.2289034128189087","0.020824337378144264","0.020824337378144264","0.020824337378144264","0.042071107774972916","0.042071107774972916","0.042071107774972916"
"21400","0.26076221466064453","0.26076221466064453","0.26076221466064453","0.025791388005018234","0.025791388005018234","0.025791388005018234","0.03258005902171135","0.03258005902171135","0.03258005902171135"
"21500","0.2315526008605957","0.2315526008605957","0.2315526008605957","0.03292693570256233","0.03292693570256233","0.03292693570256233","0.04857584461569786","0.04857584461569786","0.04857584461569786"
"21600","0.2569538354873657","0.2569538354873657","0.2569538354873657","0.03138384968042374","0.03138384968042374","0.03138384968042374","0.03570561483502388","0.03570561483502388","0.03570561483502388"
"21700","0.2574213147163391","0.2574213147163391","0.2574213147163391","0.025762274861335754","0.025762274861335754","0.025762274861335754","0.03954898566007614","0.03954898566007614","0.03954898566007614"
"21800","0.2593872547149658","0.2593872547149658","0.2593872547149658","0.02200537919998169","0.02200537919998169","0.02200537919998169","0.02758287824690342","0.02758287824690342","0.02758287824690342"
"21900","0.22084940969944","0.22084940969944","0.22084940969944","0.03400591015815735","0.03400591015815735","0.03400591015815735","0.045568425208330154","0.045568425208330154","0.045568425208330154"
"22000","0.22369223833084106","0.22369223833084106","0.22369223833084106","0.02199435792863369","0.02199435792863369","0.02199435792863369","0.025933656841516495","0.025933656841516495","0.025933656841516495"
"22100","0.21933415532112122","0.21933415532112122","0.21933415532112122","0.02551824226975441","0.02551824226975441","0.02551824226975441","0.03754796087741852","0.03754796087741852","0.03754796087741852"
"22200","0.23241518437862396","0.23241518437862396","0.23241518437862396","0.02923174574971199","0.02923174574971199","0.02923174574971199","0.0272887721657753","0.0272887721657753","0.0272887721657753"
"22300","0.29840558767318726","0.29840558767318726","0.29840558767318726","0.025319093838334084","0.025319093838334084","0.025319093838334084","0.025047078728675842","0.025047078728675842","0.025047078728675842"
"22400","0.237608402967453","0.237608402967453","0.237608402967453","0.024345900863409042","0.024345900863409042","0.024345900863409042","0.031452618539333344","0.031452618539333344","0.031452618539333344"
"22500","0.2527995705604553","0.2527995705604553","0.2527995705604553","0.017632953822612762","0.017632953822612762","0.017632953822612762","0.03147707134485245","0.03147707134485245","0.03147707134485245"
"22600","0.27089032530784607","0.27089032530784607","0.27089032530784607","0.026344984769821167","0.026344984769821167","0.026344984769821167","0.03089088946580887","0.03089088946580887","0.03089088946580887"
"22700","0.24136868119239807","0.24136868119239807","0.24136868119239807","0.025080768391489983","0.025080768391489983","0.025080768391489983","0.03611532598733902","0.03611532598733902","0.03611532598733902"
"22800","0.24192959070205688","0.24192959070205688","0.24192959070205688","0.022721387445926666","0.022721387445926666","0.022721387445926666","0.0269590076059103","0.0269590076059103","0.0269590076059103"
"22900","0.2516101598739624","0.2516101598739624","0.2516101598739624","0.021352320909500122","0.021352320909500122","0.021352320909500122","0.02977180853486061","0.02977180853486061","0.02977180853486061"
"23000","0.1763966679573059","0.1763966679573059","0.1763966679573059","0.024522751569747925","0.024522751569747925","0.024522751569747925","0.028204074129462242","0.028204074129462242","0.028204074129462242"
"23100","0.2919614017009735","0.2919614017009735","0.2919614017009735","0.01937919482588768","0.01937919482588768","0.01937919482588768","0.03037988767027855","0.03037988767027855","0.03037988767027855"
"23200","0.21151599287986755","0.21151599287986755","0.21151599287986755","0.02308884635567665","0.02308884635567665","0.02308884635567665","0.035781703889369965","0.035781703889369965","0.035781703889369965"
"23300","0.2762962579727173","0.2762962579727173","0.2762962579727173","0.023558109998703003","0.023558109998703003","0.023558109998703003","0.03171245753765106","0.03171245753765106","0.03171245753765106"
"23400","0.2275146245956421","0.2275146245956421","0.2275146245956421","0.025618398562073708","0.025618398562073708","0.025618398562073708","0.02259865589439869","0.02259865589439869","0.02259865589439869"
"23500","0.24897602200508118","0.24897602200508118","0.24897602200508118","0.02130015566945076","0.02130015566945076","0.02130015566945076","0.026612941175699234","0.026612941175699234","0.026612941175699234"
"23600","0.21689411997795105","0.21689411997795105","0.21689411997795105","0.02189379185438156","0.02189379185438156","0.02189379185438156","0.03321847319602966","0.03321847319602966","0.03321847319602966"
"23700","0.26141104102134705","0.26141104102134705","0.26141104102134705","0.019198181107640266","0.019198181107640266","0.019198181107640266","0.027925506234169006","0.027925506234169006","0.027925506234169006"
"23800","0.22535042464733124","0.22535042464733124","0.22535042464733124","0.02253599464893341","0.02253599464893341","0.02253599464893341","0.030021464452147484","0.030021464452147484","0.030021464452147484"
"23900","0.21230202913284302","0.21230202913284302","0.21230202913284302","0.021242765709757805","0.021242765709757805","0.021242765709757805","0.025399962440133095","0.025399962440133095","0.025399962440133095"
"24000","0.25908395648002625","0.25908395648002625","0.25908395648002625","0.02595648169517517","0.02595648169517517","0.02595648169517517","0.03233266621828079","0.03233266621828079","0.03233266621828079"
"24100","0.24816875159740448","0.24816875159740448","0.24816875159740448","0.02357877977192402","0.02357877977192402","0.02357877977192402","0.026040753349661827","0.026040753349661827","0.026040753349661827"
"24200","0.2340005338191986","0.2340005338191986","0.2340005338191986","0.016385439783334732","0.016385439783334732","0.016385439783334732","0.03228246793150902","0.03228246793150902","0.03228246793150902"
"24300","0.22984103858470917","0.22984103858470917","0.22984103858470917","0.019824355840682983","0.019824355840682983","0.019824355840682983","0.026326514780521393","0.026326514780521393","0.026326514780521393"
"24400","0.24275851249694824","0.24275851249694824","0.24275851249694824","0.03361940756440163","0.03361940756440163","0.03361940756440163","0.026508446782827377","0.026508446782827377","0.026508446782827377"
"24500","0.24846267700195312","0.24846267700195312","0.24846267700195312","0.02352418750524521","0.02352418750524521","0.02352418750524521","0.025722963735461235","0.025722963735461235","0.025722963735461235"
"24600","0.219507098197937","0.219507098197937","0.219507098197937","0.021948646754026413","0.021948646754026413","0.021948646754026413","0.03301975876092911","0.03301975876092911","0.03301975876092911"
"24700","0.24572114646434784","0.24572114646434784","0.24572114646434784","0.024942845106124878","0.024942845106124878","0.024942845106124878","0.03074498288333416","0.03074498288333416","0.03074498288333416"
"24800","0.24967922270298004","0.24967922270298004","0.24967922270298004","0.018011365085840225","0.018011365085840225","0.018011365085840225","0.02223210409283638","0.02223210409283638","0.02223210409283638"
"24900","0.23871879279613495","0.23871879279613495","0.23871879279613495","0.020105965435504913","0.020105965435504913","0.020105965435504913","0.027576059103012085","0.027576059103012085","0.027576059103012085"
"25000","0.2439570426940918","0.2439570426940918","0.2439570426940918","0.02113310806453228","0.02113310806453228","0.02113310806453228","0.030251607298851013","0.030251607298851013","0.030251607298851013"
"25100","0.3003884553909302","0.3003884553909302","0.3003884553909302","0.02444273605942726","0.02444273605942726","0.02444273605942726","0.027422135695815086","0.027422135695815086","0.027422135695815086"
"25200","0.25087955594062805","0.25087955594062805","0.25087955594062805","0.024452626705169678","0.024452626705169678","0.024452626705169678","0.02606816403567791","0.02606816403567791","0.02606816403567791"
"25300","0.26863598823547363","0.26863598823547363","0.26863598823547363","0.02338000014424324","0.02338000014424324","0.02338000014424324","0.03007049299776554","0.03007049299776554","0.03007049299776554"
"25400","0.2418093979358673","0.2418093979358673","0.2418093979358673","0.026295801624655724","0.026295801624655724","0.026295801624655724","0.034877412021160126","0.034877412021160126","0.034877412021160126"
"25500","0.2617719769477844","0.2617719769477844","0.2617719769477844","0.02728053368628025","0.02728053368628025","0.02728053368628025","0.03487585484981537","0.03487585484981537","0.03487585484981537"
"25600","0.21949151158332825","0.21949151158332825","0.21949151158332825","0.021626107394695282","0.021626107394695282","0.021626107394695282","0.027179155498743057","0.027179155498743057","0.027179155498743057"
"25700","0.19671359658241272","0.19671359658241272","0.19671359658241272","0.021374259144067764","0.021374259144067764","0.021374259144067764","0.031626105308532715","0.031626105308532715","0.031626105308532715"
"25800","0.24525153636932373","0.24525153636932373","0.24525153636932373","0.024187197908759117","0.024187197908759117","0.024187197908759117","0.032021284103393555","0.032021284103393555","0.032021284103393555"
"25900","0.2241220772266388","0.2241220772266388","0.2241220772266388","0.02254011668264866","0.02254011668264866","0.02254011668264866","0.027464527636766434","0.027464527636766434","0.027464527636766434"
"26000","0.2419212907552719","0.2419212907552719","0.2419212907552719","0.023227714002132416","0.023227714002132416","0.023227714002132416","0.02936634048819542","0.02936634048819542","0.02936634048819542"
"26100","0.22091978788375854","0.22091978788375854","0.22091978788375854","0.01673705130815506","0.01673705130815506","0.01673705130815506","0.030702533200383186","0.030702533200383186","0.030702533200383186"
"26200","0.24300451576709747","0.24300451576709747","0.24300451576709747","0.025715354830026627","0.025715354830026627","0.025715354830026627","0.020148100331425667","0.020148100331425667","0.020148100331425667"
"26300","0.23803755640983582","0.23803755640983582","0.23803755640983582","0.018545405939221382","0.018545405939221382","0.018545405939221382","0.03238791599869728","0.03238791599869728","0.03238791599869728"
"26400","0.24905595183372498","0.24905595183372498","0.24905595183372498","0.024902865290641785","0.024902865290641785","0.024902865290641785","0.02853005938231945","0.02853005938231945","0.02853005938231945"
"26500","0.1977529227733612","0.1977529227733612","0.1977529227733612","0.021150000393390656","0.021150000393390656","0.021150000393390656","0.02977822907269001","0.02977822907269001","0.02977822907269001"
"26600","0.22449466586112976","0.22449466586112976","0.22449466586112976","0.02217816561460495","0.02217816561460495","0.02217816561460495","0.0395127609372139","0.0395127609372139","0.0395127609372139"
"26700","0.20718160271644592","0.20718160271644592","0.20718160271644592","0.02667737565934658","0.02667737565934658","0.02667737565934658","0.022775109857320786","0.022775109857320786","0.022775109857320786"
"26800","0.22902044653892517","0.22902044653892517","0.22902044653892517","0.019064730033278465","0.019064730033278465","0.019064730033278465","0.022637419402599335","0.022637419402599335","0.022637419402599335"
"26900","0.22717371582984924","0.22717371582984924","0.22717371582984924","0.02005194127559662","0.02005194127559662","0.02005194127559662","0.0361686535179615","0.0361686535179615","0.0361686535179615"
"27000","0.18408986926078796","0.18408986926078796","0.18408986926078796","0.022243015468120575","0.022243015468120575","0.022243015468120575","0.028436437249183655","0.028436437249183655","0.028436437249183655"
"27100","0.26518386602401733","0.26518386602401733","0.26518386602401733","0.024125931784510612","0.024125931784510612","0.024125931784510612","0.021390417590737343","0.021390417590737343","0.021390417590737343"
"27200","0.22878322005271912","0.22878322005271912","0.22878322005271912","0.029574021697044373","0.029574021697044373","0.029574021697044373","0.030928220599889755","0.030928220599889755","0.030928220599889755"
"27300","0.1910313069820404","0.1910313069820404","0.1910313069820404","0.018033606931567192","0.018033606931567192","0.018033606931567192","0.03497442230582237","0.03497442230582237","0.03497442230582237"
"27400","0.26362183690071106","0.26362183690071106","0.26362183690071106","0.020424440503120422","0.020424440503120422","0.020424440503120422","0.03112139366567135","0.03112139366567135","0.03112139366567135"
"27500","0.21449369192123413","0.21449369192123413","0.21449369192123413","0.02416091412305832","0.02416091412305832","0.02416091412305832","0.029086533933877945","0.029086533933877945","0.029086533933877945"
"27600","0.2266116589307785","0.2266116589307785","0.2266116589307785","0.01415245607495308","0.01415245607495308","0.01415245607495308","0.026289865374565125","0.026289865374565125","0.026289865374565125"
"27700","0.21451708674430847","0.21451708674430847","0.21451708674430847","0.018546678125858307","0.018546678125858307","0.018546678125858307","0.028844386339187622","0.028844386339187622","0.028844386339187622"
"27800","0.270205020904541","0.270205020904541","0.270205020904541","0.02195996418595314","0.02195996418595314","0.02195996418595314","0.026472555473446846","0.026472555473446846","0.026472555473446846"
"27900","0.19707247614860535","0.19707247614860535","0.19707247614860535","0.022103382274508476","0.022103382274508476","0.022103382274508476","0.030117083340883255","0.030117083340883255","0.030117083340883255"
"28000","0.22454002499580383","0.22454002499580383","0.22454002499580383","0.023903746157884598","0.023903746157884598","0.023903746157884598","0.0412919744849205","0.0412919744849205","0.0412919744849205"
"28100","0.27812057733535767","0.27812057733535767","0.27812057733535767","0.017290830612182617","0.017290830612182617","0.017290830612182617","0.022385433316230774","0.022385433316230774","0.022385433316230774"
"28200","0.2008552998304367","0.2008552998304367","0.2008552998304367","0.01745196431875229","0.01745196431875229","0.01745196431875229","0.03298843652009964","0.03298843652009964","0.03298843652009964"
"28300","0.2198096662759781","0.2198096662759781","0.2198096662759781","0.01943551003932953","0.01943551003932953","0.01943551003932953","0.027548758313059807","0.027548758313059807","0.027548758313059807"
"28400","0.25775885581970215","0.25775885581970215","0.25775885581970215","0.02240283042192459","0.02240283042192459","0.02240283042192459","0.020316746085882187","0.020316746085882187","0.020316746085882187"
"28500","0.23967334628105164","0.23967334628105164","0.23967334628105164","0.015687014907598495","0.015687014907598495","0.015687014907598495","0.023254146799445152","0.023254146799445152","0.023254146799445152"
"28600","0.2078796625137329","0.2078796625137329","0.2078796625137329","0.019735442474484444","0.019735442474484444","0.019735442474484444","0.028308860957622528","0.028308860957622528","0.028308860957622528"
"28700","0.1987154334783554","0.1987154334783554","0.1987154334783554","0.02245502546429634","0.02245502546429634","0.02245502546429634","0.027602743357419968","0.027602743357419968","0.027602743357419968"
"28800","0.2029489129781723","0.2029489129781723","0.2029489129781723","0.02268555760383606","0.02268555760383606","0.02268555760383606","0.034669429063797","0.034669429063797","0.034669429063797"
"28900","0.206259086728096","0.206259086728096","0.206259086728096","0.026939241215586662","0.026939241215586662","0.026939241215586662","0.030999530106782913","0.030999530106782913","0.030999530106782913"
"29000","0.25918227434158325","0.25918227434158325","0.25918227434158325","0.01864193007349968","0.01864193007349968","0.01864193007349968","0.03086998499929905","0.03086998499929905","0.03086998499929905"
"29100","0.18618881702423096","0.18618881702423096","0.18618881702423096","0.022286653518676758","0.022286653518676758","0.022286653518676758","0.029199693351984024","0.029199693351984024","0.029199693351984024"
"29200","0.2443414181470871","0.2443414181470871","0.2443414181470871","0.01958358846604824","0.01958358846604824","0.01958358846604824","0.024422869086265564","0.024422869086265564","0.024422869086265564"
"29300","0.20621617138385773","0.20621617138385773","0.20621617138385773","0.020527368411421776","0.020527368411421776","0.020527368411421776","0.02463999018073082","0.02463999018073082","0.02463999018073082"
"29400","0.23894871771335602","0.23894871771335602","0.23894871771335602","0.02237173542380333","0.02237173542380333","0.02237173542380333","0.029775943607091904","0.029775943607091904","0.029775943607091904"
"29500","0.22744926810264587","0.22744926810264587","0.22744926810264587","0.015416113659739494","0.015416113659739494","0.015416113659739494","0.03301267698407173","0.03301267698407173","0.03301267698407173"
"29600","0.2355348765850067","0.2355348765850067","0.2355348765850067","0.01813798025250435","0.01813798025250435","0.01813798025250435","0.028264548629522324","0.028264548629522324","0.028264548629522324"
"29700","0.21658682823181152","0.21658682823181152","0.21658682823181152","0.021225355565547943","0.021225355565547943","0.021225355565547943","0.027498578652739525","0.027498578652739525","0.027498578652739525"
"29800","0.2185734212398529","0.2185734212398529","0.2185734212398529","0.016675129532814026","0.016675129532814026","0.016675129532814026","0.029243290424346924","0.029243290424346924","0.029243290424346924"
"29900","0.21370181441307068","0.21370181441307068","0.21370181441307068","0.018915435299277306","0.018915435299277306","0.018915435299277306","0.02332184836268425","0.02332184836268425","0.02332184836268425"
"30000","0.2302495539188385","0.2302495539188385","0.2302495539188385","0.025386225432157516","0.025386225432157516","0.025386225432157516","0.02622297778725624","0.02622297778725624","0.02622297778725624"
"30100","0.22139839828014374","0.22139839828014374","0.22139839828014374","0.01489436998963356","0.01489436998963356","0.01489436998963356","0.024705611169338226","0.024705611169338226","0.024705611169338226"
"30200","0.22836369276046753","0.22836369276046753","0.22836369276046753","0.018109837546944618","0.018109837546944618","0.018109837546944618","0.03244899958372116","0.03244899958372116","0.03244899958372116"
"30300","0.21830560266971588","0.21830560266971588","0.21830560266971588","0.017249982804059982","0.017249982804059982","0.017249982804059982","0.027477361261844635","0.027477361261844635","0.027477361261844635"
"30400","0.22055485844612122","0.22055485844612122","0.22055485844612122","0.017434991896152496","0.017434991896152496","0.017434991896152496","0.0408661775290966","0.0408661775290966","0.0408661775290966"
"30500","0.2132815271615982","0.2132815271615982","0.2132815271615982","0.01906833052635193","0.01906833052635193","0.01906833052635193","0.023229531943798065","0.023229531943798065","0.023229531943798065"
"30600","0.22352173924446106","0.22352173924446106","0.22352173924446106","0.0176555048674345","0.0176555048674345","0.0176555048674345","0.021309083327651024","0.021309083327651024","0.021309083327651024"
"30700","0.1741863191127777","0.1741863191127777","0.1741863191127777","0.02269568480551243","0.02269568480551243","0.02269568480551243","0.02716895006597042","0.02716895006597042","0.02716895006597042"
"30800","0.20741160213947296","0.20741160213947296","0.20741160213947296","0.017329882830381393","0.017329882830381393","0.017329882830381393","0.037594273686409","0.037594273686409","0.037594273686409"
"30900","0.2281092256307602","0.2281092256307602","0.2281092256307602","0.023018063977360725","0.023018063977360725","0.023018063977360725","0.024786703288555145","0.024786703288555145","0.024786703288555145"
"31000","0.23116517066955566","0.23116517066955566","0.23116517066955566","0.01809614896774292","0.01809614896774292","0.01809614896774292","0.01694697141647339","0.01694697141647339","0.01694697141647339"
"31100","0.22107303142547607","0.22107303142547607","0.22107303142547607","0.022155161947011948","0.022155161947011948","0.022155161947011948","0.02701449580490589","0.02701449580490589","0.02701449580490589"
"31200","0.22031264007091522","0.22031264007091522","0.22031264007091522","0.012692222371697426","0.012692222371697426","0.012692222371697426","0.022313442081212997","0.022313442081212997","0.022313442081212997"
"31300","0.20145444571971893","0.20145444571971893","0.20145444571971893","0.015749821439385414","0.015749821439385414","0.015749821439385414","0.03390081226825714","0.03390081226825714","0.03390081226825714"
"31400","0.23357799649238586","0.23357799649238586","0.23357799649238586","0.015799373388290405","0.015799373388290405","0.015799373388290405","0.02278422750532627","0.02278422750532627","0.02278422750532627"
"31500","0.23416031897068024","0.23416031897068024","0.23416031897068024","0.024491477757692337","0.024491477757692337","0.024491477757692337","0.021343618631362915","0.021343618631362915","0.021343618631362915"
"31600","0.2205086350440979","0.2205086350440979","0.2205086350440979","0.01507051195949316","0.01507051195949316","0.01507051195949316","0.03255961090326309","0.03255961090326309","0.03255961090326309"
"31700","0.24260911345481873","0.24260911345481873","0.24260911345481873","0.019736912101507187","0.019736912101507187","0.019736912101507187","0.02143990620970726","0.02143990620970726","0.02143990620970726"
