Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,3991,4.0,4,,,,,,,,
,,,,,3999,8.0,8,,,,,,,,
,,,,,4006,7.0,7,,,,,,,,
,,,,,4010,4.0,4,,,,,,,,
,,,,,4014,4.0,4,,,,,,,,
,,,,,4022,8.0,8,,,,,,,,
,,,,,4029,7.0,7,,,,,,,,
,,,,,4040,11.0,11,,,,,,,,
,,,,,4044,4.0,4,,,,,,,,
,,,,,4061,17.0,17,,,,,,,,
,,,,,4064,3.0,3,,,,,,,,
,,,,,4069,5.0,5,,,,,,,,
,,,,,4081,12.0,12,,,,,,,,
,,,,,4087,6.0,6,,,,,,,,
,,,,,4093,6.0,6,,,,,,,,
,,,,,4104,11.0,11,,,,,,,,
,,,,,4109,5.0,5,,,,,,,,
,,,,,4115,6.0,6,,,,,,,,
,,,,,4122,7.0,7,,,,,,,,
,,,,,4126,4.0,4,,,,,,,,
,,,,,4132,6.0,6,,,,,,,,
,,,,,4145,13.0,13,,,,,,,,
,,,,,4150,5.0,5,,,,,,,,
,,,,,4154,4.0,4,,,,,,,,
,,,,,4158,4.0,4,,,,,,,,
,,,,,4164,6.0,6,,,,,,,,
,,,,,4168,4.0,4,,,,,,,,
,,,,,4176,8.0,8,,,,,,,,
,,,,,4180,4.0,4,,,,,,,,
,,,,,4183,3.0,3,,,,,,,,
,,,,,4189,6.0,6,,,,,,,,
,,,,,4196,7.0,7,,,,,,,,
,,,,,4213,17.0,17,,,,,,,,
,,,,,4221,8.0,8,,,,,,,,
,,,,,4226,5.0,5,,,,,,,,
,,,,,4229,3.0,3,,,,,,,,
,,,,,4237,8.0,8,,,,,,,,
,,,,,4248,11.0,11,,,,,,,,
,,,,,4251,3.0,3,,,,,,,,
,,,,,4260,9.0,9,,,,,,,,
,,,,,4265,5.0,5,,,,,,,,
,,,,,4269,4.0,4,,,,,,,,
,,,,,4273,4.0,4,,,,,,,,
,,,,,4277,4.0,4,,,,,,,,
,,,,,4282,5.0,5,,,,,,,,
,,,,,4287,5.0,5,,,,,,,,
,,,,,4297,10.0,10,,,,,,,,
,,,,,4302,5.0,5,,,,,,,,
,,,,,4305,3.0,3,,,,,,,,
,,,,,4309,4.0,4,,,,,,,,
,,,,,4313,4.0,4,,,,,,,,
,,,,,4317,4.0,4,,,,,,,,
,,,,,4343,26.0,26,,,,,,,,
,,,,,4348,5.0,5,,,,,,,,
,,,,,4356,8.0,8,,,,,,,,
,,,,,4361,5.0,5,,,,,,,,
,,,,,4368,7.0,7,,,,,,,,
,,,,,4374,6.0,6,,,,,,,,
,,,,,4382,8.0,8,,,,,,,,
,,,,,4389,7.0,7,,,,,,,,
,,,,,4395,6.0,6,,,,,,,,
,,,,,4400,5.0,5,,,,,,,,
,,,,,4407,7.0,7,,,,,,,,
,,,,,4425,18.0,18,,,,,,,,
,,,,,4429,4.0,4,,,,,,,,
,,,,,4438,9.0,9,,,,,,,,
,,,,,4444,6.0,6,,,,,,,,
,,,,,4467,23.0,23,,,,,,,,
,,,,,4471,4.0,4,,,,,,,,
,,,,,4483,12.0,12,,,,,,,,
,,,,,4488,5.0,5,,,,,,,,
,,,,,4498,10.0,10,,,,,,,,
,,,,,4505,7.0,7,,,,,,,,
,,,,,4510,5.0,5,,,,,,,,
,,,,,4518,8.0,8,,,,,,,,
,,,,,4522,4.0,4,,,,,,,,
,,,,,4533,11.0,11,,,,,,,,
,,,,,4536,3.0,3,,,,,,,,
,,,,,4544,8.0,8,,,,,,,,
,,,,,4547,3.0,3,,,,,,,,
,,,,,4552,5.0,5,,,,,,,,
,,,,,4558,6.0,6,,,,,,,,
,,,,,4562,4.0,4,,,,,,,,
,,,,,4565,3.0,3,,,,,,,,
,,,,,4575,10.0,10,,,,,,,,
,,,,,4583,8.0,8,,,,,,,,
,,,,,4587,4.0,4,,,,,,,,
,,,,,4593,6.0,6,,,,,,,,
,,,,,4599,6.0,6,,,,,,,,
,,,,,4605,6.0,6,,,,,,,,
,,,,,4621,16.0,16,,,,,,,,
,,,,,4630,9.0,9,,,,,,,,
,,,,,4634,4.0,4,,,,,,,,
,,,,,4638,4.0,4,,,,,,,,
,,,,,4641,3.0,3,,,,,,,,
,,,,,4644,3.0,3,,,,,,,,
,,,,,4648,4.0,4,,,,,,,,
,,,,,4660,12.0,12,,,,,,,,
,,,,,4663,3.0,3,,,,,,,,
,,,,,4668,5.0,5,,,,,,,,
,,,,,4677,9.0,9,,,,,,,,
,,,,,4683,6.0,6,,,,,,,,
,,,,,4694,11.0,11,,,,,,,,
,,,,,4699,5.0,5,,,,,,,,
,,,,,4709,10.0,10,,,,,,,,
,,,,,4712,3.0,3,,,,,,,,
,,,,,4728,16.0,16,,,,,,,,
,,,,,4732,4.0,4,,,,,,,,
,,,,,4737,5.0,5,,,,,,,,
,,,,,4744,7.0,7,,,,,,,,
,,,,,4757,13.0,13,,,,,,,,
,,,,,4764,7.0,7,,,,,,,,
,,,,,4775,11.0,11,,,,,,,,
,,,,,4778,3.0,3,,,,,,,,
,,,,,4788,10.0,10,,,,,,,,
,,,,,4792,4.0,4,,,,,,,,
,,,,,4799,7.0,7,,,,,,,,
,,,,,4809,10.0,10,,,,,,,,
,,,,,4814,5.0,5,,,,,,,,
,,,,,4826,12.0,12,,,,,,,,
,,,,,4830,4.0,4,,,,,,,,
,,,,,4834,4.0,4,,,,,,,,
,,,,,4846,12.0,12,,,,,,,,
,,,,,4860,14.0,14,,,,,,,,
,,,,,4867,7.0,7,,,,,,,,
,,,,,4871,4.0,4,,,,,,,,
,,,,,4879,8.0,8,,,,,,,,
,,,,,4895,16.0,16,,,,,,,,
,,,,,4900,5.0,5,,,,,,,,
,,,,,4912,12.0,12,,,,,,,,
,,,,,4915,3.0,3,,,,,,,,
,,,,,4919,4.0,4,,,,,,,,
,,,,,4927,8.0,8,,,,,,,,
,,,,,4935,8.0,8,,,,,,,,
,,,,,4956,21.0,21,,,,,,,,
,,,,,4961,5.0,5,,,,,,,,
,,,,,4971,10.0,10,,,,,,,,
,,,,,4975,4.0,4,,,,,,,,
,,,,,4981,6.0,6,,,,,,,,
,,,,,4997,16.0,16,,,,,,,,
6.9,3.8065734,14.0,3.0,6.9,5000,,,-0.13635408878326416,0.6113216280937195,1.0885906219482422,0.05510595440864563,1.0964943170547485,0.0003,0.0003,0.1
,,,,,5002,5.0,5,,,,,,,,
,,,,,5009,7.0,7,,,,,,,,
,,,,,5015,6.0,6,,,,,,,,
,,,,,5022,7.0,7,,,,,,,,
,,,,,5025,3.0,3,,,,,,,,
,,,,,5029,4.0,4,,,,,,,,
,,,,,5032,3.0,3,,,,,,,,
,,,,,5036,4.0,4,,,,,,,,
,,,,,5042,6.0,6,,,,,,,,
,,,,,5048,6.0,6,,,,,,,,
,,,,,5054,6.0,6,,,,,,,,
,,,,,5059,5.0,5,,,,,,,,
,,,,,5072,13.0,13,,,,,,,,
,,,,,5077,5.0,5,,,,,,,,
,,,,,5082,5.0,5,,,,,,,,
,,,,,5092,10.0,10,,,,,,,,
,,,,,5101,9.0,9,,,,,,,,
,,,,,5105,4.0,4,,,,,,,,
,,,,,5114,9.0,9,,,,,,,,
,,,,,5120,6.0,6,,,,,,,,
,,,,,5131,11.0,11,,,,,,,,
,,,,,5137,6.0,6,,,,,,,,
,,,,,5142,5.0,5,,,,,,,,
,,,,,5146,4.0,4,,,,,,,,
,,,,,5152,6.0,6,,,,,,,,
,,,,,5162,10.0,10,,,,,,,,
,,,,,5165,3.0,3,,,,,,,,
,,,,,5175,10.0,10,,,,,,,,
,,,,,5181,6.0,6,,,,,,,,
,,,,,5187,6.0,6,,,,,,,,
,,,,,5192,5.0,5,,,,,,,,
,,,,,5195,3.0,3,,,,,,,,
,,,,,5208,13.0,13,,,,,,,,
,,,,,5216,8.0,8,,,,,,,,
,,,,,5219,3.0,3,,,,,,,,
,,,,,5225,6.0,6,,,,,,,,
,,,,,5231,6.0,6,,,,,,,,
,,,,,5244,13.0,13,,,,,,,,
,,,,,5250,6.0,6,,,,,,,,
,,,,,5256,6.0,6,,,,,,,,
,,,,,5265,9.0,9,,,,,,,,
,,,,,5268,3.0,3,,,,,,,,
,,,,,5276,8.0,8,,,,,,,,
,,,,,5285,9.0,9,,,,,,,,
,,,,,5291,6.0,6,,,,,,,,
,,,,,5303,12.0,12,,,,,,,,
,,,,,5307,4.0,4,,,,,,,,
,,,,,5310,3.0,3,,,,,,,,
,,,,,5314,4.0,4,,,,,,,,
,,,,,5318,4.0,4,,,,,,,,
,,,,,5327,9.0,9,,,,,,,,
,,,,,5336,9.0,9,,,,,,,,
,,,,,5350,14.0,14,,,,,,,,
,,,,,5365,15.0,15,,,,,,,,
,,,,,5375,10.0,10,,,,,,,,
,,,,,5392,17.0,17,,,,,,,,
,,,,,5402,10.0,10,,,,,,,,
,,,,,5436,34.0,34,,,,,,,,
,,,,,5447,11.0,11,,,,,,,,
,,,,,5460,13.0,13,,,,,,,,
,,,,,5466,6.0,6,,,,,,,,
,,,,,5473,7.0,7,,,,,,,,
,,,,,5488,15.0,15,,,,,,,,
,,,,,5500,12.0,12,,,,,,,,
,,,,,5544,44.0,44,,,,,,,,
,,,,,5554,10.0,10,,,,,,,,
,,,,,5582,28.0,28,,,,,,,,
,,,,,5595,13.0,13,,,,,,,,
,,,,,5609,14.0,14,,,,,,,,
,,,,,5636,27.0,27,,,,,,,,
,,,,,5658,22.0,22,,,,,,,,
,,,,,5680,22.0,22,,,,,,,,
,,,,,5702,22.0,22,,,,,,,,
,,,,,5741,39.0,39,,,,,,,,
,,,,,5769,28.0,28,,,,,,,,
,,,,,5814,45.0,45,,,,,,,,
,,,,,5856,42.0,42,,,,,,,,
,,,,,5895,39.0,39,,,,,,,,
,,,,,5951,56.0,56,,,,,,,,
,,,,,5985,34.0,34,,,,,,,,
,,,,,6000,,,-4.796562194824219,-0.5729366540908813,0.9955521821975708,4.159204959869385,4.03299617767334,0.0003,0.0003,0.1
,,,,,6029,44.0,44,,,,,,,,
,,,,,6062,33.0,33,,,,,,,,
,,,,,6092,30.0,30,,,,,,,,
,,,,,6150,58.0,58,,,,,,,,
,,,,,6234,84.0,84,,,,,,,,
,,,,,6281,47.0,47,,,,,,,,
,,,,,6315,34.0,34,,,,,,,,
,,,,,6377,62.0,62,,,,,,,,
,,,,,6423,46.0,46,,,,,,,,
,,,,,6464,41.0,41,,,,,,,,
,,,,,6534,70.0,70,,,,,,,,
,,,,,6603,69.0,69,,,,,,,,
,,,,,6660,57.0,57,,,,,,,,
,,,,,6715,55.0,55,,,,,,,,
,,,,,6778,63.0,63,,,,,,,,
,,,,,6861,83.0,83,,,,,,,,
,,,,,6929,68.0,68,,,,,,,,
,,,,,7000,,,-9.649500846862793,-0.8826886415481567,1.4048740863800049,8.374744415283203,8.406584739685059,0.0003,0.0003,0.1
,,,,,7004,75.0,75,,,,,,,,
,,,,,7095,91.0,91,,,,,,,,
,,,,,7151,56.0,56,,,,,,,,
,,,,,7268,117.0,117,,,,,,,,
,,,,,7348,80.0,80,,,,,,,,
,,,,,7423,75.0,75,,,,,,,,
,,,,,7499,76.0,76,,,,,,,,
,,,,,7584,85.0,85,,,,,,,,
,,,,,7666,82.0,82,,,,,,,,
,,,,,7783,117.0,117,,,,,,,,
,,,,,7852,69.0,69,,,,,,,,
,,,,,7942,90.0,90,,,,,,,,
,,,,,8000,,,-15.021201133728027,-0.7855117321014404,2.2562201023101807,13.021966934204102,12.865484237670898,0.0003,0.0003,0.1
,,,,,8064,122.0,122,,,,,,,,
,,,,,8160,96.0,96,,,,,,,,
,,,,,8290,130.0,130,,,,,,,,
,,,,,8377,87.0,87,,,,,,,,
,,,,,8513,136.0,136,,,,,,,,
,,,,,8619,106.0,106,,,,,,,,
,,,,,8738,119.0,119,,,,,,,,
,,,,,8835,97.0,97,,,,,,,,
,,,,,8914,79.0,79,,,,,,,,
,,,,,9000,,,-19.692392349243164,-0.5504837036132812,1.8001940250396729,17.861488342285156,17.907161712646484,0.0003,0.0003,0.1
,,,,,9013,99.0,99,,,,,,,,
,,,,,9112,99.0,99,,,,,,,,
,,,,,9196,84.0,84,,,,,,,,
,,,,,9273,77.0,77,,,,,,,,
,,,,,9370,97.0,97,,,,,,,,
,,,,,9468,98.0,98,,,,,,,,
,,,,,9544,76.0,76,,,,,,,,
,,,,,9613,69.0,69,,,,,,,,
,,,,,9688,75.0,75,,,,,,,,
,,,,,9803,115.0,115,,,,,,,,
,,,,,9876,73.0,73,,,,,,,,
,,,,,9962,86.0,86,,,,,,,,
67.9,6.3788714,79.0,59.0,67.9,10000,,,-23.77855682373047,-0.6576880216598511,7.514831066131592,21.174476623535156,21.128982543945312,0.0003,0.0003,0.1
,,,,,10028,66.0,66,,,,,,,,
,,,,,10111,83.0,83,,,,,,,,
,,,,,10178,67.0,67,,,,,,,,
,,,,,10237,59.0,59,,,,,,,,
,,,,,10300,63.0,63,,,,,,,,
,,,,,10380,80.0,80,,,,,,,,
,,,,,10445,65.0,65,,,,,,,,
,,,,,10510,65.0,65,,,,,,,,
,,,,,10567,57.0,57,,,,,,,,
,,,,,10628,61.0,61,,,,,,,,
,,,,,10694,66.0,66,,,,,,,,
,,,,,10766,72.0,72,,,,,,,,
,,,,,10827,61.0,61,,,,,,,,
,,,,,10903,76.0,76,,,,,,,,
,,,,,10970,67.0,67,,,,,,,,
,,,,,11000,,,-27.31351089477539,-0.5833027362823486,4.286378860473633,25.29706573486328,25.277240753173828,0.0003,0.0003,0.1
,,,,,11034,64.0,64,,,,,,,,
,,,,,11090,56.0,56,,,,,,,,
,,,,,11152,62.0,62,,,,,,,,
,,,,,11210,58.0,58,,,,,,,,
,,,,,11271,61.0,61,,,,,,,,
,,,,,11344,73.0,73,,,,,,,,
,,,,,11405,61.0,61,,,,,,,,
,,,,,11462,57.0,57,,,,,,,,
,,,,,11545,83.0,83,,,,,,,,
,,,,,11608,63.0,63,,,,,,,,
,,,,,11674,66.0,66,,,,,,,,
,,,,,11740,66.0,66,,,,,,,,
,,,,,11804,64.0,64,,,,,,,,
,,,,,11913,109.0,109,,,,,,,,
,,,,,11976,63.0,63,,,,,,,,
,,,,,12000,,,-30.96250343322754,-0.6753470301628113,8.807697296142578,28.417837142944336,28.72163200378418,0.0003,0.0003,0.1
,,,,,12073,97.0,97,,,,,,,,
,,,,,12131,58.0,58,,,,,,,,
,,,,,12232,101.0,101,,,,,,,,
,,,,,12300,68.0,68,,,,,,,,
,,,,,12377,77.0,77,,,,,,,,
,,,,,12451,74.0,74,,,,,,,,
,,,,,12507,56.0,56,,,,,,,,
,,,,,12576,69.0,69,,,,,,,,
,,,,,12650,74.0,74,,,,,,,,
,,,,,12711,61.0,61,,,,,,,,
,,,,,12846,135.0,135,,,,,,,,
,,,,,12930,84.0,84,,,,,,,,
,,,,,12991,61.0,61,,,,,,,,
,,,,,13000,,,-34.21356201171875,-0.7352551817893982,8.836771011352539,32.60429763793945,32.342529296875,0.0003,0.0003,0.1
,,,,,13087,96.0,96,,,,,,,,
,,,,,13222,135.0,135,,,,,,,,
,,,,,13301,79.0,79,,,,,,,,
,,,,,13373,72.0,72,,,,,,,,
,,,,,13438,65.0,65,,,,,,,,
,,,,,13511,73.0,73,,,,,,,,
,,,,,13613,102.0,102,,,,,,,,
,,,,,13683,70.0,70,,,,,,,,
,,,,,13778,95.0,95,,,,,,,,
,,,,,13841,63.0,63,,,,,,,,
,,,,,13898,57.0,57,,,,,,,,
,,,,,13960,62.0,62,,,,,,,,
,,,,,14000,,,-37.52494430541992,-0.4936887323856354,11.727523803710938,35.10169219970703,34.996803283691406,0.0003,0.0003,0.1
,,,,,14022,62.0,62,,,,,,,,
,,,,,14076,54.0,54,,,,,,,,
,,,,,14138,62.0,62,,,,,,,,
,,,,,14209,71.0,71,,,,,,,,
,,,,,14289,80.0,80,,,,,,,,
,,,,,14344,55.0,55,,,,,,,,
,,,,,14410,66.0,66,,,,,,,,
,,,,,14463,53.0,53,,,,,,,,
,,,,,14520,57.0,57,,,,,,,,
,,,,,14578,58.0,58,,,,,,,,
,,,,,14637,59.0,59,,,,,,,,
,,,,,14691,54.0,54,,,,,,,,
,,,,,14750,59.0,59,,,,,,,,
,,,,,14799,49.0,49,,,,,,,,
,,,,,14859,60.0,60,,,,,,,,
,,,,,14909,50.0,50,,,,,,,,
,,,,,14965,56.0,56,,,,,,,,
61.1,7.147727,75.0,52.0,61.1,15000,,,-40.78371047973633,-0.6767065525054932,11.665881156921387,37.95253372192383,38.06047821044922,0.0003,0.0003,0.1
,,,,,15024,59.0,59,,,,,,,,
,,,,,15085,61.0,61,,,,,,,,
,,,,,15148,63.0,63,,,,,,,,
,,,,,15198,50.0,50,,,,,,,,
,,,,,15253,55.0,55,,,,,,,,
,,,,,15308,55.0,55,,,,,,,,
,,,,,15359,51.0,51,,,,,,,,
,,,,,15420,61.0,61,,,,,,,,
,,,,,15483,63.0,63,,,,,,,,
,,,,,15536,53.0,53,,,,,,,,
,,,,,15588,52.0,52,,,,,,,,
,,,,,15653,65.0,65,,,,,,,,
,,,,,15713,60.0,60,,,,,,,,
,,,,,15772,59.0,59,,,,,,,,
,,,,,15834,62.0,62,,,,,,,,
,,,,,15896,62.0,62,,,,,,,,
,,,,,15961,65.0,65,,,,,,,,
,,,,,16000,,,-43.64731979370117,-0.7641702890396118,7.09665584564209,40.39369201660156,40.49176788330078,0.0003,0.0003,0.1
,,,,,16020,59.0,59,,,,,,,,
,,,,,16082,62.0,62,,,,,,,,
,,,,,16146,64.0,64,,,,,,,,
,,,,,16208,62.0,62,,,,,,,,
,,,,,16270,62.0,62,,,,,,,,
,,,,,16334,64.0,64,,,,,,,,
,,,,,16412,78.0,78,,,,,,,,
,,,,,16479,67.0,67,,,,,,,,
,,,,,16557,78.0,78,,,,,,,,
,,,,,16618,61.0,61,,,,,,,,
,,,,,16679,61.0,61,,,,,,,,
,,,,,16750,71.0,71,,,,,,,,
,,,,,16811,61.0,61,,,,,,,,
,,,,,16873,62.0,62,,,,,,,,
,,,,,16934,61.0,61,,,,,,,,
,,,,,17000,,,-45.05736541748047,-0.7729971408843994,18.69393539428711,41.67121124267578,41.17633819580078,0.0003,0.0003,0.1
,,,,,17033,99.0,99,,,,,,,,
,,,,,17090,57.0,57,,,,,,,,
,,,,,17154,64.0,64,,,,,,,,
,,,,,17221,67.0,67,,,,,,,,
,,,,,17281,60.0,60,,,,,,,,
,,,,,17340,59.0,59,,,,,,,,
,,,,,17408,68.0,68,,,,,,,,
,,,,,17492,84.0,84,,,,,,,,
,,,,,17564,72.0,72,,,,,,,,
,,,,,17623,59.0,59,,,,,,,,
,,,,,17720,97.0,97,,,,,,,,
,,,,,17779,59.0,59,,,,,,,,
,,,,,17842,63.0,63,,,,,,,,
,,,,,17931,89.0,89,,,,,,,,
,,,,,17998,67.0,67,,,,,,,,
,,,,,18000,,,-47.89708709716797,-0.7871423959732056,6.658483982086182,45.55610656738281,45.738006591796875,0.0003,0.0003,0.1
,,,,,18080,82.0,82,,,,,,,,
,,,,,18157,77.0,77,,,,,,,,
,,,,,18224,67.0,67,,,,,,,,
,,,,,18296,72.0,72,,,,,,,,
,,,,,18385,89.0,89,,,,,,,,
,,,,,18451,66.0,66,,,,,,,,
,,,,,18529,78.0,78,,,,,,,,
,,,,,18597,68.0,68,,,,,,,,
,,,,,18658,61.0,61,,,,,,,,
,,,,,18714,56.0,56,,,,,,,,
,,,,,18797,83.0,83,,,,,,,,
,,,,,18859,62.0,62,,,,,,,,
,,,,,18930,71.0,71,,,,,,,,
,,,,,18997,67.0,67,,,,,,,,
,,,,,19000,,,-49.755069732666016,-0.7415457963943481,9.793741226196289,46.53339385986328,46.290489196777344,0.0003,0.0003,0.1
,,,,,19060,63.0,63,,,,,,,,
,,,,,19128,68.0,68,,,,,,,,
,,,,,19198,70.0,70,,,,,,,,
,,,,,19261,63.0,63,,,,,,,,
,,,,,19320,59.0,59,,,,,,,,
,,,,,19383,63.0,63,,,,,,,,
,,,,,19437,54.0,54,,,,,,,,
,,,,,19519,82.0,82,,,,,,,,
,,,,,19577,58.0,58,,,,,,,,
,,,,,19657,80.0,80,,,,,,,,
,,,,,19723,66.0,66,,,,,,,,
,,,,,19777,54.0,54,,,,,,,,
,,,,,19847,70.0,70,,,,,,,,
,,,,,19936,89.0,89,,,,,,,,
,,,,,19991,55.0,55,,,,,,,,
62.5,7.553145,78.0,54.0,62.5,20000,,,-50.38967514038086,-0.6682153940200806,10.307435035705566,47.162879943847656,46.788814544677734,0.0003,0.0003,0.1
,,,,,20088,97.0,97,,,,,,,,
,,,,,20156,68.0,68,,,,,,,,
,,,,,20246,90.0,90,,,,,,,,
,,,,,20308,62.0,62,,,,,,,,
,,,,,20404,96.0,96,,,,,,,,
,,,,,20499,95.0,95,,,,,,,,
,,,,,20567,68.0,68,,,,,,,,
,,,,,20635,68.0,68,,,,,,,,
,,,,,20711,76.0,76,,,,,,,,
,,,,,20864,153.0,153,,,,,,,,
,,,,,20975,111.0,111,,,,,,,,
,,,,,21000,,,-52.359893798828125,-0.8444217443466187,12.152770042419434,50.51031494140625,50.86865234375,0.0003,0.0003,0.1
,,,,,21042,67.0,67,,,,,,,,
,,,,,21097,55.0,55,,,,,,,,
,,,,,21163,66.0,66,,,,,,,,
,,,,,21227,64.0,64,,,,,,,,
,,,,,21291,64.0,64,,,,,,,,
,,,,,21358,67.0,67,,,,,,,,
,,,,,21421,63.0,63,,,,,,,,
,,,,,21485,64.0,64,,,,,,,,
,,,,,21540,55.0,55,,,,,,,,
,,,,,21613,73.0,73,,,,,,,,
,,,,,21667,54.0,54,,,,,,,,
,,,,,21798,131.0,131,,,,,,,,
,,,,,21889,91.0,91,,,,,,,,
,,,,,21986,97.0,97,,,,,,,,
,,,,,22000,,,-55.48457717895508,-0.6118406653404236,10.415765762329102,51.98091125488281,51.995548248291016,0.0003,0.0003,0.1
,,,,,22055,69.0,69,,,,,,,,
,,,,,22115,60.0,60,,,,,,,,
,,,,,22185,70.0,70,,,,,,,,
,,,,,22244,59.0,59,,,,,,,,
,,,,,22303,59.0,59,,,,,,,,
,,,,,22385,82.0,82,,,,,,,,
,,,,,22444,59.0,59,,,,,,,,
,,,,,22529,85.0,85,,,,,,,,
,,,,,22594,65.0,65,,,,,,,,
,,,,,23000,,,-56.00774383544922,-0.7081372737884521,18.67572021484375,54.22698211669922,53.960540771484375,0.0003,0.0003,0.1
,,,,,23594,1000.0,1000,,,,,,,,
,,,,,23663,69.0,69,,,,,,,,
,,,,,23772,109.0,109,,,,,,,,
,,,,,23840,68.0,68,,,,,,,,
,,,,,23918,78.0,78,,,,,,,,
,,,,,24000,,,-55.200321197509766,-0.7965353727340698,15.700784683227539,53.33721160888672,53.27912139892578,0.0003,0.0003,0.1
,,,,,24009,91.0,91,,,,,,,,
,,,,,24098,89.0,89,,,,,,,,
,,,,,24165,67.0,67,,,,,,,,
,,,,,24247,82.0,82,,,,,,,,
,,,,,24333,86.0,86,,,,,,,,
,,,,,24403,70.0,70,,,,,,,,
,,,,,24601,198.0,198,,,,,,,,
,,,,,24828,227.0,227,,,,,,,,
,,,,,24922,94.0,94,,,,,,,,
97.7,21.531605,137.0,71.0,97.7,25000,,,-56.345458984375,-0.6599957346916199,14.849987030029297,54.930328369140625,54.91875076293945,0.0003,0.0003,0.1
,,,,,25015,93.0,93,,,,,,,,
,,,,,25118,103.0,103,,,,,,,,
,,,,,25345,227.0,227,,,,,,,,
,,,,,25425,80.0,80,,,,,,,,
,,,,,25539,114.0,114,,,,,,,,
,,,,,25637,98.0,98,,,,,,,,
,,,,,25730,93.0,93,,,,,,,,
,,,,,25816,86.0,86,,,,,,,,
,,,,,25894,78.0,78,,,,,,,,
,,,,,25971,77.0,77,,,,,,,,
,,,,,26000,,,-56.864017486572266,-0.6807523965835571,17.93993377685547,54.58775329589844,54.21380615234375,0.0003,0.0003,0.1
,,,,,26047,76.0,76,,,,,,,,
,,,,,26135,88.0,88,,,,,,,,
,,,,,26250,115.0,115,,,,,,,,
,,,,,26678,428.0,428,,,,,,,,
,,,,,26754,76.0,76,,,,,,,,
,,,,,26934,180.0,180,,,,,,,,
,,,,,27000,,,-57.038841247558594,-0.8055892586708069,6.730301380157471,54.774330139160156,54.91496276855469,0.0003,0.0003,0.1
,,,,,27002,68.0,68,,,,,,,,
,,,,,27156,154.0,154,,,,,,,,
,,,,,27248,92.0,92,,,,,,,,
,,,,,27335,87.0,87,,,,,,,,
,,,,,27417,82.0,82,,,,,,,,
,,,,,28000,,,-56.332828521728516,-0.9770447015762329,5.632056713104248,53.23091125488281,53.42882537841797,0.0003,0.0003,0.1
,,,,,28417,1000.0,1000,,,,,,,,
,,,,,29000,,,-60.9736213684082,-0.9174846410751343,17.615230560302734,58.782691955566406,58.97193908691406,0.0003,0.0003,0.1
,,,,,29417,1000.0,1000,,,,,,,,
,,,,,29480,63.0,63,,,,,,,,
,,,,,29541,61.0,61,,,,,,,,
,,,,,29625,84.0,84,,,,,,,,
,,,,,29703,78.0,78,,,,,,,,
,,,,,29761,58.0,58,,,,,,,,
,,,,,29824,63.0,63,,,,,,,,
,,,,,29883,59.0,59,,,,,,,,
,,,,,29944,61.0,61,,,,,,,,
64.1,4.867237,75.0,57.0,64.1,30000,,,-61.969608306884766,-0.905022144317627,10.772690773010254,60.66754150390625,60.47757339477539,0.0003,0.0003,0.1
,,,,,30003,59.0,59,,,,,,,,
,,,,,30059,56.0,56,,,,,,,,
,,,,,30116,57.0,57,,,,,,,,
,,,,,30183,67.0,67,,,,,,,,
,,,,,30245,62.0,62,,,,,,,,
,,,,,30339,94.0,94,,,,,,,,
,,,,,30395,56.0,56,,,,,,,,
,,,,,30459,64.0,64,,,,,,,,
,,,,,30525,66.0,66,,,,,,,,
,,,,,30588,63.0,63,,,,,,,,
,,,,,30644,56.0,56,,,,,,,,
,,,,,30702,58.0,58,,,,,,,,
,,,,,30777,75.0,75,,,,,,,,
,,,,,30839,62.0,62,,,,,,,,
,,,,,30897,58.0,58,,,,,,,,
,,,,,30963,66.0,66,,,,,,,,
,,,,,31000,,,-64.03095245361328,-0.7260574698448181,1.9143404960632324,62.03763961791992,61.963096618652344,0.0003,0.0003,0.1
,,,,,31026,63.0,63,,,,,,,,
,,,,,31094,68.0,68,,,,,,,,
,,,,,31157,63.0,63,,,,,,,,
,,,,,31221,64.0,64,,,,,,,,
,,,,,31297,76.0,76,,,,,,,,
,,,,,31357,60.0,60,,,,,,,,
,,,,,31432,75.0,75,,,,,,,,
,,,,,31489,57.0,57,,,,,,,,
,,,,,31556,67.0,67,,,,,,,,
,,,,,31615,59.0,59,,,,,,,,
,,,,,31671,56.0,56,,,,,,,,
,,,,,31726,55.0,55,,,,,,,,
,,,,,31786,60.0,60,,,,,,,,
,,,,,31850,64.0,64,,,,,,,,
,,,,,31907,57.0,57,,,,,,,,
,,,,,31965,58.0,58,,,,,,,,
,,,,,32000,,,-63.62754440307617,-0.7307626605033875,7.2268266677856445,60.318016052246094,60.55366516113281,0.0003,0.0003,0.1
,,,,,32045,80.0,80,,,,,,,,
,,,,,32113,68.0,68,,,,,,,,
,,,,,32180,67.0,67,,,,,,,,
,,,,,33000,,,-67.46053314208984,-0.5245519280433655,5.690295219421387,66.02571105957031,65.94852447509766,0.0003,0.0003,0.1
,,,,,33180,1000.0,1000,,,,,,,,
,,,,,34000,,,-64.05032348632812,-0.7438725233078003,4.697641849517822,61.3400764465332,61.08409881591797,0.0003,0.0003,0.1
,,,,,34180,1000.0,1000,,,,,,,,
