Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,27010,640.0,2482,,,,,,
,,,,,27529,270.0,2090,,,,,,
,,,,,28000,,,9.104534149169922,1.7534509897232056,2.610297679901123,30.59993553161621,0.9835,0.0001
,,,,,28304,670.0,3122,,,,,,
,,,,,28692,150.0,1562,,,,,,
,,,,,29000,,,8.516642570495605,2.0275204181671143,2.7058119773864746,28.5057373046875,0.9814375,0.0001
,,,,,29199,210.0,2050,,,,,,
,,,,,29688,310.0,1978,,,,,,
150.0,45.16636,180.0,60.0,1779.6,30000,,,7.980387210845947,2.6063895225524902,3.0769591331481934,28.02267837524414,0.979375,0.0001
,,,,,30189,230.0,2026,,,,,,
,,,,,30638,210.0,1818,,,,,,
,,,,,31000,,,0.8519177436828613,3.1172547340393066,2.4212443828582764,30.473358154296875,0.9773125,0.0001
,,,,,31011,190.0,1506,,,,,,
,,,,,31554,300.0,2186,,,,,,
,,,,,32000,,,4.988531112670898,2.744093894958496,2.718912363052368,29.617788314819336,0.97525,0.0001
,,,,,32076,200.0,2114,,,,,,
,,,,,32458,230.0,1538,,,,,,
,,,,,32933,170.0,1914,,,,,,
,,,,,33000,,,8.850944519042969,4.198638439178467,4.670073509216309,59.78644561767578,0.9731875,0.0001
,,,,,33410,260.0,1922,,,,,,
,,,,,34000,,,5.5690131187438965,3.4246790409088135,3.741520404815674,35.660770416259766,0.971125,0.0001
,,,,,34250,1090.0,3378,,,,,,
,,,,,34757,350.0,2050,,,,,,
,,,,,35000,,,20.937515258789062,4.552313327789307,5.284771919250488,89.72818756103516,0.9690625,0.0001
,,,,,35271,330.0,2074,,,,,,
,,,,,35744,230.0,1914,,,,,,
,,,,,36000,,,5.094550132751465,5.108804702758789,5.2029876708984375,38.13029861450195,0.967,0.0001
,,,,,36195,250.0,1826,,,,,,
,,,,,36689,230.0,2002,,,,,,
,,,,,37000,,,10.221991539001465,5.585493087768555,6.232928276062012,64.1264877319336,0.9649375,0.0001
,,,,,37059,120.0,1506,,,,,,
,,,,,37464,170.0,1642,,,,,,
,,,,,38000,,,11.605062484741211,5.238550186157227,6.415946960449219,145.68507385253906,0.962875,0.0001
,,,,,38018,300.0,2218,,,,,,
,,,,,38496,250.0,1922,,,,,,
,,,,,39000,,,9.430899620056152,5.912699222564697,5.867624759674072,90.82588958740234,0.9608125,0.0001
,,,,,39011,230.0,2066,,,,,,
,,,,,39546,200.0,2162,,,,,,
,,,,,39933,220.0,1554,,,,,,
893.0,221.7228,980.0,230.0,2952.4,40000,,,12.590068817138672,7.487481117248535,8.353860855102539,147.60992431640625,0.95875,9.999989583333334e-05
,,,,,40432,170.0,2002,,,,,,
,,,,,40925,170.0,2002,,,,,,
,,,,,41000,,,6.485302925109863,6.611181259155273,7.174905300140381,116.00465393066406,0.9566875,9.989572916666667e-05
,,,,,41415,210.0,1962,,,,,,
,,,,,41923,280.0,2050,,,,,,
