Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
10.6595745,6.1255536,35.0,3.0,10.659574468085106,9.134397,5.502344,53.0,3.0,9.134396355353076,-0.06269478797912598,60.511680603027344,4010,12.906346797943115,9.134397,0
13.368421,9.451876,52.0,4.0,13.368421052631579,10.3092785,6.101987,37.0,3.0,10.309278350515465,-0.037259139120578766,59.933143615722656,8010,21.00753355026245,,1
16.161291,9.391474,47.0,5.0,16.161290322580644,12.407408,7.6388836,64.0,3.0,12.407407407407407,-0.06477785855531693,78.48894500732422,12030,26.918166160583496,,2
17.448277,10.929511,54.0,5.0,17.448275862068964,15.4440155,9.409176,49.0,3.0,15.444015444015443,-0.06529571861028671,99.39459991455078,16030,33.185383558273315,,3
22.6,13.664878,54.0,4.0,22.6,19.248804,12.993753,84.0,3.0,19.248803827751196,-0.0513186976313591,165.12966918945312,20053,39.062060832977295,,4
23.045454,10.738534,65.0,4.0,23.045454545454547,21.637838,12.340821,99.0,5.0,21.63783783783784,-0.02917102724313736,145.70803833007812,24056,48.13776636123657,,5
26.871796,14.385141,80.0,8.0,26.871794871794872,22.47191,14.514301,99.0,5.0,22.471910112359552,-0.03743742033839226,167.9757537841797,28056,54.45142722129822,,6
25.948717,13.048134,56.0,9.0,25.94871794871795,25.535032,14.418463,72.0,5.0,25.53503184713376,-0.028634218499064445,156.68373107910156,32065,60.25883936882019,,7
28.657143,16.249735,88.0,7.0,28.65714285714286,31.333334,17.309912,91.0,7.0,31.333333333333332,-0.034103915095329285,219.00927734375,36107,66.60229420661926,,8
33.19355,16.545965,78.0,9.0,33.193548387096776,34.196583,17.946856,103.0,9.0,34.1965811965812,-0.034435104578733444,228.46652221679688,40108,72.43310785293579,,9
34.433334,20.344831,81.0,10.0,34.43333333333333,37.896225,17.025469,92.0,9.0,37.89622641509434,-0.027008933946490288,217.51364135742188,44125,82.79898238182068,,10
43.95652,25.031246,130.0,10.0,43.95652173913044,39.359222,17.521612,98.0,7.0,39.359223300970875,-0.03855646029114723,216.87564086914062,48179,88.56459164619446,,11
48.95238,22.397865,107.0,12.0,48.95238095238095,44.402172,25.492992,152.0,12.0,44.40217391304348,0.00945426058024168,363.17657470703125,52264,94.73030924797058,,12
57.77778,30.21875,142.0,19.0,57.77777777777778,43.52174,19.577314,106.0,12.0,43.52173913043478,-0.03090343251824379,247.42279052734375,56268,101.17543244361877,,13
40.115383,18.200438,83.0,12.0,40.11538461538461,53.355263,19.50486,97.0,18.0,53.35526315789474,-0.020175715908408165,297.28094482421875,60323,107.43863701820374,,14
