Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-434.3374,36.381092,-383.40967,-466.13776,1000.0,-415.73965,81.123634,-283.06586,-525.6664,1000.0,2.3708558082580566,24.515071868896484,155000,323.1939449310303,,30
-332.52707,41.30604,-280.67877,-381.7557,1000.0,-434.40045,77.81206,-345.12753,-566.1908,1000.0,-4.08506441116333,23.55340003967285,160000,333.09267115592957,,31
-356.84988,44.280884,-323.56314,-419.43005,1000.0,-357.01172,44.29901,-293.95367,-405.499,1000.0,5.753810405731201,17.80440330505371,165000,343.6034960746765,,32
-378.20898,52.167606,-304.44504,-416.25244,1000.0,-376.6397,33.87199,-336.91638,-426.7426,1000.0,-0.4832804501056671,23.06951904296875,170000,354.40567541122437,,33
-344.67563,29.80884,-322.4936,-386.81204,1000.0,-364.13568,24.822441,-332.33408,-396.1523,1000.0,-3.1520261764526367,16.314727783203125,175000,364.1548867225647,,34
-317.24655,11.4594965,-303.46103,-331.5183,1000.0,-378.01944,46.06577,-317.8426,-433.81342,1000.0,-0.370602548122406,23.722885131835938,180000,374.22701263427734,,35
-330.02603,50.656517,-268.0302,-392.11273,1000.0,-371.3853,23.75706,-348.1092,-413.26407,1000.0,-0.311770498752594,17.724515914916992,185000,385.9993312358856,,36
-356.06314,75.87729,-293.83545,-462.88586,1000.0,-362.63452,45.839622,-300.5107,-431.54514,1000.0,-1.0271179676055908,18.55428123474121,190000,395.33980655670166,,37
-312.84607,13.620297,-302.85828,-332.1036,1000.0,-311.37216,36.92926,-275.9563,-380.0739,1000.0,1.899551272392273,15.154913902282715,195000,407.031551361084,,38
-255.93018,52.435825,-198.72781,-325.39932,1000.0,-301.89093,29.466259,-264.85977,-342.0821,1000.0,0.18179979920387268,13.649820327758789,200000,417.58937788009644,,39
-270.4714,66.74745,-176.07741,-318.07373,1000.0,-320.2016,95.719765,-227.01895,-502.79492,1000.0,-3.16070294380188,22.311973571777344,205000,427.3560562133789,,40
-269.3163,56.758953,-206.85342,-344.20734,1000.0,-279.4174,24.353144,-246.4199,-309.9875,1000.0,0.913966953754425,12.54354476928711,210000,436.9323811531067,,41
-230.39307,2.1874483,-227.30685,-232.12009,1000.0,-197.25978,63.340923,-96.44095,-273.5603,1000.0,9.859952926635742,14.786118507385254,215000,447.8391833305359,,42
-245.5754,47.961056,-188.7681,-306.0741,1000.0,-212.22806,52.61103,-143.28424,-304.51324,1000.0,-6.6426897048950195,13.798768043518066,220000,457.78444647789,,43
-223.82957,68.85107,-159.23355,-319.2245,1000.0,-296.79144,67.431,-188.9512,-389.40265,1000.0,-4.181667804718018,27.961374282836914,225000,467.4371979236603,,44
-177.39812,21.178566,-148.69498,-199.15881,1000.0,-269.42032,48.127117,-173.99345,-304.00247,1000.0,2.287447452545166,23.325775146484375,230000,477.8558714389801,,45
-213.4917,35.50175,-164.3004,-246.78925,1000.0,-228.92314,53.735153,-156.7385,-307.2169,1000.0,3.960130453109741,21.27593421936035,235000,489.1158981323242,,46
-168.82208,42.42951,-134.98792,-228.65573,1000.0,-200.17975,72.99364,-99.36894,-324.46417,1000.0,0.718637228012085,20.913278579711914,240000,499.4857351779938,,47
-211.07579,55.577057,-156.45178,-287.33038,1000.0,-234.07224,82.392136,-154.5387,-386.56323,1000.0,-5.878571510314941,22.776411056518555,245000,510.23298144340515,,48
-184.91182,18.12528,-166.686,-209.63412,1000.0,-205.24112,55.58229,-130.20518,-288.0083,1000.0,2.1089096069335938,13.507460594177246,250000,520.192312002182,,49
-173.25293,48.9232,-124.44943,-240.12682,1000.0,-158.05775,63.11911,-66.406525,-238.07634,1000.0,3.2057600021362305,12.738100051879883,255000,529.9262733459473,,50
-153.72348,40.501724,-101.823875,-200.65918,1000.0,-219.09554,36.43172,-177.07887,-276.404,1000.0,-6.116875648498535,15.942980766296387,260000,540.5698392391205,,51
-119.42013,12.051931,-106.04164,-135.25462,1000.0,-149.62112,51.59241,-91.21715,-245.1625,1000.0,5.7919535636901855,13.205622673034668,265000,550.822343826294,,52
