Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-746.88336,61.824043,-662.88495,-809.8949,1000.0,-795.6209,126.5692,-594.8348,-987.88776,1000.0,-122.2981948852539,165000,393.1869113445282,,32
-667.1492,119.72437,-503.14404,-785.5884,1000.0,-786.8067,85.98102,-642.18536,-878.04,1000.0,-120.57797241210938,170000,404.16429805755615,,33
-709.7498,74.73502,-645.819,-814.60297,1000.0,-727.7262,119.61115,-523.76807,-857.6093,1000.0,-111.35384368896484,175000,416.5451993942261,,34
-697.795,39.474316,-648.5112,-745.14514,1000.0,-751.30817,45.117275,-710.4723,-835.3083,1000.0,-114.80925750732422,180000,427.81791973114014,,35
-743.4414,59.97422,-674.0988,-820.41003,1000.0,-764.3517,31.178354,-723.6577,-805.947,1000.0,-117.39469909667969,185000,437.86833930015564,,36
-713.02167,11.170789,-697.33307,-722.47266,1000.0,-726.44763,48.561554,-650.0097,-768.1736,1000.0,-111.52604675292969,190000,449.91819643974304,,37
-679.4185,61.723076,-592.12897,-723.1349,1000.0,-691.32196,103.451805,-511.6292,-806.15784,1000.0,-105.00877380371094,195000,460.52857995033264,,38
-642.7105,109.377815,-515.39594,-782.4501,1000.0,-655.0084,36.908012,-601.10077,-706.188,1000.0,-99.39204406738281,200000,472.79201078414917,,39
-681.0247,17.572723,-663.30396,-704.97424,1000.0,-663.91864,70.97137,-528.42126,-732.9663,1000.0,-99.8673095703125,205000,484.65899324417114,,40
-695.7839,56.347744,-648.66425,-774.99805,1000.0,-667.50275,30.706694,-612.1612,-702.38873,1000.0,-99.9902572631836,210000,495.5262498855591,,41
-645.5018,16.5522,-632.1502,-668.82886,1000.0,-692.91003,54.01111,-649.02966,-789.7654,1000.0,-103.6538314819336,215000,507.71526169776917,,42
-662.3868,94.847015,-528.31134,-732.855,1000.0,-694.383,110.17909,-502.00433,-833.757,1000.0,-102.59791564941406,220000,518.6984941959381,,43
-722.4673,84.39893,-608.2772,-809.64954,1000.0,-639.22504,118.39762,-507.42816,-829.8245,1000.0,-94.89595031738281,225000,530.6756885051727,,44
-699.0996,29.93456,-668.58875,-739.77026,1000.0,-702.32996,102.4707,-566.5867,-873.2268,1000.0,-103.40858459472656,230000,541.429666519165,,45
-684.9219,35.8533,-656.9149,-735.52997,1000.0,-694.7962,36.94001,-633.2827,-736.5497,1000.0,-102.35663604736328,235000,553.8605291843414,,46
-602.57074,18.56597,-577.09204,-620.8028,1000.0,-672.028,62.92131,-586.3822,-748.2137,1000.0,-99.1280288696289,240000,566.1264977455139,,47
-610.9035,98.12772,-477.2923,-710.18384,1000.0,-638.2238,97.14464,-476.91907,-764.12006,1000.0,-93.83978271484375,245000,576.9516146183014,,48
-641.3313,42.204746,-599.99945,-699.2882,1000.0,-647.1312,80.360344,-511.46774,-723.6261,1000.0,-94.02766418457031,250000,589.6312446594238,,49
-662.84467,54.38267,-585.9377,-701.7525,1000.0,-580.8622,36.40535,-512.0303,-618.48676,1000.0,-85.1729507446289,255000,600.0866231918335,,50
-614.0936,40.039803,-557.4757,-643.1687,1000.0,-657.2157,77.74088,-586.9866,-795.0127,1000.0,-95.2116470336914,260000,612.031816482544,,51
-534.1302,104.0053,-389.31543,-628.8348,1000.0,-600.2899,24.276772,-566.6093,-630.3755,1000.0,-86.5215835571289,265000,624.716712474823,,52
-621.73535,52.08702,-564.50104,-690.5117,1000.0,-600.8981,15.440278,-572.33716,-612.4706,1000.0,-86.86748504638672,270000,635.806120634079,,53
-497.8225,50.879543,-428.4817,-549.1356,1000.0,-595.9403,86.7582,-487.5094,-736.3097,1000.0,-86.06975555419922,275000,646.468151807785,,54
-577.5695,12.952222,-559.47815,-589.0985,1000.0,-547.67444,53.14817,-459.1349,-618.3519,1000.0,-77.95063781738281,280000,658.5675795078278,,55
-531.1038,39.912716,-480.0218,-577.44165,1000.0,-585.9666,44.027687,-522.32275,-649.17615,1000.0,-83.36762237548828,285000,668.8503532409668,,56
-526.66815,39.013474,-487.51135,-579.9086,1000.0,-549.8678,78.61213,-463.41257,-692.71436,1000.0,-77.92918395996094,290000,681.0049288272858,,57
-503.84094,35.165276,-456.82715,-541.38965,1000.0,-565.8912,31.790323,-521.1901,-612.261,1000.0,-81.09835815429688,295000,692.8491499423981,,58
-515.28265,123.085144,-417.32477,-688.8735,1000.0,-527.5304,110.02034,-422.55252,-738.8651,1000.0,-74.76103973388672,300000,703.451982498169,,59
-499.46152,26.294466,-462.3721,-520.32587,1000.0,-539.5983,16.964174,-523.70325,-567.6875,1000.0,-76.13988494873047,305000,716.3033628463745,,60
-497.46414,77.32751,-397.79208,-586.26715,1000.0,-491.98578,50.530712,-419.03546,-564.43085,1000.0,-68.75981140136719,310000,727.2841806411743,,61
-482.3999,19.324146,-467.92194,-509.71188,1000.0,-520.4214,34.739582,-455.01205,-552.46234,1000.0,-73.13835144042969,315000,739.2979142665863,,62
-499.68652,65.92891,-449.63898,-592.8378,1000.0,-501.86572,32.29934,-460.51196,-554.6736,1000.0,-70.46279907226562,320000,751.6331086158752,,63
-415.43936,53.380352,-366.601,-489.71136,1000.0,-501.17334,35.306057,-458.65546,-558.1839,1000.0,-68.69022369384766,325000,762.8853223323822,,64
-507.07898,39.664337,-462.50473,-558.8575,1000.0,-514.9626,39.948868,-456.33496,-571.86206,1000.0,-70.87782287597656,330000,774.845002412796,,65
-450.68027,50.83247,-393.1494,-516.7761,1000.0,-431.63617,75.29683,-309.2052,-527.00256,1000.0,-59.121360778808594,335000,786.9545252323151,,66
-488.97192,63.765335,-442.04395,-579.1244,1000.0,-429.73038,78.79989,-338.351,-568.4553,1000.0,-58.22844696044922,340000,799.1985812187195,,67
-501.93237,105.53622,-363.3415,-619.19934,1000.0,-456.5974,104.75478,-260.37372,-574.82446,1000.0,-61.719635009765625,345000,810.767826795578,,68
-583.5717,85.377335,-473.35327,-681.37585,1000.0,-460.87482,94.08977,-326.22495,-616.0069,1000.0,-61.76813507080078,350000,822.8833138942719,,69
-452.17188,42.159092,-406.9403,-508.42786,1000.0,-485.88077,23.64314,-454.6754,-522.83014,1000.0,-64.83570861816406,355000,834.0412392616272,,70
-502.364,35.109478,-458.0532,-543.92114,1000.0,-439.82452,61.77141,-320.9458,-496.99918,1000.0,-58.838340759277344,360000,847.0388836860657,,71
-441.51968,9.091191,-429.4208,-451.33575,1000.0,-489.77475,70.13683,-393.41138,-586.3963,1000.0,-65.40428924560547,365000,857.3764417171478,,72
-405.9144,32.882416,-359.4134,-429.5143,1000.0,-471.2334,80.470604,-385.63403,-613.1785,1000.0,-62.463523864746094,370000,869.0574615001678,,73
-453.10596,13.964079,-434.1905,-467.47766,1000.0,-408.5108,54.336277,-321.24866,-470.68076,1000.0,-54.18229293823242,375000,880.9042332172394,,74
-463.37888,36.860023,-417.02448,-507.2066,1000.0,-431.84186,13.903152,-410.81808,-447.0358,1000.0,-58.01537322998047,380000,891.8167839050293,,75
-471.70816,37.689022,-420.4049,-509.87683,1000.0,-443.69318,53.68502,-388.31958,-543.6938,1000.0,-58.482635498046875,385000,902.9070379734039,,76
-421.41586,61.52687,-367.14465,-507.4523,1000.0,-391.19482,64.558266,-299.7397,-500.08286,1000.0,-51.73713684082031,390000,912.938720703125,,77
-461.7327,83.16267,-372.04626,-572.4645,1000.0,-420.31998,35.26801,-381.15228,-486.22675,1000.0,-55.37122344970703,395000,925.3721318244934,,78
-407.078,52.639317,-355.1505,-479.23697,1000.0,-360.7484,52.378075,-309.47748,-457.06415,1000.0,-47.14751052856445,400000,938.1924824714661,,79
-409.45227,13.668645,-396.07574,-428.22562,1000.0,-380.09,66.96985,-287.94275,-462.87897,1000.0,-49.79220962524414,405000,949.3529629707336,,80
-427.42526,47.97672,-359.72882,-465.21606,1000.0,-398.9182,29.730408,-364.92395,-437.95438,1000.0,-51.49296569824219,410000,961.4646625518799,,81
-321.01028,51.037415,-271.57294,-391.27222,1000.0,-374.6767,36.351295,-334.59506,-426.30734,1000.0,-49.21769714355469,415000,973.2098693847656,,82
-350.31787,41.370045,-315.628,-408.46332,1000.0,-394.0313,70.416,-291.05615,-470.11356,1000.0,-50.91197967529297,420000,984.2474431991577,,83
-411.45816,94.193085,-331.79407,-543.7496,1000.0,-364.50845,65.604416,-267.12534,-441.31598,1000.0,-47.14799880981445,425000,996.393577337265,,84
-325.31918,16.351995,-305.8341,-345.84738,1000.0,-391.10248,76.03473,-282.13834,-498.69702,1000.0,-49.90193176269531,430000,1008.0162506103516,,85
-326.9669,82.21,-212.06256,-399.7642,1000.0,-365.019,65.33499,-278.87073,-472.70645,1000.0,-46.45689392089844,435000,1018.1583161354065,,86
-343.3623,111.78374,-185.86823,-433.9463,1000.0,-314.5788,24.526031,-283.11713,-355.05048,1000.0,-40.16902542114258,440000,1029.4968123435974,,87
-295.60165,33.441586,-256.98752,-338.55658,1000.0,-437.68652,67.7771,-332.15387,-538.1397,1000.0,-55.46360397338867,445000,1040.7660098075867,,88
