Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
160.33333,14.817408,181.0,147.0,160.33333333333334,162.68,16.896675,189.0,123.0,162.68,-0.015478244982659817,158356,242.67872309684753,,38
155.33333,1.6996732,157.0,153.0,155.33333333333334,150.74074,28.2785,179.0,37.0,150.74074074074073,-0.017429539933800697,162426,248.74554204940796,,39
157.33333,7.408704,167.0,149.0,157.33333333333334,153.55556,26.425764,188.0,33.0,153.55555555555554,-0.025564413517713547,166572,255.1788113117218,,40
152.33333,2.4944382,155.0,149.0,152.33333333333334,135.03334,47.00177,167.0,26.0,135.03333333333333,-0.02662554755806923,170623,260.6661124229431,,41
130.75,57.81598,170.0,31.0,130.75,132.3871,53.57821,174.0,19.0,132.38709677419354,-0.0318906232714653,174727,266.3807370662689,,42
164.33333,7.0395703,172.0,155.0,164.33333333333334,148.44444,44.561512,183.0,22.0,148.44444444444446,-0.02380785346031189,178735,272.6414783000946,,43
177.33333,3.2998316,181.0,173.0,177.33333333333334,167.75,9.64905,198.0,152.0,167.75,-0.01749425195157528,182761,279.2361042499542,,44
181.0,3.5590262,184.0,176.0,181.0,174.16667,9.57282,189.0,157.0,174.16666666666666,-0.01558778528124094,186941,285.0248839855194,,45
197.0,4.2426405,200.0,191.0,197.0,177.21739,34.275047,200.0,25.0,177.2173913043478,-0.013048290275037289,191017,290.2441215515137,,46
200.0,0.0,200.0,200.0,200.0,197.2381,5.3265266,200.0,180.0,197.23809523809524,-0.026094216853380203,195159,296.94447445869446,,47
200.0,0.0,200.0,200.0,200.0,196.80952,4.914692,200.0,183.0,196.8095238095238,-0.01889440231025219,199292,302.6976742744446,,48
199.66667,0.4714045,200.0,199.0,199.66666666666666,195.61905,5.322694,200.0,186.0,195.61904761904762,-0.014673750847578049,203400,308.06472873687744,,49
195.66667,6.1282587,200.0,187.0,195.66666666666666,194.2381,7.4059477,200.0,176.0,194.23809523809524,-0.0183553509414196,207479,314.59247851371765,,50
200.0,0.0,200.0,200.0,200.0,195.2381,6.553115,200.0,178.0,195.23809523809524,-0.014676631428301334,211579,320.13009309768677,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.013883071020245552,215579,326.3377604484558,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011940393596887589,219579,331.6841940879822,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005939378868788481,223579,337.16983914375305,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.014001427218317986,227579,343.2379744052887,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.00016215431969612837,231579,349.558913230896,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006623395718634129,235579,355.38272356987,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0024021626450121403,239579,360.6237449645996,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.000335138087393716,243579,365.6735336780548,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.009479565545916557,247579,371.16289710998535,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005616612732410431,251579,377.22404408454895,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.002178765833377838,255579,382.7801830768585,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.002066893968731165,259579,389.57298731803894,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007611787877976894,263579,395.44485116004944,,64
200.0,0.0,200.0,200.0,200.0,197.80952,9.796107,200.0,154.0,197.8095238095238,0.0018045544857159257,267733,401.9372000694275,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0005014972994104028,271733,409.6443283557892,,66
200.0,0.0,200.0,200.0,200.0,187.45454,37.61978,200.0,57.0,187.45454545454547,-0.005603400990366936,275857,415.8430576324463,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0025786282494664192,279857,421.39943075180054,,68
194.0,8.485281,200.0,182.0,194.0,195.80952,18.74038,200.0,112.0,195.8095238095238,-0.002353282179683447,283969,427.42757391929626,,69
160.33333,56.097137,200.0,81.0,160.33333333333334,189.59091,33.1315,200.0,73.0,189.5909090909091,-0.010444220155477524,288140,434.97988629341125,,70
200.0,0.0,200.0,200.0,200.0,181.90909,32.419003,200.0,106.0,181.9090909090909,-0.004630614537745714,292142,440.4082226753235,,71
200.0,0.0,200.0,200.0,200.0,184.45454,37.85226,200.0,51.0,184.45454545454547,-0.006001428700983524,296200,447.25884985923767,,72
200.0,0.0,200.0,200.0,200.0,195.38095,14.833924,200.0,138.0,195.38095238095238,-0.003745728638023138,300303,453.15678882598877,,73
200.0,0.0,200.0,200.0,200.0,189.13637,34.362103,200.0,78.0,189.13636363636363,-0.010951044969260693,304464,459.84423661231995,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0009872420923784375,308464,466.07079911231995,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005986095871776342,312464,471.1273970603943,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006605913862586021,316464,477.0935609340668,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0022464485373347998,320464,483.30188941955566,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009905430488288403,324464,488.8507516384125,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.012663261033594608,328464,493.8232276439667,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.008077104575932026,332464,499.5310595035553,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00043006494524888694,336464,504.5374822616577,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0007062347140163183,340464,510.5326089859009,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.004833695478737354,344464,516.5382649898529,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0045077078975737095,348464,521.9185280799866,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0016895774751901627,352464,527.0023758411407,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0036595214623957872,356464,531.8043525218964,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003125604474917054,360464,538.2977113723755,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007486280053853989,364464,545.1935203075409,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.002122777746990323,368464,550.1119990348816,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0033979956060647964,372464,555.7573232650757,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00709072919562459,376464,561.4066543579102,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0064360033720731735,380464,566.7425448894501,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0036925547756254673,384464,573.0805203914642,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006477676331996918,388464,578.7446775436401,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.011185463517904282,392464,583.9785716533661,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0052063255570828915,396464,589.5063855648041,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0018585189245641232,400464,595.020427942276,,98
200.0,0.0,200.0,200.0,200.0,199.04762,4.259177,200.0,180.0,199.04761904761904,0.0035120488610118628,404644,601.2096331119537,,99
